stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
6146,min,-1.0,209.03582045738088,0.822751963574036,32.45786415771078,-14.01331079551471,-0.9999657179619666,1.9128000000000043,-0.9974635069930156
6146,max,1.0,251.82522733398142,9.848940583835743,72.001060143118,25.71555520684176,0.9999988311691191,15.78110000000001,0.999244758265688
