stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
5880,min,-1.0,23.693386636538662,0.029788655498565304,27.38678420327116,-11.578241606080672,0.08604855370556337,0.09420000000000073,-0.996290944656821
5880,max,1.0,26.062959557442095,0.43010372236967825,72.09749679764921,1.9955581722434137,0.9999991005528974,0.5290999999999997,0.8940288406775341
