stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
3665,min,-1.0,237.3989778376673,0.5863933336321465,26.47332611811624,-40.644301303791444,-0.9982136859692765,1.4660000000000082,-0.9996974664370305
3665,max,0.9090858354727098,308.082427003418,12.974789693932312,69.63313417862466,22.199335995627646,0.9999440016201135,16.12620000000001,0.9864877960952119
