stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
1326,min,-1.0,59.39535622895406,0.09543212043256702,18.395359732839115,-10.94045428101903,-0.9977186628904975,0.19480000000000075,-0.9968370309657543
1326,max,1.0,65.85147164086914,1.2711209314648861,74.06751860881542,12.543114360401294,0.999983486453558,2.338099999999997,0.9958486593867719
