stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
6589,min,-1.0,91.20910251309897,0.26832815729002324,17.57923870743007,-8.653227339083285,-0.9999435261164458,0.8999999999999915,-0.9843792971250844
6589,max,0.9642857142857163,110.16759503815105,4.17008393200844,52.06234415505292,9.79298026353578,0.9995206253283515,6.5,0.9948267913584063
