stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
5289,min,-1.0,223.94542493394277,1.6130497557268972,26.285119694698544,-22.898731786552776,-0.9990084234420591,3.9718000000000018,-0.9990478036800294
5289,max,0.9024405275483781,304.1244544304172,21.443261989389462,69.66761496345396,112.99340876048305,0.9965250214843551,24.712999999999965,0.9999608403977037
