stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
3653,min,-1.0,541.7452446592997,2.0814088324872224,26.775315079847484,-40.23629733377549,-0.9996014075830881,10.70049999999992,-0.9996913026848931
3653,max,0.8928572714020944,653.7553055892394,37.79767780330697,62.61284606538161,16.860239181716015,0.9944376806487757,72.9579,0.9982457214202493
