stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
3034,min,-0.9444458706646488,366.2972828739638,1.3053929454726452,34.79040844656703,-27.432734420647826,-0.9999877743175738,3.3145999999999844,-0.999999953621172
3034,max,1.0,485.18461012183684,16.913272041506694,80.7567934484326,3283.40989135396,0.9999414813485289,20.834500000000048,0.99665144655469
