stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
3264,min,-1.0,55.893781052261296,0.22916333563707408,26.271234656240377,-32.004023467805915,-0.9999751187080131,0.6683999999999983,-0.99917010839813
3264,max,1.0,67.37751821122762,1.828348541827032,65.57649609564024,18.244334400154806,0.9999972315278391,3.914999999999999,0.999512198670831
