stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
3583,min,-1.0,161.8980493122096,1.2269541034513172,28.60364017070912,-52.91528294803239,-0.9986677084308367,2.966099999999983,-0.9998214781206323
3583,max,1.0,247.96627133894015,18.465159438097515,67.05691216006,16.573868122847596,0.9976273032767481,38.065,0.9993495122408136
