stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
3005,min,-1.0,62.643655185087255,0.4590949095897394,29.56321652394521,-57.55598218041371,-0.9985236344850976,0.7732000000000028,-0.9998490994739132
3005,max,1.0,99.47241701425453,10.306206771339895,86.53676770771915,32.02032888604574,0.9961287056709197,8.698999999999998,0.999512694978544
