stock,minmax,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
4966,min,-1.0,749.728863074435,5.961032295717333,17.44632659068528,-223.44417573245263,-0.9984432340296551,11.824899999999957,-0.9997294548815373
4966,max,1.0,1117.429346148348,68.04158073819305,62.8023556768191,22.228331671394603,0.9994417600730658,103.46810000000005,0.9999899855891963
