,BOP,TEMA,STDDEV,ULTOSC,TAN,COS,SUB,SIN
0,-0.055611237967316846,0.6261271122142122,-1.3066737332769278,-0.8752017531333469,0.3247867667606957,0.2341097162371337,0.5490649076741487,-1.3321174215211191
1,-0.07386175576015258,-0.5193080086555331,1.4496632688741402,0.14786872878854584,0.3237524505352672,0.45128315678092834,-0.7561782327972102,0.9489380464624786
2,-0.84520678460373,-0.7742708776470913,-1.1043498334733808,-0.23696735335801195,-1.216901717505653,-2.43415288278646,-1.4749644687809664,-1.490570411313916
3,-0.3150279062309102,1.1546906699515507,1.1768101764549272,1.2797901777907597,0.90625626857211,0.5966643479197139,0.7681381635914394,1.357588397648142
4,-0.06230301379947127,0.9076624846375451,0.6661429478990293,1.120777925661043,0.31541082037254864,1.391307304657181,1.1070973635400096,1.8051636144872112
5,-0.3084220755930822,0.48513873135192104,-0.4167628457869154,0.030967367346276503,-0.5757226732469931,-0.7088541154269581,1.4248615340480624,0.4737200167880569
6,0.20108703606231668,-0.34897982454131404,1.4145512900842505,1.006721547842702,1.0238715580209692,1.6233179788367713,0.5340802457122368,1.1314119558149183
7,-0.08842124933872547,2.2264490089648215,-0.028579714655553264,-0.47185568771644754,0.07107317236153206,0.5144774478175614,1.0746680519061247,-0.057600003944742774
8,0.017055044958454984,0.9143697186256597,-0.5914835029107303,-0.43773649925182073,-1.1137246639911202,0.47584077706918926,0.497455732350809,-0.12830207748482306
9,-1.2656327719915879,0.22174680123545865,-1.8130097126723441,-0.27119885229823903,0.23726141781183024,-0.21694757442773874,0.08387551860188922,-0.13641911655504702
10,0.048017401573875663,2.3282018694624385,1.4159828484519124,0.1422718630754867,0.4193924403747812,2.188987685497818,0.8505854280199829,1.7022452598367166
11,0.2781352565264942,0.4481704152170596,1.3926111207269476,1.1834029986234276,1.1722227512548047,2.052590575315462,1.325919172072275,1.0744304290578168
12,-0.3317221767767884,-0.8987722073876634,-0.5264724474146488,-0.18275301216018378,-0.4912013265935219,-0.5254950345394136,-0.38530601345741566,0.3610014404117963
13,0.16098512577906757,1.7128119264630632,0.6426282311137864,0.4761870640095073,-0.14382357223196243,0.6981003698105009,0.10936826812038282,1.8484622605280034
14,-0.06282055523156829,-0.1492532334241051,1.4941244112362397,0.27288179725185,0.16265373533828095,0.7400335520319337,0.4578372428988027,0.6149489104848126
15,0.29563229669353774,-1.0820172259766243,1.2181824432100055,0.6369444362868231,1.895964811162184,0.8415501947028375,-0.3732479135632695,0.7996579198804137
16,0.43588070968172954,0.09868408717771955,-0.10124616682814654,0.1437306580681895,0.35456684556485313,0.13291800718528615,-0.32724979360263895,-0.2937579620481136
17,-0.08390996969140903,0.3817575569358223,-0.2408828240988691,0.05641836868268515,-0.6491395443757567,0.19655517420282445,-0.2707330191730501,-0.14193425598974002
18,0.4679009526942392,1.907550545510579,0.6403873454754498,1.2424369274999778,0.18425531963970784,0.9426317184754739,0.5477080766194935,0.8264861845304519
19,0.24405227108127667,0.49297315432666106,-0.4446637557497802,-0.2744295963497824,0.15257309191510562,-0.1704634476716404,-0.7241174806061342,-0.07153858394431967
20,-0.2893780378066854,-0.06366568416848832,-0.5504661733309557,0.34344988450800873,-0.23207595811959325,-0.1500846790320823,0.13680968522486064,0.6858739453968186
21,0.2090411902453197,0.8376877716178581,-0.7702851935098727,-0.019795323786385332,-0.1469212870835087,-0.4135819409169685,0.5088411271241977,-0.7719066406159542
22,-0.25185786971508556,0.8802678577936632,-0.9820431964367915,-0.8375914488114244,-0.6830222627982679,-0.4398468753103764,-0.09748638768486781,-1.27075605370287
23,0.049073266436067776,-1.3371495047598783,0.1113162679756515,0.2639112516668373,-0.464045980665477,-0.6370653512044507,-0.7120339998597269,-0.2662329979352604
24,-0.013454853404023786,-1.102393143588143,0.6791808354593167,0.5903890458514754,0.21258186817066554,0.46785343476260105,-0.8018577484643249,0.21197538796066975
25,0.18225371050820804,1.4844639154674273,-0.2077949265542258,0.5948314144559379,-0.22846880117617782,0.15214280488317727,0.2524246512182852,0.24216788689045676
26,0.30552704225798005,-1.404117121994588,-0.21735961262619632,-0.42017644654426595,0.5219390802984897,0.3093518760423928,0.07946989771947516,0.9699512828604241
27,0.14153672526961086,0.2287215572934323,0.8168386502361029,-0.00904326155353247,0.2323649463524192,-0.024782378298393967,0.19438675975914782,0.28334637451226874
28,-0.5396623036318648,0.34601562132216646,0.27725188029360065,1.0535996707149404,-1.019292910722695,-0.005263977629550035,-0.4231449135252549,-0.1068625257017797
29,-1.0982257079152582,-1.0902952187016677,-0.7493284139843895,0.9376349484189309,0.4331818876272131,-0.6887053596543353,-0.3707447559025297,-0.15245568901430956
30,-0.31923308155906666,1.0732794455582462,0.8538390202145192,0.34558718854282017,0.198486099394057,0.3772892724920058,-0.15752739849598466,0.3762269376309302
31,0.37915736842130093,-0.9202415850566674,-0.16957854964223426,0.5525090576265242,-0.12478096683146517,0.05700503948088191,-1.2764637935737242,0.3186991814459085
32,-0.3517917625467035,-1.394272276246152,-0.6307896774069877,-0.2034720330176629,-0.4391078025209768,-1.112308571852466,0.014069943029012039,-0.23967713348987166
33,-0.2821446147843409,-0.5513747178836288,-0.4577644203515075,0.1215524878576523,0.41488022970937455,-0.050916048092056236,-0.0066915747572667906,-0.6722293228027295
34,0.47444861948994865,1.4216615369862038,0.6758216338555195,0.1418907894808453,0.6200113780361866,1.1066654295544172,0.7320958529397787,0.5666339582789643
35,-0.23613402026118088,-0.5274741066902868,0.14489876002955704,0.04916072575802381,-0.08405769077063462,-0.9358285933164087,0.06294662089838757,-1.0214026024472278
36,-0.32605372142809264,0.6082897222054244,0.05898424756757354,0.33099457671305105,0.010589765896803832,-0.23025391889284347,-0.0713799321261672,0.7737017583132958
37,-0.1211580826866023,1.6610803879201859,-1.157272208254227,-0.00584032208506381,0.5698408702677089,1.662899028775715,0.6265040658783287,-0.029687474990636023
38,-0.24322085990520267,0.5676658918225522,0.8200053212948154,-0.24272210820266457,0.19937924894410955,0.6683457770574385,1.3842539405271703,0.24085170010184967
39,-0.36073514659738576,0.9509438443143172,-0.34346800653918585,0.5002501884748781,-0.20566493265556277,-0.6839560744161051,-0.07296250642417354,-0.8266492227568537
