,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
0,-0.09919728150773606,0.5657593176981226,0.13851773997632505,-0.5432340589385668,-0.3072191255391243,1.5263286300574435,0.4745760764924922,-0.24615497702729844
1,-0.8066308507654424,-1.1181138624377351,-0.6132973202309148,1.870311809382348,-0.9552903344959991,-0.4266941265893683,-0.5189674492591603,-1.3924351566452313
2,0.8540279988101028,-0.21163781586760722,0.8583613188525109,1.1754837003175054,0.578335808080897,0.3581314857988663,-0.5540556602781584,0.38996340762913884
3,-0.4529910362154247,0.3033726252400762,0.08012558137059009,0.8308346087595532,-0.416934514882656,-0.9411166054860445,0.14827509321113844,-0.23007291541402278
4,-0.2246674757781263,-0.031054339067810584,-0.8894469268111378,-0.41103891826124384,-0.9296282340766792,-0.47275209868042695,0.857618854699535,-0.2671715462514428
5,-0.5105954214573514,-1.5901352048571509,0.42579684320335964,1.802755255876039,-1.938596530529043,-0.43477142779060046,-1.2821437070610853,-0.2656941518069987
6,-1.0659933887367397,-1.0919200104028723,-1.7342495535552132,-1.389050113945883,-1.2171838664937462,-0.9625982925196993,-1.9129056793018544,-0.8930987814119795
7,0.2286390631975763,-0.8940822810462657,0.4023755060516403,-0.9001888034910998,-1.6314171301377385,0.5787139484907625,-0.7711069461877759,-0.3839507590002841
8,0.30849399383835796,-0.664063341878325,-0.4493459050154384,-0.40871746512246576,-0.550699162690729,-0.35488446546773333,-1.369519266988967,0.5613296185259175
9,-0.28325881762285066,-1.619098785484197,0.6625648542366787,-0.23101526682953322,1.0588398616169874,-1.3025574699743938,-0.8065389349850697,0.30524346774348876
10,0.29051190716035896,-0.8373628695806129,0.44249361053714753,-0.09126808013705824,-0.5968611358844961,-0.22566314704283075,0.23385144086930112,-0.15510917964435433
11,-0.3396704144495575,1.4018039827045623,-1.0397393956069103,1.1484656863556875,1.2331986046454884,-0.012579543418541407,1.6296712882162006,0.4906609158323158
12,0.8743751343835092,0.2532176386233701,1.3150066980143085,0.19245497886239002,-1.7320526778650533,0.6845417263450491,1.2709633402212657,-0.07395967836524793
13,-0.09001452709296087,0.9401305765366598,-0.6073529902991254,1.8697506101696877,0.5835325595277447,-0.1572521932497884,1.2838575881404763,-0.5805058902565179
14,-0.9036729875244266,0.1590758806466404,-0.6847264395455276,0.7589397170033738,-2.660254985776774,-1.301105253204765,-0.36126790950361515,-1.397523863313546
15,0.010165794972501392,-0.5347067332575295,0.11907437645059668,-0.16646921841005025,1.816815471120261,0.4050857211804223,-0.36988381907704293,-0.46167966277967193
16,-0.15545613195781327,1.181474802631728,1.5914921643646638,-0.107136719034709,0.1802014931028739,-0.1895681239172655,-0.36727993590060065,-0.26735780264001946
17,0.2693106537998002,1.6199417103332705,-0.004790993753566574,-1.8523741176909987,2.0716236358915214,-1.246055680206809,0.6508938653879857,-1.0601172960066154
18,-0.15079883351612652,-0.25554693571653414,0.060647326917679927,-1.1197326771656362,-0.37554641474933087,1.181543929061042,0.25342133376472525,-0.18786495887577132
19,-0.11386214815212738,1.241864072121075,-1.3832474311417562,-0.5300553355486024,0.19280855456909748,0.18335211779845242,2.3013389821341033,-1.269385716488248
20,-0.003662610674113966,-1.018591521621636,0.4451722412081498,0.7348859109013851,2.382317365558506,0.0973378022825285,-0.4151093433631038,-0.8865084853551878
21,-0.20490154413505782,-1.0865486600452434,-0.1848521787756746,2.031129843820588,-0.21372331814312756,0.4720806172532515,0.43479492516069873,0.38909793246863594
22,-0.08715771723790262,-0.5894693180647971,0.48486229096358213,2.049283104077362,1.7875071516019692,-0.44270447003430197,2.1259627248982644,0.6546931339888276
23,0.5520185837677706,0.6585577174242021,1.3230326838762687,-2.0466077949990327,1.2024472177272474,-1.689312297684772,0.763632577030425,-0.2195137347641066
24,-0.5800566262555126,0.045330927196601534,0.10597579274157423,-2.011439229038407,-2.141715708046354,-0.13727081148815068,-1.283117776662186,0.8833266606097545
25,0.08347615582310934,0.7995544472113564,-0.45023524704015755,-0.3992025262213815,-0.21094427753302922,-0.04846405343978993,0.4311483500898375,-0.13564678589602613
26,0.6852621495166711,-0.041096322747731735,0.6351744785753074,0.32345339106890425,0.5304221672358946,1.138551778769348,1.2582561944350914,0.33980162339813924
27,-1.0253974422251455,-0.7507684751288818,-0.705250124971459,-0.33609683087961817,-1.5722846067830147,-1.0865863423422364,-0.15496069641869264,-1.0206010363770293
28,0.41911877897554073,-1.8132690603138593,0.32385234892756987,-0.5371437763959567,0.575133739579649,-0.46188290667546966,-0.24099153198495268,-0.8759729160584961
29,0.5507150452419102,0.3167481279232495,-0.663808258797583,1.64717051874242,-1.6364483770820648,-0.11942064100303397,-0.9460650285863769,-0.353817825496762
30,0.49766034664461695,-0.39025587387129124,-0.5861157108436642,0.6424264712042351,-0.9534935021667805,-0.00135532136117892,-0.519287848408196,0.5746069454218206
31,-0.7158568528697883,-0.8878303669877979,0.03840840501676997,-1.8091660990169343,-0.12821660024356482,-0.3635462485089206,-0.4828305331576758,-0.24987263822497507
32,-0.2849334029429185,-0.2593679585314699,-0.5434688030574027,-0.49642751152135584,1.5061009466997743,-0.7053711261003439,0.35057067001938075,-0.22552043066821145
33,-0.23413575621581662,1.2812959835093785,-0.04369346665872578,1.5934304122930198,0.44071789484203006,-0.8252551438599879,0.691509585979022,-0.3685526519426312
34,-0.48200149155510397,-0.2476611548351145,-0.3017588872557659,-2.114346205182174,1.551208659497699,0.6224216293221655,0.30834732128742004,-0.432331367289524
35,-0.003465506785623252,-0.07575027879020867,-0.7237414014010854,-1.072672750219933,0.019072524353303075,0.11201110171243918,1.2749543429023775,-0.9136800985280545
36,1.0823024990658912,-0.08944655845295679,0.48407494136784396,0.1948679479185502,0.25877871940506403,0.5916111149144401,0.8097032279121937,0.2660989427260082
37,-0.06553382106967423,-1.061798219230723,-0.06540567787623819,-1.065088878958311,-1.6135674664579354,-0.1599223072261889,0.28106179780516893,-0.05158240660211331
38,-0.07488894457748867,-1.0591427931222832,-0.6237199142707058,2.2314283706968863,-0.3854545363797901,1.1930345547480654,-1.5517711378203929,1.2047672327258219
39,-0.11457513050491913,1.4793997976642057,0.1301294940264337,2.0497751596748235,0.7300053655249475,-0.2885787763682404,0.9897999887601469,0.10274842567491696
40,-0.4635249804248136,0.8206520167984152,-0.7395076440522343,-2.05180182723787,-1.3897704459961893,-1.0855130073427948,0.5245079109907889,-1.3247708652799557
41,0.36607827439532087,-0.4675110314795642,-0.08038086589155116,-0.5853849279012294,-0.2687038387185021,-0.6195090381126077,1.1444230192603535,-0.8760818939216353
42,-0.49568868310190556,-1.2390868717615664,0.15509742895091697,1.7677024416500604,2.369721042666674,0.6007530789335264,-0.8326630003407034,0.9234957808669393
43,-1.5468907292753917,-0.15160015485678602,-1.0666480000974605,0.8359194365204331,0.19557890804407843,-0.8437555111496735,-0.4362535830299327,-1.19617241472853
44,-1.0348644833864284,2.1168866979104757,-0.849680861831737,-0.8572321822877175,1.1791215991762498,0.005542010339999865,1.323647296537452,-0.6965106347589961
45,0.7803201895625969,-0.30202028854240887,-1.4872869365969492,-1.1014323710872638,-0.3655366499833663,0.8992154278706033,-0.6342884431802525,-0.10871906821605475
46,-0.0903491461691969,1.3546767235587769,-0.6651707648859582,1.0765471049220579,0.16137592105979606,-0.778905634511184,1.5329441712138707,-0.18820757690686316
47,-1.0394570811244759,-1.5901414188875664,-1.176366702684725,-0.19844357356376285,-0.3496377125032367,-0.6972521887861123,-1.8920731498067072,0.04637433026228272
48,-0.2652134638317343,-1.3963634210376017,-1.0149661636313045,0.6687488453635061,-0.748094363295217,0.18526200467566184,-1.6081349339894468,-1.0881130634548903
49,-0.2978968040846417,-0.6983813932835863,-0.25304352025228083,1.6004225747748375,0.48902771384500077,0.35170502778935697,-0.22495185824603986,0.8981826590127467
50,0.6793020187234099,-1.0798398450128044,-0.3471604315779145,-1.6329354154151081,0.905810615744748,-0.8005261731755559,0.36201456722434183,-0.4210674241602355
51,-0.03831864453859342,2.190988053914299,-0.11231720466542036,1.6498183255791339,-0.5665185317598143,-1.1954105081320878,1.2770867721575943,-0.5794517003654225
52,-0.5419966508744513,-0.3790343852784981,-0.5668835019917025,0.7184255906664859,0.8027354939780253,-1.1945726358404567,-1.6616938555061385,-0.8335183987491591
53,1.2020530887130874,0.32458837568221766,-0.7253013476818168,0.24565795222191292,-0.5972693404764744,0.65987073448626,-0.16241867000234567,1.006776684796158
54,-0.31887918007951416,0.9636964080941051,1.1628094792776926,-1.6196923125626372,-1.169855991439227,0.06613522986035623,-0.2832413317837178,0.39684092534615745
55,-0.24439484454673915,0.8945988940162684,-0.14714077780170448,0.5062197010155798,1.0125716868614323,-0.6429423478190096,0.47956664201119303,-1.1227907967141622
56,-1.314428636413111,-1.4105576999676037,-0.4472507936078284,1.9206444894507244,-1.1468535017840402,0.0198734977105488,0.08276273464681762,-0.22107479512937478
57,0.2218663391755442,0.09667931976441688,0.4743281542807063,-1.5184203024987117,-1.9763667356509504,0.8539678066302412,0.5562674929570739,0.4970833449565981
58,0.6719230880396257,-0.05674530687571658,-0.7395513589093514,0.599928341040202,-0.7030274262012087,-1.3535023872250032,0.6419261960020023,-1.2778975685714458
59,-0.7148148463766542,0.4416039676450758,-1.0715868378198705,-1.745234468322353,-0.26203380916384467,-0.023076188801901345,1.245969748677856,-0.5979656612176609
60,0.5207785026032559,-0.11233039556313466,-0.14209901758147384,0.5362655568232173,1.1815894703253444,-0.17835201608737913,0.6479591964161697,0.946295131986684
61,0.22822203979783137,-1.0381277031935274,0.6791403278524261,0.8922389206793362,0.8271159825460749,0.8923987778576248,0.011024675140936335,1.0452304983877119
62,0.28042659582812723,1.638884452594676,1.252607284246342,-1.7137234525081182,0.6173112944164613,0.21915931288433968,1.7903844302671266,0.39514916227113606
63,-0.8665778885225913,-0.5141883664599541,-1.1926083829408336,-0.6967632393262415,0.0869586751046204,-0.19032727923698134,-0.2598255460395393,-0.3966374429058074
64,0.2722174920493469,-0.8065021343758714,1.0177433247628764,1.902343935654004,1.2483351853972142,0.3220557312384859,-0.4168800262354031,1.3146129274560578
65,-0.913868036290631,0.9327785542457497,-0.31060575645699606,-0.6617972749244478,-0.2679780052933465,-0.006904393872973184,0.9417081025914158,-0.4251652251676691
66,0.0039932500883535765,0.24532193222048052,-1.2310183057979796,-1.6253339976576444,-0.5375288373350915,-1.3397805652553956,0.2906869320208524,-0.4625450606922545
67,-0.012882332169409864,-0.19881723439636387,-0.10031669686157163,1.582995884433212,-1.8094506819602063,0.6108855281785749,-0.2517038028920675,-0.047301880499401545
68,0.5296177613475195,0.4497066106226257,0.468786072102288,-0.07467300138789532,-0.05795940285683322,0.18770089606630072,-0.17806358898001334,0.7921496356904979
69,-1.0315450567360995,0.26097581415843546,-0.23662836264212367,-0.9929998110021607,-0.5611333744409503,-2.6871469151230962,0.32937677101522894,-0.7303778170394247
70,0.9503840734410904,-1.0251634233313953,-0.04994656955828897,1.007012922708175,-0.31155901654712176,-0.08828502893570866,0.3408611372566246,0.2585918922989291
71,-0.41512094359897195,-1.1726163024286669,0.1579274800459189,0.24409995662538456,1.2341444532347154,-0.6811306674421231,-0.7197746134095725,-1.1649823448841627
72,0.38286858910576943,0.5900046940177339,-0.03609151636031398,-0.4532226303068116,1.3833146347967806,0.11558142051282463,1.4195266977267127,0.6336319071589054
73,0.5082889896691587,0.6306052400877868,-0.20350823860098272,0.11211196764215119,-0.2537706695061708,0.12743446096389435,-0.5293562000129821,0.43204187624140217
74,-0.5023868472236686,-0.07104337108822961,-0.6563637335912805,-0.8967951500989427,-1.6568000403540848,-1.369596746962404,-0.4410754856099407,-0.39194788655652535
75,0.221922906606225,1.0121277456868292,1.0680718831427962,0.4650901917239977,0.7979022457992082,0.544551588617747,1.1364748119243213,1.0678518958975738
76,-0.5332783755580637,-0.47229606064909346,0.012298391602405999,1.5149837400750403,-1.8470874360637541,-0.4736070485398965,-0.1555880106792492,-0.5907179272327583
77,-0.04177550064572109,0.3003597541194073,-0.23228853350860804,-1.4004858652947778,-1.2023751900479576,-0.39514248825876674,0.09619105990244876,-0.5099032864414249
78,0.0406847510415663,1.0119097298602373,-0.5182900136747416,-1.3592306984416223,-0.7207973579549284,-0.7888452190646242,1.3992055021190877,-1.0765722666236737
79,-0.5312000497656253,0.6133406228886994,1.0184899776871947,0.08865937033522742,-1.342975744173987,-1.0449371306729403,-0.09353198453784096,1.1675278236026425
80,-1.4778451281370564,-0.9487650700385434,-0.542351869280665,-2.1086330983282835,-0.40863733191116725,-0.8555324641861168,-1.336391563772643,-1.0248712026126532
81,1.2749987088605175,1.2554779886385534,-0.49467061802715795,-1.9003220197846893,-2.00121011199314,-0.2886510538083678,1.8224566348500744,0.4776129631440062
82,-0.1499666915452898,-0.043270474550561225,0.7076345901579542,2.0660668463785035,0.07028109361342838,-1.0325213765733714,-0.23168065911059166,-0.9337947524508959
83,1.127840585896124,1.6892981019783844,0.20103564021489298,-0.6946720886981412,1.665045090997439,0.001571560410834531,1.4632402792039347,0.010244958974382835
84,0.7232694965723384,-0.8542036489309691,-1.0509297040753494,-0.8804484759551913,1.1279069767365253,0.29595621468040867,-0.3669100776410237,-1.03751503048629
85,-1.0641459193410745,-1.1627900309806647,-0.01478555320130682,-0.9407008164412044,-1.4816785520958238,0.2702258174765101,1.3329185599475661,0.6838298210032858
86,-0.6129261986387158,-0.4419376578369571,-0.4411762020650465,0.4776036935423058,2.1751784369833573,-0.2825036399408556,-1.4005980213715556,-1.1907791004043533
87,-0.09821412426455209,-0.5464267196540004,1.0483984961604709,-0.5941776480499747,0.3939352846925619,-0.45252395257091754,0.13955799169555957,-0.24795298692077736
88,-0.11381130331436136,-0.4911361932116024,-0.7919667061617828,-0.8639637127508636,0.6320731455475589,-0.6300334324203214,-0.1307169973649938,-1.1462828301447356
89,-0.45837226072935217,-0.6584621352998591,0.1621596504388093,-0.8838324204647078,-0.4202565015919893,0.9250253754983397,-0.18736924916488484,0.7936463618617345
90,0.2600524856680533,0.09279481351826774,1.6117715513674564,0.4771364304015986,0.3626621736229322,-0.41278805439970295,0.9272216215126033,0.31723286806301987
