,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,0.08293072,0.08261029,-0.0443693,-0.03167835,-0.100965016,-0.09385078,-0.047498766,-0.033295795
1,0.06316182,-0.010145979,-0.06857458,0.09660551,-0.08786417,-0.11025344,-0.022475531,0.0008042394
2,-0.14238226,0.04199532,0.08634421,-0.06734058,0.10885689,0.015992166,-0.06313939,0.106125996
3,-0.104242936,0.08346153,0.008815458,0.0050251684,0.030945435,-0.011702089,0.0014545118,0.069383204
4,0.07200323,0.07403472,0.010655566,0.087024696,0.012713364,-0.0109073,0.02506583,0.061281875
5,0.024864597,-0.021154324,-0.051046662,-0.014060169,-0.057883926,-0.077979274,0.044830993,-0.044053312
6,-0.06592134,-0.026592342,0.0023558796,0.062428314,0.00520474,0.043842193,0.075987205,0.07694461
7,0.01659704,0.008635565,0.029693441,-0.06772957,0.022259926,-0.0556519,-0.06769663,0.073397584
8,0.066475995,-0.06662093,-0.07319873,-0.011673885,-0.059581038,-0.049101572,-0.091126345,-0.06985188
9,0.074497215,0.027439399,0.040019512,0.020866998,0.024833728,0.0015265458,-0.09057217,0.021819444
10,0.13328147,-0.063226484,0.013591306,0.07846153,-0.0836723,-0.17405953,-0.013825025,-0.123962566
11,0.11877024,-0.014807402,-0.03568456,0.03991789,-0.09272984,-0.006453404,0.021205861,-0.097359665
12,-0.016298003,-0.0025620519,-0.04000582,-0.04822299,0.07278761,0.06742664,0.08828504,-0.018737411
13,-0.33865833,-0.067402564,-0.06839856,-0.10282873,0.11850861,0.21569704,0.09097332,0.07463048
14,0.109976165,-0.08022458,-0.05394917,0.0069329366,-0.045108054,-0.11438334,-0.029640717,0.0048675817
15,-0.1521573,0.03370762,-0.060295034,-0.036929812,0.078540154,0.042013645,-0.060109057,0.05759026
16,0.03167904,-0.076426886,-0.07189032,0.08848989,-0.08989067,-0.10088353,-0.019347172,-0.08116413
17,-0.1253886,0.09518449,-0.041224606,-0.06645251,0.033055976,0.12117408,0.015259529,0.063216165
18,0.22692536,0.07212595,-0.05981289,0.11278309,-0.04714111,-0.13444293,-0.09311701,-0.060524493
19,0.023040012,0.041482434,0.0059788264,0.026906481,-0.003117399,-0.13268104,-0.08404057,0.018625068
20,-0.0017717525,0.02495496,-0.018605627,0.009723763,0.051694743,-0.055000063,0.069651574,0.024956046
21,-0.068305515,-0.011910277,-0.070629865,-0.08256789,-0.04701713,0.016582444,-0.042015888,-0.009191236
22,0.043036032,-0.062634386,0.05952312,-0.038225457,0.03738127,0.043921873,-0.06833007,0.053097382
23,-0.034981355,-0.06928726,-0.012351708,-0.07730782,0.06551983,0.027877836,-0.037247293,0.018756935
24,-0.095953636,0.09377322,-0.043138117,0.026787927,0.044658512,0.055734757,-0.0059994557,0.071856685
25,-0.026067952,0.033756003,0.036859717,0.046954967,0.035127424,-0.0633187,-0.014542646,0.020146998
26,0.148691,-0.061296556,0.018587608,-0.02823256,-0.107049264,0.015349559,-0.06286529,-0.008778197
27,-0.14508604,-0.066948116,-0.060844038,0.044344623,0.10698325,-0.004403868,0.05395114,-0.011834417
28,0.004764401,0.010320032,0.010080097,0.027261091,-0.031419486,0.10367788,-0.0058661075,0.073472075
29,-0.029725792,-0.010202405,-0.06093952,-0.09252407,0.0038005,0.109443516,-0.00046765528,0.016200721
30,-0.064872205,0.0868389,-0.005382282,-0.10541481,0.00793665,0.003413118,-0.0036833002,-0.01726416
31,0.05264921,0.046993565,-0.0029685388,0.021976616,-0.019473316,-0.05799957,0.05041146,0.06382803
32,-0.16587193,0.07192738,-0.010410583,0.05410519,-0.014425112,0.10081052,-0.039964434,0.012637567
