,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,-0.07515611,0.050085764,0.04344544,0.042029005,0.0027184465,0.0013736788,-0.08566045,0.009018963
1,0.07237314,-0.052454814,-0.0078121433,-0.024289573,0.02706183,0.045470998,0.07550661,-0.07027936
2,-0.013305356,-0.017255045,-0.054743648,0.10164476,-0.041843314,-0.060087036,0.0032022172,-0.0490414
3,-0.06002932,0.07144425,-0.03356812,-0.07354726,0.07793128,-0.022272537,-0.06385203,0.026530782
4,0.042117663,-0.0008362475,-0.016759876,-0.048451547,0.051502824,-0.02623478,-0.10187305,-0.057567194
5,0.04957881,0.02554744,-0.020564314,-0.1018762,-0.040168386,-0.060267214,0.014420803,0.03327449
6,-0.082092464,-0.019087626,-0.03613012,0.049191594,0.060346257,-0.046114184,0.023573069,-0.03131735
7,0.011272963,-0.05888291,0.011995521,-0.038526688,-0.06626963,0.08414242,-0.040323377,0.0012627968
8,0.042062957,-0.009715747,-0.062170826,-0.13170148,0.08587615,0.0027485902,-0.035242796,-0.030569807
9,0.11395066,-0.05251946,-0.014375537,-0.04506824,0.01974195,0.021706821,-0.013366652,-0.008732919
10,0.020938255,0.05808029,0.03774388,-0.036584735,-0.049577497,0.04728569,-0.016426845,-0.08233524
11,-0.006407319,-0.0106124785,0.046450317,0.02909329,-0.087746695,0.043906394,0.0252538,-0.06918086
12,-0.022169456,-0.026971726,-0.015280791,0.12468346,-0.105806164,-0.059080433,0.09037219,0.038375277
13,0.08821194,0.07576578,-0.019965138,-0.06307534,0.004067099,-0.059053186,0.045177538,0.05461917
14,-0.01576548,-0.08693876,-0.02606351,-0.036003657,-0.025026018,0.07007381,0.006317307,0.048273202
15,-0.011372942,-0.0628574,0.006063819,-0.00022716675,0.029923653,0.008352683,0.055039957,0.03673585
16,0.019103674,-0.065151826,0.082691126,0.117780186,-0.045754913,0.06815484,0.072954565,-0.061724495
17,-0.09262559,-0.0021401206,-0.028542133,-0.03852394,-0.048577365,-0.041992266,0.051706553,-0.0075955577
18,0.019810328,-0.00071225554,-0.040227123,-0.0061486172,-0.05649648,0.084940046,0.09259656,0.0009711803
19,0.06145591,0.05576612,-0.07226059,-0.04254679,-0.07246118,0.06580231,-0.040198248,0.05193697
20,-0.1194374,0.022189222,-0.028314674,0.18144366,-0.12839106,-0.0006601795,0.06313035,0.011710907
21,-0.10886949,0.01746775,-0.031789273,0.0958173,-0.0797368,-0.07251922,0.020750068,-0.06620056
22,-0.0051636444,-0.07297223,-0.05859931,0.09414645,-0.10247555,-0.04529579,0.0600073,0.013134175
23,-0.0049988916,-0.08185649,0.00657284,0.007634749,0.027293729,0.054499175,0.07273277,0.07460421
24,-0.10392825,0.017022163,-0.01707119,0.053182427,-0.067080855,-0.067001425,0.05045254,-0.07232046
25,-0.057315618,-0.055222377,0.026166309,0.09254301,-0.09401727,-0.0394714,-0.04630739,-0.06535705
26,-0.031892322,0.01414374,0.027851164,-0.00762067,-0.04259599,0.03476922,0.09512309,-0.0028694847
27,-0.13645338,0.0061789714,0.012044076,0.09319772,-0.019343542,0.067078695,0.031586684,0.06704475
28,0.0032378517,-0.015743699,-0.039103594,-0.017453583,0.043733206,0.06418995,-0.058266353,-0.043229073
29,-0.10296604,0.028705014,0.062998846,0.10818024,0.005564301,-0.0665908,0.03466568,-0.06615771
30,0.0706327,0.051708415,-0.026435995,-0.044063173,-0.026527697,-0.008058746,-0.065507814,-0.041643877
31,-0.023417898,-0.0655968,0.06317498,0.13084005,-0.07611633,-0.008645766,0.06784911,0.0035440605
32,0.110022604,-0.000583491,-0.0014935711,-0.038458854,-0.047119692,-0.05528416,-0.09199933,-0.08013933
33,-0.0069721094,0.05570939,-0.06834588,-0.09451431,0.06034169,0.050423197,0.0003611837,-0.0068657664
34,-0.04970443,-0.048268937,-0.00075517496,0.11718987,0.01609083,0.028872,0.030393789,0.005604944
35,0.0572784,0.010224742,0.05726531,0.054684546,0.07093376,0.015136459,-0.058749106,0.064612016
36,-0.021005282,-0.07602722,-0.054600097,0.0047711995,0.05218348,-0.034740113,0.053969484,0.011549556
37,-0.111628465,-0.019988315,-0.062541366,0.06184918,0.063483715,-0.072845414,-0.0073488965,-0.016034523
38,0.02794678,0.005239617,0.008245122,-0.07103158,0.049461287,-0.017813133,0.021600898,-0.0007427764
39,0.056715116,-0.08718589,0.086494245,-0.0109186545,-0.01787046,0.07864751,0.015013012,-0.0872906
40,0.10891749,0.05525588,-0.00022124841,-0.11273152,-0.049447022,-0.016114023,5.80211e-05,0.029420087
41,-0.074795075,-0.043870408,0.08307921,0.06359747,0.0058596553,-0.05696953,-0.06664794,-0.021792704
42,-0.033638693,-0.07698371,-0.06719172,0.12912078,0.007235499,0.0021514995,0.08335506,0.09206731
43,0.007056854,0.1348236,-0.0006313195,-0.055904098,0.022512566,0.023470698,-0.062165454,-0.08848798
