,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,0.055511545,0.07203189,0.07941562,0.0059437254,0.06082472,0.028938144,-0.007021197,0.09546171
1,-0.032251764,0.011354932,0.016707515,0.018244818,-0.046288714,0.09638346,-0.06578246,-0.0040289755
2,0.08388736,0.029420776,0.061097026,-0.023834892,0.05800646,-0.09409011,0.068044126,-0.02544972
3,-0.055505987,-0.083706096,0.033819247,-0.036835622,0.015766468,-0.0805377,-0.027579268,0.01529182
4,-0.03170681,0.02006122,0.022294566,-0.026759678,0.057973683,0.0095429635,-0.081458986,-0.065111466
5,0.01985936,0.008016979,0.05522984,-0.11853285,0.06336279,-0.1022161,-0.051828224,0.026443271
6,0.11949615,0.09620619,0.061191756,-0.13434026,-0.0335772,-0.06015185,-0.04877956,0.0054124645
7,0.16139463,-0.003386705,-0.058370445,-0.07323977,0.06351534,0.021365039,0.06795505,0.12492519
8,0.0014392777,-0.06396573,-0.09147042,0.016572589,0.07389188,-0.085073635,0.0021809633,0.0711942
9,-0.06350308,0.05638641,-0.017586391,0.076128766,-0.000748779,0.01184767,-0.05319369,-0.096139975
10,-0.03788798,0.04428793,0.041782036,0.067511395,0.045660365,0.0062101143,0.038855433,0.031383693
11,0.113668784,-0.022136563,-0.06808799,-0.08579709,0.030481413,-0.032538693,0.022202946,0.092452735
12,0.005677033,0.04191077,0.032032914,0.055968396,0.07291219,-0.026914941,-0.027596928,0.061136704
13,0.052758045,-0.030791514,-0.07458596,0.022779217,-0.060703777,0.073423706,-0.03496602,-0.07266321
14,0.07253328,-0.06932394,-0.019968128,-0.07388439,0.051003534,-0.055719927,-0.027440634,0.011891797
15,-0.02511473,-0.07663967,0.02421163,-0.06536219,-0.059439465,0.06995272,-0.049044624,0.022841021
16,-0.061077084,-0.057092793,0.019375091,0.08646972,-0.07803593,-0.034903135,-0.09300095,-0.028257944
17,-0.05677733,-0.05859414,0.05110236,-0.062010784,0.025625,-0.07262651,0.04573055,0.061007656
18,0.0761083,0.053513587,-0.05713949,0.0222584,-0.06295824,-0.01287455,0.086448655,0.035690926
19,-0.027022498,-0.011871629,-0.057438377,0.112605795,-0.061052404,0.07027137,-0.03809586,0.0042069913
20,-0.037849993,0.06876398,-0.08480493,0.060274556,0.07408423,-0.049825665,0.030020721,-0.07438234
21,-0.09394633,-0.036482252,0.0038237157,0.07020839,0.0072585186,-0.02332233,-0.08707589,-0.10865803
22,0.04789337,-0.038578674,0.07461531,-0.124984354,0.06394229,-0.08230454,0.080880895,0.07977569
23,0.11558692,0.023942249,0.0030880903,-0.05361627,-0.044901755,-0.033883158,-0.061138574,-0.010809582
24,0.121344656,-0.048409954,-0.046050873,-0.077879764,0.038859192,-0.105731234,0.048783083,0.065102965
25,0.046530973,-0.07034055,0.042843178,0.038233288,0.020766817,0.06019057,-0.015647858,0.07407326
26,-0.04431683,0.04253912,0.061187185,-0.096947186,-0.04545658,-0.0058354298,0.016223006,-0.038882263
27,0.09619898,0.09711906,0.06725303,-0.14075802,-0.08988387,-0.10898802,-0.04774067,0.10509943
28,0.028094709,-0.0018037264,-0.017683715,-0.056494605,-0.05332241,-0.056338217,-0.03839133,0.0717923
29,-0.047160886,0.065776065,-0.05440126,-0.074783474,0.080300346,-0.05255303,0.05481289,0.04714224
30,0.056223426,-0.055148255,0.009485489,-0.0634943,0.08023777,-0.020032842,0.093049966,0.022335114
31,0.05837911,-0.0162735,0.013760815,-0.0761625,0.04389624,-0.03343479,-0.056975003,0.01822341
32,-0.029365238,-0.07658536,-0.05301337,0.045872614,0.062996335,0.07702578,0.07656094,-0.010873725
33,-0.050095156,-0.07694545,0.08280552,0.042967465,-0.017957551,0.08401091,-0.07066394,-0.117921405
34,-0.04975645,0.08196113,-0.046800543,-0.003122559,-0.07582747,-0.018719273,-0.06750189,0.06984153
