,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,-0.016513504,0.026764855,0.027288256,-0.08296081,0.078849934,0.0538484,-0.061591692,0.044398457
1,-0.03014482,0.072786726,-0.081256524,-0.031542886,0.024124471,0.092908464,-0.034994196,0.058201425
2,-0.095021136,0.027292028,0.032204494,0.058628146,0.05752328,-0.021810241,0.006648524,0.11025453
3,0.03223226,-0.051996116,0.05430825,0.0021256567,-0.038894378,0.07200697,0.010070351,0.044192933
4,-0.24585152,-0.048239827,0.014566291,0.07919306,0.0805905,0.025913712,-0.115885325,0.04795018
5,-0.08569842,0.0392105,0.08047365,-0.033725385,0.014707129,-0.07828547,-0.07924003,-0.016322361
6,-0.16556373,0.0012420357,-0.01222093,-0.048361342,0.010639428,-0.06513062,0.016359752,0.017031102
7,0.10083429,1.7288532e-05,-0.023073263,0.037630513,-0.047133256,-0.06492595,0.020039616,-0.04802391
8,0.08393991,-0.08584217,-0.07667749,0.0030833296,-0.009950706,0.010902085,0.023810284,0.0010884103
9,0.07428728,0.057851516,-0.028953902,0.025303667,-0.09795102,-0.011838683,-0.011223046,-0.07129084
10,-0.1063225,-0.06417244,-0.037525475,-0.05932877,0.031567354,-0.012253206,0.020837989,0.053930875
11,-0.09570047,-0.05491717,-0.0135693345,-0.062417943,0.108780675,0.030068943,-0.09703668,0.08749721
12,0.021248372,-0.04768068,0.06864952,0.05579434,-0.061024692,-0.06537455,0.069735765,0.07119294
13,0.050971188,-0.099547446,-0.091439955,0.05731095,-0.03666969,0.06681254,0.00457147,0.024202377
14,-0.05641013,0.08277539,-0.053538643,-0.082479976,0.036738753,-0.015846292,-0.06702846,0.096874714
15,0.095492855,-0.03302664,0.042019818,0.019735413,0.014447038,-0.024319304,0.03832418,0.028697254
16,-0.026526565,-0.0572075,0.03518958,0.06470094,0.051526923,0.049126368,-0.087667376,0.037927013
17,0.18122701,-0.0730313,0.021466065,-0.031298608,-0.081414506,0.027907033,-0.013164616,-0.053254675
18,0.01002075,-0.06396679,-0.042454317,0.032802258,0.042147346,0.06527448,-0.031433843,-0.096586704
19,-0.03393718,-0.046399575,0.026578704,0.07025086,-0.022342859,-0.022073546,-0.013681672,-0.008149562
20,-0.08500487,0.0800392,0.027010866,-0.059490103,0.04476071,0.09097393,-0.10109082,-0.047673445
21,-0.008411871,-0.029208977,-0.029035902,0.013622438,0.040928114,0.05405721,-0.02343187,-0.03514252
22,-0.08289412,-0.008767565,-0.05281723,-0.0069229277,-0.054621484,-0.024789544,0.030283127,0.08770208
23,-0.11526334,0.029854434,-0.06399062,-0.026546072,0.0005124222,0.023513447,-0.066819236,-0.0008300846
24,-0.22574277,0.075374655,-0.04884353,-0.07422902,0.043354496,0.10038184,-0.02018211,0.08105199
25,0.06281906,0.038443416,-0.072293386,-0.016491074,0.0422874,0.04688081,-0.032742605,-0.048284665
26,-0.037779674,0.054177497,0.06051501,-0.04223103,0.103273466,-0.07199858,-0.08351601,0.0055557988
27,0.07550627,0.013470501,0.0061598,0.04827278,0.07605685,0.054267358,0.07060603,0.021465687
28,-0.023486849,0.040244933,-0.039379597,-0.046731725,-0.104762234,0.0671047,0.02374067,-0.020604871
29,-0.093398206,0.07530093,0.04454985,-0.07142622,0.096382394,-0.062578276,0.02721683,0.0490107
30,0.026428632,0.028200332,-0.06850718,-0.07438961,-0.054242052,-0.047403753,0.00077378465,0.07779331
31,-0.06933662,0.02834213,-0.011036404,-0.035694923,0.080875136,0.08023428,0.07440575,0.053782757
32,0.2180688,-0.04094432,0.016201453,-0.066631556,-0.046425875,-0.08474958,0.008448057,-0.102620706
33,-0.02142451,-0.08271463,-0.05999272,0.06383065,0.05385139,-0.061486945,-0.042408217,-0.03220546
34,0.14301854,0.03712398,-0.019182954,0.029781118,-0.059898112,-0.09766947,5.1627685e-05,-0.06389104
35,0.021101821,-0.07028144,0.023309503,-0.014014122,-0.030143179,0.09140791,-0.03685232,0.028547859
36,0.21547775,0.013035601,-0.03203434,-0.011513483,-0.09735967,-0.011622286,0.08109048,-0.10669891
37,0.06419891,-0.019788787,-0.058875114,-0.023599524,0.069415264,-0.0802609,-0.061660152,-0.089429475
38,-0.048317794,-0.07174304,-0.02739774,-0.010779677,-0.078130975,-0.05424656,0.08594893,0.032762814
39,-0.009618735,0.06100386,0.0592973,-0.0659816,-0.061303303,0.005824617,0.07836516,-0.0006294652
40,0.061626576,-0.026210375,-0.08396277,-0.08710673,-0.05098113,-0.018581707,-0.008987539,-0.027576063
41,-0.09202824,-0.03258393,0.030055948,0.045834236,-0.0029951746,-0.011142457,-0.09385165,-0.054431893
42,0.053949848,-0.03201449,-0.06954811,0.08803446,-0.0363704,-0.080733314,-0.07989993,0.06812231
43,0.021589693,0.010907216,0.07576688,0.082791515,-0.0719657,0.040319424,-0.021219559,0.07256765
44,0.023013437,-0.0061699036,0.0190421,-0.06904379,-0.012410153,-0.004710227,0.08202541,0.009771293
45,-0.045755442,0.019617748,-0.07750924,0.002860922,0.07128943,0.036586646,-0.09629656,0.11084812
46,0.030304858,-0.015829807,-0.061021645,-0.0028240434,-0.04116702,-0.031069633,-0.074360274,0.040099274
47,-0.099955246,0.07761751,-0.07033213,0.06243302,0.061253272,0.062604524,-0.0463356,0.053153258
48,-0.108771645,0.006870059,-0.07570891,-0.05987648,0.13365605,-0.049408656,-0.08224359,0.11334542
49,-0.061940234,0.022836609,0.026203895,-0.079062656,0.011491286,0.04858528,-0.09533669,0.108300425
50,0.060919706,-0.0617743,0.029699909,-0.035674192,-0.027650364,-0.041411072,0.102234274,-0.10051367
51,0.18393293,0.053550284,0.07907243,0.06419688,-0.0059848744,0.035328384,0.00532197,0.027007084
52,2.5548627e-05,0.003048603,-0.017713172,-0.061733313,0.013426231,0.03390587,0.009472932,-0.05774121
53,-0.1400044,-0.0059459466,-0.030855829,0.0098648025,0.13100396,0.04783962,-0.10523815,-0.031931717
54,0.03576447,-0.049992196,-0.06114431,-0.0008779251,-0.04962786,-0.019431263,-0.034609955,-0.048930716
55,0.023220006,0.054304,0.015560734,-0.0778132,-0.05153149,-0.0050685364,-0.074361145,-0.06180449
56,0.05993427,0.012592568,-0.015549885,-0.06257457,-0.027231818,0.055165064,-0.08165179,-0.05056482
57,0.17654651,0.030860022,-0.013978089,0.041762132,-0.07953742,-0.059670426,-0.014592507,0.02733881
58,0.12200424,-0.0902023,0.08088963,0.045058746,-0.1494961,-0.005248868,0.06481472,-0.05525405
59,0.04831716,0.032742742,-0.010975088,-0.07880161,-0.022779338,0.09091534,-0.059098054,0.07671084
60,-0.052505165,-0.09199577,-0.04748986,0.08748339,-0.09296185,-0.086184695,0.024704045,0.011822928
61,0.00033212797,-0.06342878,-0.089021,-0.036667917,-0.08863218,-0.07626869,0.06764377,-0.009152054
62,0.1335951,0.031835187,0.051891197,-0.028090255,0.0074610217,-0.072974235,0.037286032,-0.082713686
63,-0.18005373,-0.018415967,0.042209268,-0.023172237,0.123544425,-0.06996367,0.020169124,0.02411491
