,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,-0.06733597,0.12119894,-0.0637076,-0.043121923,0.068153866,-0.08063498,-0.03394574,-0.066779815
1,0.009049038,-0.028245676,-0.07864864,-0.07801013,0.011548964,0.014615272,-0.07900238,-0.09080553
2,-0.06874685,0.039919,0.06643503,0.024926605,0.054928757,-0.013327516,0.00017867943,0.042073384
3,-0.106030054,-0.06375136,0.0032126307,-0.029046746,0.027040143,-0.06577668,0.034541722,0.07192494
4,-0.017776018,0.07088779,-0.063294046,-0.04869766,0.04072942,-0.055832263,0.07019466,0.06458256
5,-0.046720184,0.028172119,0.065897316,0.1415686,-0.11447809,-0.00390738,-0.020697173,0.038104627
6,0.044163954,-0.07057014,0.08414414,-0.08211054,-0.08220391,-0.055777967,0.044832457,-0.02996012
7,-0.009366944,0.08439154,-0.09904281,-0.08541307,0.11813441,-0.045209676,0.021275263,0.02271128
8,0.032920588,0.08695403,0.050181016,-0.031107036,-0.00034193395,0.020813944,0.042180732,-0.020481624
9,-0.020995708,0.009323443,0.019939229,0.009031362,0.06592746,0.0055066235,0.08196435,0.011548614
10,-0.023334194,-0.0076992367,0.07765364,-0.060686324,-0.0351212,0.029091947,0.06770493,0.01676192
11,-0.040152505,-0.011384285,0.075034425,-0.04620965,-0.066583015,-0.036962785,-0.06231111,0.040071394
12,-0.00034031746,-0.023090905,0.049193177,0.039301563,0.007780403,0.017039824,0.017500758,-0.0011967603
13,-0.051284656,-0.0021863773,-0.056938,0.038138185,0.062337544,-0.06675251,-0.014015527,-0.06718812
14,0.058457848,0.10777823,-0.08300745,0.040092964,0.020355375,0.051151216,-0.0123874135,0.0063586803
15,-0.023006007,-0.028987145,-0.032551706,0.0392184,-0.025311584,0.07523231,-0.066682346,-0.030290352
16,-0.041793957,-0.024885653,-0.007873925,-0.028651536,0.048741065,-0.0069725676,0.07993149,-0.0048743403
17,0.06865961,0.007967148,0.022420488,-0.047035605,0.027276397,-0.038064115,0.08340202,0.018664319
18,0.028070386,0.06583999,-0.035424083,-0.06833184,0.07229083,0.034091465,0.070088685,0.039435826
19,0.0381163,-0.023150073,-0.045853607,-0.119106546,0.091590814,-0.05185616,0.015911192,-0.06737615
20,0.028075151,-0.036550365,-0.073514014,-0.04306368,-0.08187776,-0.068514206,-0.068970226,0.020629132
21,0.043135695,-0.048083857,0.008160343,-0.08116014,0.07244351,-0.06523031,-0.05480765,-0.0723319
