,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,-0.07608425,-0.06870395,0.03380245,0.08543632,0.09901348,0.046828803,0.04511254,0.043181844
1,0.03255877,-0.05459746,0.013527069,-0.046184313,0.055184957,0.030888082,-0.044634156,0.043031946
2,0.08278709,-0.057518337,0.00386274,-0.058880817,-0.115482576,-0.18082142,0.050760727,0.02455942
3,-0.051476654,0.023880389,-0.08959028,-0.06998761,0.12541182,0.09599818,-0.03927679,-0.10101942
4,0.024761777,-0.002217246,0.010005432,0.06761743,0.091670424,-0.055879403,0.025675835,-0.0005423365
5,-0.12252383,-0.018930506,0.005027762,-0.025747247,0.06402814,0.06985262,0.08410374,-0.06924911
6,-0.08002943,0.024757333,0.031515975,0.003071768,0.061166015,0.043810144,-0.045478933,-0.16561438
7,-0.033153817,-0.08672196,0.093171984,0.025588326,-0.010407391,-0.0043345504,0.016095482,-0.023030682
8,-0.03428239,0.025996797,-0.04838844,-0.057753634,0.042380147,0.008695286,-0.05103791,-0.043099023
9,-0.14734447,0.001563556,0.06613984,-0.062148143,0.10292394,0.06826248,-0.042178452,-0.046199847
10,0.13554063,0.018642105,0.002851267,-0.037715327,-0.184887,-0.07138387,0.029868057,0.10474923
11,0.0644613,-0.018128196,-0.056115914,-0.056238394,-0.09393957,-0.011481139,0.023453085,0.09529613
12,0.2758312,-0.14447492,0.024785427,-0.090974905,-0.14609043,-0.20624448,0.047174346,0.20262647
13,0.05331865,-0.05691126,0.06763596,-0.0027919211,-0.083378546,0.050325256,-0.07065618,0.019158958
14,-0.08967389,-0.050763406,0.05935022,0.0052707554,0.124426566,0.09678519,-0.06853205,-0.006731853
15,0.02649543,-0.08475879,-0.051039133,-0.084929414,-0.07740252,-0.11178091,-0.017249208,0.12017329
16,0.12273009,0.020369027,0.04828921,0.021133045,-0.10242756,-0.08084716,-0.013446398,0.06557654
17,-0.16952217,0.13905124,-0.00044782588,0.06591152,0.054210603,0.14689216,0.071078874,-0.05096849
18,0.06190324,-0.040189635,0.05288603,-0.04344654,-0.06539076,-0.013538079,0.038058102,-0.011896648
19,0.24372159,-0.013512281,0.008035917,0.04365099,-0.2397186,-0.18533061,0.084234826,0.07283084
20,0.17911728,-0.061848722,0.06303388,-0.05658884,-0.0531666,0.0046452223,-0.07031623,0.11390557
21,-0.17678173,0.08773391,-0.04902119,-0.06487441,0.064858414,0.11897225,-0.042554792,-0.041947093
22,-0.07886582,-0.020373909,-0.062303834,-0.07480853,0.082458675,0.031181844,-0.05191802,-0.052537657
23,-0.036102094,0.01388084,0.059325356,-0.07488169,-0.04375137,-0.008117417,-0.00012291818,-0.057936426
24,-0.011046855,-0.060096033,0.08585006,-0.0139580695,-0.036462057,-0.048863813,0.088104755,-0.06985365
25,0.010690628,0.0022775729,-0.037167564,-0.05772632,-0.078228556,-0.031699073,0.023812685,0.13401854
26,0.00031571081,0.0918509,0.063148476,0.02320719,-0.06418788,-0.039810997,-0.06947733,-0.020016152
27,-0.07808238,0.06301712,0.037097737,-0.042074345,0.08914655,-0.002296363,-0.0072840056,-0.03673707
28,0.13373393,-0.09623509,-0.023734499,-0.08893018,-0.08984302,-0.04016599,-0.08369668,0.03552546
29,0.0791915,0.029464915,0.06557272,-0.028477568,-0.079444915,-0.038452093,0.07296278,0.111796685
30,-0.0778357,-0.012127023,-0.06308339,0.04741894,-0.028121697,0.09222319,0.048044626,-0.013102647
31,0.13796572,-0.12660912,0.08471618,-0.08342123,-0.17815821,-0.20340149,0.06026147,0.05153499
32,-0.12451562,-0.003226666,0.040042996,0.0079705585,0.08957117,0.07956874,0.07400347,-0.029380046
33,-0.093209766,0.106853686,0.045145344,-0.066679716,0.040117066,0.083326146,0.037778754,-0.039085362
34,0.0020049447,-0.07109023,0.036448438,0.06584902,0.06589483,0.04672386,0.08268076,-0.10387067
35,-0.023606587,0.02949521,-0.03929756,0.06045543,-0.12592028,0.04295231,0.029309466,0.041277718
36,0.05947179,-0.061627112,-0.06282798,-0.06284683,-0.06447808,-0.05623492,0.0688236,0.13351499
37,0.06312612,0.066552676,0.0384527,0.004831452,-0.04711201,0.055529024,-0.07356116,-0.07593375
38,-0.086235635,0.035962783,-0.08185036,0.043520447,0.08973685,0.062337447,-0.027554959,-0.004259758
39,-0.09149626,0.022833562,0.0063034142,-0.03553189,0.025050526,0.14473625,0.086174674,-0.024777494
40,0.07692957,-0.0025463253,-0.018499192,0.034183376,-0.08144344,0.019536333,0.062220298,-0.013327262
41,0.10147354,-0.06769977,0.043958664,0.028563939,-0.04551348,0.011918103,0.04719272,-0.017825052
42,0.16157958,-0.042886972,-0.014240305,0.03038027,-0.061657015,0.022942714,0.07925872,-0.021017885
43,0.03665242,0.09853224,-0.022074178,-0.07643808,0.031456485,0.06017233,-0.08719236,-0.03998651
44,0.08527055,0.014119763,0.031158924,0.064581536,0.040447764,-0.0769523,-0.00230625,0.016234212
45,0.038986582,0.02448664,0.096191995,-0.020496316,-0.013028671,-0.111101635,-0.05106696,-0.011190079
46,0.12700748,-0.099303395,-0.01208074,-0.005641576,-0.020622643,-0.030832883,-0.0004717899,0.009181251
47,0.05711075,-0.06954805,0.03026184,0.0020415878,0.012437405,-0.071624905,-0.029875409,0.0959557
