stock,minmax,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
5876,min,-1.0,40.993531428571465,-0.9996541965885549,16.027958904586967,0.0027948303984430822,-0.12940268868126825,-0.9992662541834041,-38.01523743667282
5876,max,0.9286156704862248,48.06140571428572,0.9986382296586392,28.14165887486935,2.6030872663986884,0.15894272404215481,0.9987047296615239,19.142081318593828
