stock,minmax,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
9917,min,-1.0,83.68651428571437,-0.9958169799361772,13.021598225125814,0.01832200558965269,-0.15639509031283305,-0.9999843292623495,-93.5008701921804
9917,max,1.0,96.40755142857144,0.9999428124563114,37.427314796942866,2.7147027703958884,0.021653962288259443,0.9872717913804355,33.91615534257028
