stock,minmax,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
8114,min,-1.0,98.84652571428572,-0.9999977224644384,15.404253702364219,0.5915419720422506,-0.4013547497772052,-0.9991005807567513,-468.54539830549095
8114,max,0.9166545797374723,153.93631714285723,0.9976261520950473,26.626636215347645,114.62040922003507,0.5281098014383812,0.999590031248245,14.487193903783915
