,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.19204034,0.14553982,0.0058267843,-0.0063802833,0.13804972,-0.0358478,0.08668855,-0.33305046
1,-0.15012833,0.014095543,-0.12019829,-0.033433612,-0.11387151,-0.031621248,-0.08696032,0.11901327
2,-0.1016184,-0.061555147,-0.07964923,0.022833064,0.029116036,0.10657809,-0.018120956,0.071708955
3,0.09468599,-0.03281774,0.08572041,-0.027453825,0.062465433,-0.09512562,-0.08183903,-0.089588985
4,-0.036115732,0.08311475,0.023972811,0.0032815773,-0.07979863,-0.08171466,-0.06684703,-0.0019248237
5,0.060213488,-0.014290646,-0.011199013,0.08223286,0.08234771,-0.0039897487,0.06799403,-0.19408989
6,-0.016739726,-0.014473512,0.0018384717,-0.013917282,0.03365042,0.15254529,-0.03880833,0.24668503
7,-0.15203069,-0.06208148,0.023709066,0.011313139,-0.087356426,0.044202905,0.010443814,0.08862531
8,-0.10094987,-0.07291528,0.03294564,0.026258143,-0.117125966,0.11828208,-0.038855344,0.19111313
9,0.004895442,-0.079463094,-0.0149707,0.069875024,0.04945025,-0.0574952,0.027732624,0.047529925
10,-0.013287662,0.043019354,0.07438514,0.022827981,-0.053411465,0.03426028,0.012466812,-0.20530269
11,-0.11649379,0.019461026,-0.06708935,0.011374709,0.027594807,0.0029719886,-0.048381727,-0.012190079
12,0.1844339,0.03508571,0.044970255,0.010518916,0.0058197966,-0.1505701,0.077864744,-0.40163997
13,-0.010712731,0.014150556,0.023026705,0.05850305,0.01985215,0.066418335,-0.091816075,0.021606158
14,0.12095877,0.10999026,0.05198706,0.004769168,0.07349615,-0.044827897,0.0041664485,-0.29973197
15,-0.18470111,-0.061899304,-0.023923948,-0.030518493,-0.13475522,0.15846808,-0.10060922,0.3063311
16,0.1344555,0.14039902,0.16154401,0.105619416,0.08537922,-0.066584505,0.06571083,-0.526609
17,0.20897272,0.17231853,0.14110444,0.0048428914,0.042503506,-0.107296534,0.004297883,-0.5039694
18,0.035838965,-0.03700301,0.1039635,0.09698288,0.09093602,-0.1057995,0.051385865,-0.033322718
19,-0.10537057,0.021035483,0.014456202,0.0059276633,0.011970156,-0.05437469,-0.06946322,0.080860026
20,-0.10464926,0.03939068,-0.09295695,-0.072844274,0.050227277,0.018893886,0.06951771,0.17962839
21,0.08144581,-0.015943153,0.050739247,-0.01724097,-0.047040433,-0.09027589,0.022124004,-0.20375155
22,-0.10016209,-0.0548892,-0.033197682,0.023836993,-0.015934752,0.117057145,-0.028291918,0.15968484
