,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.027769655,0.18908705,0.15743506,-0.0015196713,-0.0017263055,-0.34742445,0.06574158,-0.0052383402
1,-0.02141295,0.10943723,0.021827629,-0.042036675,-0.017225636,-0.076591134,-0.02603161,-0.04997271
2,0.10013214,0.07167115,0.052762106,0.0075789047,-0.06856059,-0.27692,-0.019616792,-0.01369741
3,-0.021741135,-0.2634858,-0.17333023,0.016179131,-0.021756515,0.45581985,-0.005458789,-0.04673022
4,0.004249218,0.10865523,0.08017301,-0.042098556,-0.032488722,-0.32025847,0.011249137,0.015766732
5,0.09390413,0.15177038,0.059483584,0.07713071,-0.017723715,-0.6599736,0.014547522,0.18510059
6,0.02133248,0.08376495,-0.0053558405,0.04035197,-0.05935647,-0.28090638,0.05447413,0.07208632
7,0.062394146,0.168909,0.032750543,-0.026079925,-0.07802516,-0.29166412,0.016103698,-0.0008915947
8,-0.09360069,-0.037476834,-0.0077515757,-0.08658139,-0.0023849236,0.18658832,0.037525866,-0.07053575
9,0.12007128,0.19042261,0.05958217,-0.059448022,0.057547342,-0.513175,0.100935884,0.046125643
10,-0.05306316,0.019175371,-0.009325119,-0.070777625,-0.027496934,0.024819568,-0.025029963,0.034225147
11,0.018260522,-0.21431875,-0.03203645,0.05461085,0.04099541,0.32923076,-0.07421749,-0.069308326
12,-0.03830856,0.08163748,0.045203056,-0.021763997,0.025521146,-0.13015664,0.033863593,-0.0071079773
13,-0.06036049,0.022379773,0.06379591,0.028840983,0.03220721,-0.07634692,-0.040030476,0.019591203
14,-0.0328039,-0.008947439,0.018931102,-0.016402964,0.043467257,0.09834504,-0.023638863,0.07606052
15,0.11703782,0.19770007,0.097588465,0.02646528,0.04473081,-0.641841,0.06820499,0.026834626
16,-0.08144825,-0.18154664,-0.13659787,0.026992144,0.08250495,0.27988714,-0.05765868,-0.070852466
17,-0.014329289,0.07270239,-0.062529184,-0.011789881,-0.07102942,0.0075957174,-0.030538771,0.0892584
18,-0.059322406,-0.19385062,-0.050418068,0.01200018,0.0060622566,0.40433663,0.0009601647,-0.07587748
19,0.021419896,0.13781138,0.017856106,0.010325434,-0.07807411,-0.1777812,-0.058985565,0.11688431
20,0.051485706,0.110052295,0.034936313,-0.059662275,0.057417236,-0.4567878,-0.024716992,0.04907551
21,0.0954274,-0.0012191571,-0.033363074,0.019634979,0.050778758,-0.060172204,0.06761678,-0.018034842
