,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,-0.028988283,-0.09200012,0.034649834,0.08687963,-0.06771458,0.0026218973,-0.08484786,-0.09724795
1,-0.013504341,0.0027265225,-0.11596378,-0.12088525,-0.005505251,-0.09147052,0.017889228,-0.0016368094
2,-0.047978856,-0.040627696,0.031357314,-0.026877355,0.04755437,-0.030175501,0.042651553,0.06965566
3,0.02697581,-0.007514551,-0.1249617,-0.032226313,0.056249768,-0.042916242,-0.016032618,0.009346666
4,-0.03820623,-0.07710464,0.095246665,0.0011506444,0.0752,0.09431105,0.021323066,0.026261099
5,-0.06217025,0.034706205,0.019753007,0.11940247,-0.049426544,0.053690873,-0.03668117,-0.072643235
6,-0.010127149,-0.056008436,0.023151513,0.1274149,-0.023616917,0.013739475,-0.12005921,-0.1774921
7,0.064702176,0.14090294,-0.23148796,-0.15003374,0.038935423,-0.110714674,0.019535152,0.18348098
8,0.03364017,-0.038802516,-0.056444794,-0.15416786,-0.06976279,-0.068945415,0.02056383,0.1326239
9,0.0043834825,-0.045860328,0.06900579,0.108506165,-0.035661347,0.033440966,-0.044500723,-0.11783688
10,0.09437255,0.037707806,-0.13241959,-0.1651455,0.076147676,-0.13355346,0.105396114,0.18448009
11,0.04776858,-0.029840305,-0.062354274,0.011134197,0.024079835,-0.09344127,0.08116959,-0.014579249
12,0.07463258,0.09491546,-0.09539428,-0.06802459,-0.008700868,-0.0033235364,0.043735288,0.08497552
13,0.030567536,-0.025708817,-0.0031888897,0.014672986,0.058375664,-0.022153009,0.05080328,-0.15378463
14,-0.06831339,-0.12748528,0.29132444,0.1745858,-0.037787594,0.22930956,-0.030345432,-0.2757434
15,0.12375559,-0.035850942,-0.16273242,-0.20154764,0.059532326,0.00061770686,0.1280771,0.08060719
16,0.036914784,0.03554945,0.0689283,-0.0253434,-0.013836913,0.023743479,0.04105916,-0.0093423575
17,-0.022762349,-0.043227773,0.028714012,0.11935466,-0.07668143,0.055250708,-0.10861093,-0.11109292
18,-0.19836493,-0.092378765,0.19359206,0.15313631,-0.072863236,0.15154436,-0.087636426,-0.20206574
19,0.07506298,-0.056122858,-0.01873439,0.021451922,0.076796725,-0.068100184,0.077682294,0.021556655
20,-0.11300672,-0.09669401,0.113595806,0.03621957,-0.0035295733,0.10884191,-0.066514425,0.012627419
21,-0.117075756,0.011109639,0.05006628,0.12340372,-0.019965885,0.075327225,0.043286014,-0.04617558
22,0.002488735,-0.059919305,-0.010426199,-0.1007486,-0.0051423837,-0.07086329,-0.043124553,0.01506307
23,-0.021441178,-0.079182394,0.022890005,0.011702903,-0.06983253,0.060047124,-0.034444816,0.029125646
24,-0.017045949,-0.027939916,-0.020224584,-0.022032177,-0.0581572,8.877606e-05,0.012106676,-0.0101495655
25,-0.058604956,-0.04415153,0.024358409,0.10959713,0.042042583,-0.04902328,-0.06388013,-0.10618992
26,0.06925995,0.026020851,0.089149006,-0.024279235,0.036854714,0.088232785,-0.03862294,0.01285598
27,-0.09821829,-0.008891054,0.16551945,0.110246725,0.021256238,0.025705125,-0.07692759,-0.023289498
28,-0.060829543,-0.018684054,-0.051581252,-0.0057095336,-0.07273348,0.073634505,0.06371541,-0.07791052
29,-0.07415781,0.0033155077,0.07087919,-0.0053151846,-0.03867981,0.057376426,0.033347707,-0.016328072
30,0.028659793,-0.055516332,0.064287,0.021768648,-0.07771967,-0.05967736,0.08929191,0.042141393
31,0.021052092,-0.0078019635,-0.20372532,-0.10108032,0.052296262,-0.06140865,0.05367112,0.14407583
32,0.0018143414,0.05192573,0.0391401,0.013155909,0.049002644,0.0090575805,-0.09065946,-0.045908533
33,0.09770122,0.035051126,-0.14790764,-0.053309694,-0.018817872,0.0056798183,0.12807967,0.2030523
34,-0.0045955973,-0.03934148,-0.07352732,-0.071423195,0.062637925,-0.003947144,0.096359916,0.22306567
35,0.05181139,-0.057579473,0.0050850254,0.016535891,0.065231614,0.06740911,-0.06710731,-0.0006913763
36,-0.024217043,-0.018178968,-0.019147232,0.11622195,0.0059037264,0.09334117,-0.08070585,-0.12341443
37,0.058440007,-0.022719223,0.043945365,-0.04829916,0.036293514,0.10772784,0.024728209,0.0065499446
38,0.03408967,-0.045129105,-0.027756372,-0.005926439,-0.07395147,0.0881199,0.049322814,-0.09562918
39,-0.00944579,-0.082103126,0.16805446,0.13720815,0.026905078,0.05650263,-0.12216913,-0.13981465
40,0.030993741,-0.07879174,-0.037487447,0.072301745,0.027046744,-0.026511012,-0.04892361,0.00982495
41,0.0156044485,0.10485948,0.011990297,-0.07061494,0.057820443,0.011504756,-0.046769127,0.044479996
42,0.012398568,0.04031502,0.12086214,0.0072232205,0.086827174,-0.0040604617,-0.081348576,-0.020601882
43,0.04823679,0.05559759,-0.1777366,-0.24869366,-0.028160796,-0.14995746,0.06290496,0.16917098
44,-0.00930563,-0.086368226,0.006227801,0.0157451,0.048246562,0.043776438,0.045253977,-0.15946235
45,-0.071573086,0.03256696,0.018254375,0.060024522,-0.05739268,-0.05520049,-0.023513887,-0.014216424
46,-0.038684804,-0.016096862,-0.08020373,-0.10237759,0.043315426,0.045595262,-0.020976078,0.06878179
47,0.11892409,0.10996386,-0.012316538,-0.17476915,-0.042241078,-0.14270306,0.082805574,0.06482143
48,-0.008231837,-0.023428801,0.16253495,0.10415715,-0.07971997,0.07234983,-0.079038,-0.068819016
49,0.1586272,0.046551168,-0.27704158,-0.16529883,-0.032655634,-0.15470408,0.071453445,0.3123669
50,-0.06373678,0.04580011,0.032966368,0.06228995,0.06779273,0.037203383,0.05960216,0.111475274
51,-0.098172575,0.05433201,-0.03642908,0.07507189,0.07104604,0.03217729,0.055713795,0.015863117
52,0.12794328,0.06371632,-0.17036979,-0.17042732,0.015832,0.022495389,0.06806163,0.034105755
53,0.05187317,-0.017371792,-0.052058846,0.042916395,-0.063107915,-0.0369498,-0.015423914,0.089815795
54,-0.19249165,-0.057557475,0.2633322,0.25093454,0.039943248,0.20870979,-0.11219118,-0.25975415
55,-0.009584763,0.021305898,-0.020318424,0.008268028,0.066421956,0.044335414,-0.039104532,-0.10218754
56,-0.05335328,-0.030355997,0.05613927,0.14278825,0.0050192196,0.13553113,0.024673799,-0.1481739
57,-0.078414634,0.023860125,0.19202566,0.05678538,-0.009164163,0.013816448,0.0064282264,-0.21690294
58,-0.06716959,0.007029483,-0.053157084,-0.05847342,0.047041144,-0.014791396,-0.038834337,0.027812056
59,0.019392373,0.0066209207,-0.017936144,-0.005977436,-0.015933305,0.019907404,0.101011515,0.030239433
60,0.08920833,-0.04567831,0.013672861,-0.13907261,-0.034148056,-0.02282126,0.02258814,0.034913804
61,0.012488685,0.0010553012,-0.07504833,-0.109164126,0.07140003,-0.113685064,-0.022891046,0.021225909
62,-0.08420245,-0.012633411,0.08077301,0.12900405,-0.009655648,0.09109812,-0.04456947,-0.10657858
63,0.03402423,-0.09713255,-0.029595431,0.06163046,0.07414103,0.074047655,-0.01729056,-0.08829659
64,0.08758263,0.041658472,-0.0752183,-0.06848793,-0.051575918,0.06898947,-0.010598132,0.06269619
65,-0.120708175,-0.069830455,-0.007883586,0.07452982,-0.072189495,-0.037787184,-0.09069131,-0.024071021
66,0.06112836,0.08590262,0.04765324,-0.11503916,-0.079174526,-0.017196678,-0.0618466,0.06481557
67,0.009699219,0.0884726,-0.12384813,-0.11431746,0.044668946,0.0066777878,0.08842381,0.040592767
68,0.07502772,-0.03945466,-0.0588751,-0.088366725,0.06445234,0.03403182,-0.06583431,0.024263017
69,-0.05536946,0.10648075,-0.12458894,-0.12698291,-0.019114096,-0.017510423,0.037195742,0.006884394
