,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,-0.07893796,0.0348909,0.21163574,-0.05178761,-0.16357009,-0.11042577,0.00433207,0.14299455
1,0.32820478,0.004362517,-0.19411957,0.09410695,0.15732491,0.09834144,-0.069963306,-0.23834719
2,0.1111044,-0.052859485,0.009238207,0.016415315,0.118863046,-0.0138504505,-0.086999685,0.021919386
3,0.33084342,0.0061417785,-0.2518878,0.1181792,0.22513157,0.016987054,-0.098516725,-0.25337684
4,-0.11605231,-0.06986885,0.09187357,-0.08459424,-0.034032974,-0.007648156,0.06532255,0.08114664
5,0.037248023,0.052237958,-0.045040213,0.072581604,0.117745645,0.054488786,-0.05312392,-0.06582385
6,0.17346282,-0.10609122,-0.14875607,0.016515432,0.019244457,0.08970457,-0.09361142,-0.013407494
7,0.024368662,0.025915502,-0.0044078883,-0.044948444,-0.015647922,0.0023196384,-0.077795014,-0.008030256
8,0.05688642,0.036804136,0.04550267,0.08734155,-0.07726236,0.019115394,-0.068720676,0.019006472
9,-0.18175972,-0.03390717,0.24838619,-0.0132417185,-0.21905647,-0.07241812,0.09708236,0.09765129
10,-0.108422935,0.09264108,0.030519327,0.008842199,-0.07406414,0.006269564,-0.053229127,0.056443896
11,0.105040975,-0.012408532,0.0020559763,-0.039091244,0.004851047,0.079817005,0.02576367,-0.021087607
12,-0.079689525,-0.02397589,0.028823279,0.018800655,0.023284333,0.018935103,-0.039790116,0.030729154
13,0.012045407,0.04474157,-0.14724186,0.105286196,-0.028085543,-0.06280019,0.027307097,0.0056320974
14,0.017190926,0.062847346,0.10370171,0.053885266,0.07242094,-0.013731803,-0.07012849,-0.0032333513
15,0.19265051,-0.1170948,-0.2719961,0.07012634,0.14090492,0.06161777,-0.16644593,-0.11392342
16,-0.009797165,0.08236953,0.14320882,-0.09492681,-0.1344518,0.058260333,-0.022220023,-0.025928283
17,0.06403272,-0.040412687,-1.5604277e-05,0.069320954,0.043553106,0.05299474,0.06619718,0.03310424
18,-0.041664027,-0.08557242,-0.019458618,0.045440678,0.04012997,-0.05049906,-0.02894849,0.040980764
19,-0.19100584,0.1017244,0.16462918,-0.025320608,-0.081201546,0.06195377,0.008451261,0.086521745
20,0.012536781,0.027543804,-0.0893309,-0.024930565,-0.058283128,0.05649525,0.07876038,-0.07332985
21,-0.15260324,0.019281384,0.19733547,0.011711893,-0.05654379,0.023838883,0.0062255105,0.0030559902
22,0.069170706,-0.06456572,-0.15563406,0.088302076,-0.0011428603,0.070949785,-0.104278825,0.035180584
23,0.13844523,-0.10143125,-0.09455734,-0.0077849543,0.08208258,0.029538354,-0.108062364,-0.11333476
24,-0.12596068,0.09590983,0.13498996,-0.08460136,-0.10367883,-0.08911967,0.043854434,0.07636794
25,0.18200122,-0.11216011,-0.15367612,-0.023472125,0.15886025,0.080387235,-0.05714079,-0.017005045
