,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.13956073,0.042423777,0.03885872,0.06597237,-0.018199608,0.032987203,-0.019338794,-0.08829192
1,-0.14735839,0.0018244043,0.002827006,0.08367773,0.01936209,-0.05638442,-0.020613788,0.05553558
2,-0.14105588,-0.050251566,0.09403748,-0.01960666,0.025167547,-0.06158067,0.097016044,0.08339828
3,-0.00685304,-0.025525112,-0.058062755,0.040060077,-0.08630939,-0.033356294,0.08091692,0.0073881745
4,0.08022332,-0.012996636,0.07794513,0.060846236,0.01056183,-0.022994434,-0.06870287,-0.032223195
5,0.06668323,-0.0011354722,0.07301708,-0.057632457,-0.02019545,0.0007921241,-0.02035098,0.00053713436
6,-0.09090349,-0.04018374,-0.033759054,0.021114785,0.07221595,-0.0639485,0.08394382,-0.04009579
7,0.035098664,0.07667614,-0.017633568,-0.049742825,0.022984419,-0.067735255,0.12859607,0.01779565
8,-0.02345121,-0.055895932,0.035590645,0.0038256482,0.0027567444,0.007775906,-0.07440856,0.036283426
9,0.06584644,0.032934375,-0.09256642,-0.06863597,0.05936978,-0.010162454,-0.14973165,-0.048339717
10,0.019297093,0.043017533,-0.019905154,0.018833201,0.077912055,-0.0051928423,0.06368417,-0.066067405
11,-0.08624376,-0.016507404,-0.055101756,-0.073844016,-0.035796467,-0.10949204,0.07315133,-0.004979275
12,0.055225547,0.007598188,0.044975508,0.0817744,-0.031441968,-0.07092745,0.058736578,-0.030846084
13,-0.17187779,0.010880877,0.10024048,0.04346066,0.022395097,-0.07498459,0.019334905,-0.053863
14,-0.033009194,0.025151681,0.08359211,0.050482992,-0.030482547,-0.019364556,-0.017463123,0.0208902
15,-0.017374543,0.0454575,-0.056494705,-0.026901301,-0.055046674,0.08896709,-0.008711658,0.059211906
16,0.06664067,0.00022718249,0.007679852,-0.057309233,-0.042926155,-0.00055558654,-0.103919216,0.016063355
17,0.31483048,-0.018721446,0.053291142,-0.035602555,-0.08228139,0.13156755,-0.19400387,-0.10595245
18,0.0042829607,0.036546733,0.040319245,-0.051418964,0.071291186,-0.018754445,-0.015128512,-0.026726296
19,-0.016400939,0.060179394,-0.0092821885,-0.005649218,-0.0028197023,0.09931194,-0.02934611,-0.0822003
20,0.07971441,-0.08431972,0.062232155,-0.095656455,0.009215157,0.110660195,-0.077425495,-0.09683722
21,0.09313667,0.08179613,-0.053696916,0.052417606,0.04320958,0.04924815,-0.067323476,-0.07221043
22,-0.14422226,0.007006558,0.058448173,0.08430421,0.11078644,-0.093705796,0.03540517,-0.0044301418
23,-0.1259942,-0.0126208775,-0.07429085,-0.074939296,0.0021732585,-0.09318078,0.030968754,-0.034233656
24,0.015380072,-0.00025952805,0.03597135,-0.07208336,0.053316887,0.03715607,0.059896283,0.043961708
25,0.016115874,-0.062102046,0.030895568,-0.017867433,-0.012349609,-0.022440536,0.0037355826,0.0013325361
26,0.010602354,0.04656784,-0.022336932,0.086451754,0.015362957,0.012130743,0.006634124,0.057880197
27,0.13514869,0.006527903,0.020965787,0.059965175,-0.055095084,0.077180035,-0.1976342,-0.037954338
28,0.06027363,-0.08417256,0.05987403,-0.0436265,-0.02265045,0.1191623,-0.056311715,-0.08556008
29,-0.028222276,0.04823835,0.000102693404,-6.0985247e-05,-0.012190931,0.027119583,0.018878069,0.052236803
30,-0.0038386069,0.016801834,0.015849914,-0.005127181,-0.019325947,-0.106602274,-0.030190904,0.033994056
31,0.1361661,-0.085440174,0.049556606,-0.035488963,-0.0568877,0.11531149,-0.05089161,0.04745994
32,-0.03858484,0.039439775,0.011482959,0.089189224,0.017867884,-0.0953677,0.07142711,-0.06368302
33,-0.016517442,-0.035844322,-0.07174517,0.074096136,-0.07216875,-0.06699283,-0.039400347,-0.009314982
34,-0.14944975,-0.054767832,0.039688878,0.07975053,0.005097425,-0.107598886,0.045636754,-0.056938004
35,0.1391818,0.026625073,0.023478054,0.046992768,-0.071803145,0.084005125,-0.11316741,0.04150293
36,0.104156375,-0.02277035,-0.013041775,0.016224897,0.043118574,0.12477099,-0.055406548,-0.032027483
37,0.032214977,-0.061774958,-0.021151114,-0.0192192,-0.040473145,-0.016028082,-0.013934263,-0.024978459
38,-0.034153864,0.072404824,-0.016274003,0.066151135,0.006315194,0.004738469,0.11494163,0.03662687
39,-0.08625989,0.0018274257,-0.052064233,-0.023451844,0.018925335,-0.019820143,0.11692627,-0.028326863
40,-0.12727767,0.051899098,0.07685514,-0.057936624,-0.05793761,-0.06277883,0.0828224,0.094618954
41,-0.10157287,0.0805527,0.047651593,0.046137955,0.115912154,-0.12497088,0.074169345,0.042339496
42,0.04624504,0.077528335,-0.013854957,0.04425769,-0.050955564,0.056391217,-0.04186462,-0.044263184
