,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.03630901,0.12805808,0.07110967,-0.11816977,0.053818587,0.03276002,-0.039979126,0.0974815
1,0.011182659,0.14035997,0.021070497,-0.048098277,-0.054900963,-0.01978257,-0.13716203,0.072791934
2,-0.03415148,-0.03346054,-0.07026663,-0.025468182,0.014861505,-0.00023837309,-0.06079028,-0.07194908
3,0.111695185,0.017489953,-0.069231585,0.1229778,0.0050467,0.10841719,0.0063729966,-0.1368238
4,0.018953355,-0.010458132,0.027317429,-0.01734337,0.030156476,-0.043119043,0.03677064,-0.04048867
5,0.06845824,-0.043684177,-0.041599926,0.027348503,-0.015134576,0.074615225,-0.051464695,0.05600114
6,-0.18976344,0.26674613,0.14543849,-0.08107405,-0.112255864,-0.009307491,-0.17524676,0.25403002
7,0.026953157,0.11041816,-0.0018268328,-0.11535141,-0.076927885,-0.09703078,-0.020273603,0.035670236
8,-0.0398172,0.1957332,0.045226917,-0.034675706,-0.10943705,-0.0027479916,-0.16634409,0.16069719
9,-0.054013856,0.09344747,-0.051276766,-0.024045413,-0.03545869,0.016633265,-0.07542651,0.12785833
10,0.029044867,0.10589528,-0.076082766,0.050061148,0.025944233,-0.07432948,-0.0029779805,-0.008683718
11,-0.06791639,0.024499537,-0.022170788,0.033491652,0.06333691,-0.031843457,-0.0778131,0.040805142
12,0.07280156,0.042468872,-0.04528059,0.040773544,0.047900535,-0.050073843,0.060591314,-0.12764339
13,-0.056098968,0.062104564,0.05353834,-0.0065187076,-0.11692946,-0.064434856,0.023528049,0.071116984
14,0.01090738,-0.07279706,-0.0066158385,-0.07074096,-0.044414174,0.03012959,-0.030734064,0.04689869
15,0.10327186,-0.03774658,0.035429887,0.10295749,-0.021939471,-0.03299143,0.0014505201,-0.036513023
16,0.12114423,-0.1690446,-0.080577224,0.11971823,0.1075309,0.08007949,0.014945329,-0.088212304
17,0.100879334,-0.099723265,-0.159998,0.16244264,0.040735967,-0.02089009,0.17079368,-0.15423091
18,-0.14137569,0.15678209,0.12479048,-0.044170324,-0.02410971,-0.129623,-0.16200945,0.19659828
19,-0.016962064,0.04962346,0.025827369,-0.0037763754,-0.08569846,0.014116927,-0.07734712,-0.02099579
20,-0.026673555,-0.07577133,-0.09604189,-0.016120607,-0.0020666458,0.11749598,0.11367402,-0.041844998
21,0.027364103,-0.19135603,-0.13013536,0.123032846,0.020295668,0.042190228,0.058910113,-0.22660784
22,-0.021591742,-0.04513023,0.050751936,0.002081016,-0.06561802,-0.04435817,0.07395159,-0.06407111
23,0.055845734,-0.07688967,-0.029464124,0.10762934,0.03155159,0.07442934,0.09243957,0.011686117
24,0.07885633,-0.053222507,0.017455965,-0.052119046,-0.024172436,-0.06410313,0.043167967,0.033039078
25,0.05315587,0.043434616,0.018342195,0.035789676,-0.06323712,-0.004127692,-0.032938085,0.021037797
26,-0.082872644,0.050414443,0.10763922,-0.06628906,0.059198216,0.06670365,-0.111679785,-0.010191166
27,0.15607834,-0.14070383,-0.06102129,0.17928424,0.13464172,-0.022654435,0.07446818,-0.13132605
28,-0.01462875,0.050921813,-0.06748414,0.04047109,0.0003215866,0.06243884,0.09674855,-0.07625178
29,-0.07420947,0.14867048,0.1377898,-0.16309264,-0.16411905,0.0076352903,-0.112547494,0.15076056
30,0.008861431,-0.1481729,-0.0032831396,0.094508484,0.017342119,0.114320286,0.06076603,-0.05005778
31,-0.11065832,0.062277667,0.04222155,-0.011460028,-0.016766852,0.051076673,-0.0070541142,0.16532135
32,0.11748246,-0.15148489,-0.11738174,-0.015175234,-0.0027703734,0.09786627,0.12309828,-0.17042522
33,0.039371226,0.13228323,-0.024515055,-0.1466125,-0.03873347,-0.11945258,-0.0538215,0.1546713
34,0.008777371,0.020805368,-0.005697705,-0.015595116,0.014526632,-0.07341313,-0.055158567,0.03529328
35,-0.098061,0.15925863,0.103388235,-0.0020520694,-0.054327093,0.05108227,-0.14892595,0.14788443
36,0.044015862,-0.04175229,0.09703781,-0.09119781,-0.086764045,-0.05404961,-0.008498542,-0.031505335
37,-0.004689419,-0.117878206,0.024708586,0.022393247,-0.015449863,0.028082918,0.012720152,0.028240286
38,-0.0053069675,-0.005586279,-0.038081635,-0.0313442,-0.0015541323,0.07698443,-0.008478977,0.08609892
