,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.09147831,-0.22242115,-0.0013878645,0.114530176,0.08809425,0.03920711,0.16918662,-0.21008062
1,-0.12261289,0.27620083,-0.08453751,-0.18388994,0.040503338,-0.08541138,-0.068755984,0.2501159
2,-0.070434146,-0.015022531,0.020392692,-0.018361246,-0.031163137,0.036914296,-0.08849641,0.10801671
3,0.054770052,0.033638056,0.06424035,0.080825284,0.086432196,-0.06894403,-0.0494895,-0.07165077
4,-0.050577804,0.00042671204,0.07035277,0.07806811,-0.04399474,-0.013486151,0.10522286,0.04601658
5,0.10620456,-0.12167801,0.039142333,0.06603484,0.08593991,0.055300288,0.10206777,-0.1255974
6,0.07246971,0.017788274,-0.06649648,0.09200526,-0.029319094,-0.068939954,-0.016235368,-0.11156226
7,-0.04918073,0.07257158,-0.030483898,-0.08138564,-0.0008921705,-0.037475236,-0.112209484,0.20013271
8,-0.075283505,0.14564092,0.040439315,0.03547823,-0.07405495,-0.08593046,-0.10750339,0.13891165
9,-0.022691643,0.12924977,-0.10974433,-0.11441464,0.025120452,0.0023245062,0.013312975,0.18612431
10,-0.111862466,0.32298025,-0.026411949,-0.11893079,-0.009702608,-0.037597753,-0.14159267,0.34639972
11,0.07633624,-0.109745756,0.03406626,0.09520464,0.0008226566,-0.077737205,-0.015953586,-0.11088832
12,-0.226613,0.22747695,-0.09642182,-0.15890253,0.037258048,0.072723836,-0.12668659,0.4194767
13,0.13813192,-0.20684604,0.030988758,0.129475,-0.002515363,0.08433276,0.020761387,-0.22324115
14,0.15912323,-0.21640767,0.008176562,0.084874846,-0.063314505,0.07211456,0.11696711,-0.23848468
15,0.047617972,-0.0101511935,0.060660962,-0.096825935,0.033964086,-0.014470808,0.0038522715,0.07690716
16,-0.04170485,-0.0074393116,-0.035590436,0.0053603016,-0.052662577,-0.028743787,-0.041311275,-0.022032795
17,0.08920605,-0.20528877,0.00065210526,0.13180016,0.049298204,-0.03733611,0.121336214,-0.20364422
18,-0.010430666,0.13810049,-0.08352983,-0.058185637,-0.030911883,-0.0065251864,-0.0893512,0.013728453
19,0.041843053,0.0040395106,-0.06068424,-0.0060974606,-0.07545934,-0.08192662,0.007921684,-0.006597362
20,0.054115955,-0.06282486,0.05221016,0.00023699277,-0.069369934,-0.010054535,0.108362295,-0.09512795
21,0.0100045875,-0.101727076,0.04428516,0.10379337,-0.07423924,0.063568816,-0.013777383,-0.17245738
22,0.035783563,-0.117043465,0.032691285,0.064260505,0.08289676,0.0791199,0.08599347,-0.030242506
23,0.031216923,-0.18589604,0.0010184977,0.026297685,0.08922854,-0.061383747,0.15881178,-0.14984073
24,0.0048623327,0.008363897,-0.06895728,-0.064487636,0.08068827,-0.07637149,0.05572991,-0.031931683
25,0.08438783,-0.003467932,-0.025250468,0.057699505,0.027599318,-0.08757307,0.0014946801,0.07532116
26,0.07734011,-0.25143215,-0.0050018057,-0.0012848024,0.09476552,-0.06918163,0.060078796,-0.22891614
27,0.055959832,-0.30804232,0.075960904,0.08875158,0.015360659,-0.039604433,0.13955134,-0.29533795
28,0.07105152,-0.07426397,0.07270733,0.15212335,0.11043908,-0.02339582,0.038136944,-0.21146284
29,0.014021413,-0.06613489,0.06284484,0.018550552,0.08049568,-0.08549417,0.01826071,-0.030605081
30,0.16492876,-0.26024055,0.08467805,0.032012142,-0.022730405,-0.052741643,0.14092076,-0.2523153
31,0.09249719,0.029380266,0.08976309,0.014396137,0.07188838,0.08755596,-0.015280758,0.032891247
32,-0.32223508,0.48437703,-0.20629446,-0.17512824,-0.013617652,-0.0830038,-0.25817874,0.45142585
33,-0.1904242,0.15315418,-0.050511416,-0.057671536,-0.051732726,0.07868729,-0.09525224,0.14588378
34,-0.15282188,0.25108886,7.614652e-05,-0.10352181,-0.11472668,0.017126504,-0.23813255,0.37206435
35,0.055289738,0.025255818,-0.025708072,0.05957371,-0.050840817,0.0325883,0.04977476,0.10152442
36,0.021785561,-0.07584739,-0.06677606,-0.016288577,0.07466475,0.07479267,0.0058582053,-0.018236129
37,0.04582507,-0.017245864,-0.07349418,-0.05927157,-0.03359881,0.05308978,0.060845602,-0.053231716
38,0.16057971,-0.18618973,0.0039806706,0.06551016,0.072515205,-0.078745544,0.14978684,-0.2661464
39,0.055157285,-0.033470295,-0.008206377,-0.0037549655,0.029189918,0.021986684,0.022770189,-0.07656998
40,-0.1613053,0.12419098,-0.039003883,-0.16894042,-0.00010577302,0.06993852,-0.08306855,0.26624206
