,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.038909193,0.11185543,0.13222462,-0.067882046,0.15485328,-0.120536074,0.009498856,-0.080080256
1,0.015880564,0.14763424,0.27300784,-0.18419197,0.07942457,-0.16293122,-0.16304009,0.007210628
2,-0.058821417,-0.079740226,-0.039567735,0.034166515,-0.091822214,-0.028225262,0.0840954,-0.065560386
3,0.07393618,0.00024773873,0.17924686,0.018080836,0.07077372,-0.13391243,-0.017352907,0.023238325
4,0.047584493,-0.0007575993,0.05103046,0.011215143,-0.0041546235,-0.090529785,-0.0042296704,-0.022243882
5,-0.044699065,0.069338925,-0.01629532,-0.070826635,0.04576342,-0.11283538,-0.08351766,-0.021787362
6,0.0815431,0.0747024,0.021618737,-0.10082906,-0.0019664788,-0.155486,-0.13658965,-0.07919758
7,0.016063642,-0.06045258,-0.035642613,0.09170896,-0.03384454,0.07977113,0.078976706,0.09488513
8,-0.022445159,-0.032402772,-0.20816782,0.1531515,-0.07103607,0.14693485,0.04513711,0.1021853
9,0.02333705,-0.11884901,-0.10392039,0.037248302,-0.018681776,0.21875498,0.016459176,-0.055403333
10,0.009350222,0.07357013,0.16029315,-0.051346894,0.010514687,-0.1307018,0.035444684,-0.039355796
11,0.059596937,-0.0509148,-0.026552115,-0.04867512,-0.06253207,0.0062473323,-0.059519038,-0.058375515
12,0.027706547,-0.071407534,-0.021031294,-0.04549637,-0.006381416,-0.020746784,-0.029959183,0.047573943
13,0.041797157,0.044960458,0.06500059,-0.069345005,0.03340587,0.05899373,-0.06897433,-0.02824123
14,0.004439622,0.062261723,0.008685728,-0.06654529,-0.0218521,-0.025329757,-0.05037344,0.053281523
15,-0.06533384,0.102240205,0.13311839,-0.01582499,0.08276561,-0.17281125,-0.054287706,-0.022100853
16,0.02894984,-0.037621167,0.08000284,-0.10177827,-0.06396392,-0.09411328,0.0037278738,-0.040275726
17,-0.009990381,-0.0402916,0.045903075,0.022202041,-0.03196175,0.043340884,0.023599818,-0.014611468
18,0.058548972,-0.09870052,-0.14650221,-0.0033294035,-0.10700823,0.0659356,0.045837183,-0.04959809
19,0.06549789,-0.0076656817,0.0060517713,0.09014055,-0.07402085,-0.019194935,-0.056979377,0.05205
20,-0.005607542,0.13491331,0.019317323,-0.07744006,0.07538516,-0.12958466,-0.13787515,-0.062260803
21,-0.08314933,0.007384885,0.028532835,0.0032466138,0.041656714,-0.03814183,-0.06027827,-0.066982724
