,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.1681442,-0.020398563,0.08366451,0.06675925,0.116467014,-0.014675501,0.110817656,-0.21715373
1,0.05083601,0.055335924,0.07248112,-0.060010824,-0.03974071,0.023730008,0.08902047,-0.12194732
2,-0.014124187,-0.054194894,-0.046505194,0.023728697,-0.086473964,0.03909518,-0.095760494,0.047902636
3,-0.0012803786,-0.0812358,0.07740209,-0.033758305,0.02400609,0.0021018768,-0.0026613534,-0.0070337313
4,-0.002000937,-0.06436513,-0.069652505,0.014980596,-0.030299773,0.04853447,-0.074859686,-0.057142906
5,-0.08571902,-0.084885105,-0.01979678,0.052987102,0.053741783,0.08396269,-0.04707257,0.13901547
6,0.14041047,0.049454436,-0.0062382496,0.010608283,0.055515815,-0.09526757,0.11744393,-0.25505862
7,0.024824528,-0.068889566,0.040933,0.039827205,-0.05231613,0.037120417,0.009840143,0.08841361
8,-0.04532556,0.06628515,-0.047073368,0.031015733,0.060770873,-0.08047728,-0.01677074,0.008364693
9,-0.03896773,-0.049309094,-0.045066632,-0.015203024,-0.03534553,-0.042059574,-0.053201623,0.08405032
10,-0.1827682,-0.051816184,0.0069987522,0.0043245656,-0.053571977,0.117556326,-0.18322825,0.23139876
11,-0.022110274,0.105000176,-0.026454793,0.03578208,0.10133962,0.040626347,0.056639034,-0.16352299
12,-0.007830683,-0.06296631,0.049680017,0.050403483,-0.006848396,-0.015562956,-0.0927662,-0.0005284256
13,0.06576339,-0.024760153,0.059180427,-0.0538004,0.022726301,0.04854351,-0.017943464,-0.12238927
14,-0.15853177,-0.10173233,-0.09978657,-0.0517056,-0.025793828,0.16954218,-0.15999153,0.2157257
15,-0.08933399,0.043890353,0.039684556,-0.062316637,0.0060262345,0.018820014,-0.07381896,0.21650119
16,-0.08083024,0.05444031,-0.06113435,-0.07158017,-0.035675615,-0.02427295,0.05764062,0.12639998
17,0.08411089,0.025627866,0.07533608,-0.027123315,-0.027317155,-0.13754109,-0.021314196,-0.24617474
18,0.0707554,-0.006941066,0.03194703,-0.06933074,0.006438545,-0.12624148,0.016080655,-0.22053736
19,-0.16789329,-0.007367865,-0.0407359,0.015049889,-0.09537807,-0.019720467,-0.051400777,0.10132734
20,-0.0052470067,0.058081463,0.020429458,-0.05908323,-0.06500947,-0.016827395,0.024428988,0.112381026
21,-0.15770611,-0.034646153,-0.06718234,-0.00962687,0.046252877,0.010641921,-0.102208406,0.17958963
22,-0.17708781,-0.10739635,-0.08760248,-0.014800839,-0.034789138,0.0030275888,-0.06521795,0.25311932
23,0.06545755,-0.05245189,0.004329106,-0.057423398,0.032910023,0.013958044,-0.08005248,0.05015667
24,0.13962434,0.13972834,-0.039771613,-0.055027384,0.047856785,-0.10303667,0.03238846,-0.23092397
25,-0.054348134,0.024557687,0.006459525,-0.084249265,-0.10052163,0.048224907,-0.031772185,0.10119063
26,0.010797873,-0.032207876,-0.015878374,0.041977152,0.0654739,-0.12136372,-0.010193123,-0.06961212
27,0.0015042614,-0.010246428,-0.08567363,0.017449647,0.08191088,-0.07068054,0.020228852,-0.0769582
