,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.05647282,-0.010749187,0.036034364,0.022312894,0.078664556,-0.09791783,0.061893366,-0.041600242
1,-0.053885866,0.054615166,-0.054516476,-0.07073234,0.03246342,0.067214526,-0.049135745,-0.02472521
2,-0.12564354,0.085980795,0.05206075,-0.007741147,0.045635562,0.073861174,-0.01545371,-0.047758553
3,-0.24580924,0.031229855,-0.018463153,-0.16572809,0.057741717,0.13956748,-0.14610888,0.04332146
4,0.058221593,0.0078030173,0.068506844,0.076963544,-0.123407155,-0.13510129,-0.03811269,-0.062319424
5,0.16527861,-0.1492144,0.040364873,0.04276573,0.034775242,-0.034081705,0.079907745,-0.14637437
6,-0.33361778,0.16986603,-0.06793656,-0.4002645,0.23112051,0.33258846,-0.22329886,0.29773292
7,-0.1147763,0.055439137,-0.037907314,-0.11607928,0.08143713,-0.0012428879,-0.028006306,0.033206485
8,0.02330844,-0.043156195,0.004198992,-0.04682849,0.0057007903,0.0041245995,0.06551285,-0.047929715
9,-0.07624751,0.056291092,-0.07675644,0.0011083183,0.111528225,0.028354019,0.03378753,-0.023328897
10,0.023362312,-0.020138739,0.008321735,0.0027991137,-0.03639399,0.07642558,-0.047906414,-0.0017385616
11,-0.06034862,-0.07323443,0.049649153,0.018367808,0.017768085,-0.015081716,0.08007339,0.040367052
12,0.13966799,-0.10690565,0.08825703,0.21462366,-0.04725747,-0.21184058,0.020419724,-0.07939132
13,0.06317194,0.022156702,0.0524159,-0.04128118,0.075323425,0.06478834,0.027439635,-0.06851141
14,0.075563,-0.055494573,-0.04956895,-0.0134080155,0.04671881,-0.039468333,0.08926218,0.06944597
15,0.08808427,0.013338112,0.09420562,0.043189347,-0.11250669,-0.06574525,0.0060014348,-0.12752381
16,-0.14658855,0.07040882,-0.10553969,-0.016518213,0.071325146,0.004077135,-0.044076417,-0.011662591
17,0.012576843,-0.0064416253,-0.04337757,-0.07245346,0.013933502,-0.012034653,-0.024479935,-0.046559032
18,-0.025955752,0.09106756,-0.062520884,-0.05634564,-0.013642593,0.083893366,-0.091402665,0.10665414
19,0.13886477,-0.09472215,0.05282132,0.07285681,-0.031362336,-0.039491784,-0.035694048,-0.06427065
20,-0.15687507,0.09621106,-0.06737281,-0.17525576,0.057692014,0.14393248,-0.026441336,0.10571043
21,0.090999536,-0.03147972,-0.048884932,0.103463925,-0.060296085,-0.15235843,0.016751906,0.029162625
22,-0.21886845,0.17158046,-0.10943713,-0.13845111,0.14273922,0.12475162,-0.022829385,0.1870489
23,0.24612783,-0.22850397,-0.015711095,0.21408485,-0.09139616,-0.29499722,0.0966328,-0.14894387
24,-0.22204962,0.023195071,-0.037810583,-0.12476938,0.013755439,0.22039755,-0.09220518,0.058826767
25,0.21944728,-0.101754904,0.12111586,0.29579347,-0.08958955,-0.14180307,0.017383268,-0.10307626
26,0.03767404,0.064324215,-0.009445814,0.027240673,-0.060163654,-0.042531382,-0.07443398,0.054767333
27,-0.06438181,-0.014860323,-0.0012780158,-0.12895364,-0.050228193,0.0026187543,-0.100429505,-0.013978692
28,-0.03811066,-0.0540561,0.06302756,-0.008886278,0.031279445,-0.08886465,-0.06565935,-0.013610992
29,-0.016513288,0.058561508,-0.045462534,-0.112586625,-0.049378537,-0.0011337734,-0.013884595,-0.0488374
30,0.046024483,-0.036074214,0.09092685,0.034388654,-0.0044127344,-0.0552593,0.05217511,0.006328741
31,-0.035181407,-0.039456557,-0.033310715,-0.06696089,-0.07981843,0.060781043,0.021937449,-0.024619801
32,0.16724645,-0.040797804,0.091882795,-0.006645351,-0.10048507,-0.105912246,0.039518308,0.013452749
