,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
0,0.13348866,0.01984077,-0.017837752,0.016273174,-0.12205636,0.16367356,-0.21981347,-0.050070997
1,-0.122179024,-0.054668047,-0.0781364,0.061389357,0.12709698,-0.10798083,0.048488416,-0.023344308
2,-0.28836554,-0.14277771,-0.01807443,0.15449905,0.085557126,-0.23217732,0.22008179,-0.08763578
3,-0.08308364,0.006978333,0.06788712,-0.054052826,0.0743498,-0.015363764,0.080791764,0.06798929
4,0.1110021,0.062457785,0.008026776,-0.0795763,-0.046022516,0.12689987,-0.073300436,-0.04574912
5,-0.04972265,0.03025223,0.0007075041,0.05789467,0.019868063,-0.033485796,0.041254837,-0.069767475
6,-0.16058801,-0.096761346,-0.030461812,0.026076825,0.05275294,-0.19070849,0.31603542,0.071512215
7,-0.0721105,0.04459103,0.029915959,-0.0025266437,0.03368391,0.038609106,0.054516923,-0.08388996
8,0.11249413,0.06986822,-0.07916445,0.059772238,-0.07727574,-0.026174946,-0.102356024,0.03093342
9,0.053785533,0.050651785,-0.031656917,-0.001976138,-0.12962636,0.0909788,-0.19994359,-0.040346142
10,0.015269214,0.01092146,0.084778994,0.059979595,0.035802703,-0.0011416135,0.117997564,-0.0019449588
11,-0.1561763,-0.010362167,0.0009812776,0.11410412,0.108953156,0.012945651,0.18380623,-0.021109944
12,0.009636332,-0.05195239,0.015457363,0.011919377,-0.05878875,-0.030479733,-0.08544402,0.07608458
13,-0.2226028,-0.12706594,0.06624402,0.008695001,0.12200551,-0.09403589,0.1658708,0.024604235
14,0.047021624,-0.06498603,-0.07570206,-0.03992906,-0.06571079,-0.020762106,-0.07762791,0.030698052
15,0.14607486,0.00558348,0.08733776,-0.05189231,-0.05420557,-0.03777771,-0.14863452,-0.06605589
16,0.1607242,0.013694561,0.011242856,-0.07372793,-0.1056391,0.13531384,-0.16196176,0.04715525
17,0.27745962,0.041915175,-0.046480175,-0.20055084,-0.1760063,0.13627179,-0.37089816,0.039598174
18,0.1085202,-0.04050565,-0.074397884,0.06804792,-0.095383845,-0.0014027384,-0.070394896,0.03670075
19,0.11548463,-0.02076156,-0.015256988,-0.051002443,0.038758475,0.08532402,-0.0042394805,0.08023712
20,0.14324684,-0.011800401,-0.046415437,0.046244636,0.027496599,0.11203343,-0.049261075,0.019802669
21,0.102160886,-0.044268068,-0.027909046,-0.011794377,-0.033197414,0.04389393,-0.18319185,-0.051951133
22,-0.22087422,-0.062054146,0.06519982,0.10314743,0.006864285,-0.103815645,0.16331756,0.07301066
23,-0.010001249,-0.012195373,0.059401248,-0.043846436,0.08559634,0.002506745,0.023027517,0.08192208
24,-0.06619258,-0.0022233268,-0.050780464,-0.04986215,-0.0742027,0.038206257,-0.027885627,0.0023776125
25,0.14869519,-0.055698387,0.08639082,-0.046613332,0.034849472,0.115728624,-0.17041196,-0.004903178
26,0.027064754,0.0068687643,-0.0557046,-0.033814486,-0.026908696,-0.09700989,-0.038899936,-0.049554456
27,0.2605688,0.14107355,0.033233956,-0.06490688,-0.05097585,0.1276921,-0.23966137,0.04521325
28,0.0790542,0.08004107,-0.03849561,-0.14031807,-0.105791025,0.16387106,-0.19146663,-0.03630962
29,-0.08705071,0.028770389,-0.061615553,-0.017734043,0.091655076,-0.14081417,0.10549357,-0.09256453
30,-0.03569104,0.069314234,-0.004094125,-0.004190756,0.017415904,-0.008972158,0.00026712913,0.060880646
31,0.19209173,0.10175824,0.09551782,-0.10046292,-0.12779489,0.13749376,-0.15442513,-0.059941247
32,-0.015312942,0.07153308,0.06297884,-0.06053593,0.011361289,0.032400843,0.121162824,0.026242329
33,-0.11092196,-0.013666333,0.048971746,-0.02690757,0.11269408,-0.028793478,0.09845115,0.009226637
34,-0.17077048,-0.09352441,0.022320898,0.0069989813,0.04956113,-0.0025339413,0.17352046,0.031018883
35,0.022878788,-0.060355887,0.02282222,0.017141068,-0.08212346,0.049279656,-0.05696755,-0.025084414
36,0.14443609,-0.04921649,0.06535369,-0.12371248,-0.10035738,0.03028437,-0.17812495,0.0288781
37,0.13477199,0.039174378,-0.0037540975,-0.056529924,-0.06731733,0.14686295,-0.21468563,-0.0017858676
38,0.012394314,-0.037379462,0.0309428,0.096162304,0.024642779,0.051334806,0.10582464,-0.03758543
39,-0.05114069,0.02133351,0.07307093,0.046048313,0.13569549,-0.078012526,0.1896139,0.039520312
40,-0.10852064,0.023944838,-0.06416474,0.016147763,0.103849255,-0.08568209,0.090519056,-0.07573885
41,-0.1436803,-0.015571386,0.029611358,-0.010734078,0.07913513,0.018434053,0.16232549,0.053773154
42,0.059499845,0.013079835,0.052985463,-0.0067968154,-0.064843304,-0.0689577,0.09696897,-0.079221234
43,-0.08906599,-0.110008374,0.060687233,0.07144651,-0.004285447,-0.1162146,0.1824881,-0.06563414
44,0.19857606,0.066248804,0.048129596,-0.08989708,-0.11136936,0.23060875,-0.38074157,0.05284696
45,0.011499458,-0.04858035,-0.007950989,0.027461128,0.08042914,0.022725753,-0.04586125,0.08553465
46,0.18116538,0.021280969,0.024404868,-0.08984275,-0.093241625,-0.0111772,-0.08023367,-0.04305343
47,-0.10042561,0.059974995,0.052451197,0.087622106,-0.05609775,0.006927036,-0.025908435,0.07384999
48,-0.08001682,-0.028563278,-0.07577637,0.048903275,0.032377787,-0.056302883,0.017891742,0.03801014
49,0.02808514,-0.03540851,0.017387874,0.024030726,0.07982948,0.011301841,0.1326252,-0.04011816
50,-0.07981852,-0.09931893,0.008974654,0.033193294,0.043793,0.03211769,0.11703351,0.044258475
51,0.1877539,0.06226798,0.030254759,-0.07551031,-0.07255437,0.03303354,-0.1426024,0.010945582
52,0.11892933,0.020844499,0.03061922,0.018373193,-0.13567194,0.12740289,-0.1281927,0.0059543992
53,0.08929838,0.071398675,0.02470123,-0.090264134,-0.07496069,-0.05418525,-0.0030818104,-0.021480232
