,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
0,0.2727507468662856,-1.0749428596407893,0.08140959390497624,0.6932388695392313,-0.5368534324033316,-0.8792478678698009,0.4154056730168479,-0.4131437554168739
1,0.16149181073335267,0.4917419841910534,0.1632473038658066,-0.31066094805795114,0.8673846407367766,0.827112218980025,-0.4389986020271863,0.5867032634433689
2,-0.15387467544914155,-0.9930032517937877,-0.31982729630779066,-1.4213663842944553,-0.5511894695310134,-0.8040382601717053,-1.0959650707462834,-0.02699210409540242
3,-0.19337925338292025,2.149533307171648,0.3371795812648117,0.4852934782326888,0.3558461788149255,0.5717849591137985,0.5777680926509368,0.7057705571840593
4,0.147256315778736,-2.6890266641215086,-0.5890105526713504,-1.6432158631117475,-0.7869575199433999,0.467561137227449,-0.7097520810160002,-0.43324243911258864
5,0.2856037720495415,-3.1168279423529976,-0.7177592551565972,-0.34749428490804457,-1.1385671014069476,-0.9776357218911961,-0.22300470127435137,-0.7928348580484156
6,-0.25011884924266814,2.532256297186419,0.8854254894033836,0.4165022523533555,0.6315521246337079,1.1684945445018053,-0.1381124508896604,0.9034973772498576
7,0.4063235600362333,-0.3002930202777264,-0.46811843075211884,-0.7183638512319417,-0.3480289034605965,1.8857868533160107,-1.1369027975991337,1.1488154545052232
8,0.2153415044139323,-2.066265129621613,-0.4465375464971395,-1.244711727149164,-1.92827058171512,0.6104829824761037,-0.16855324274562666,0.07878818090529643
9,0.04964523303475016,0.46251654308251344,0.17844226759898418,0.5362630172756233,0.1475051300635113,-0.11515354609367205,-0.40689590033052553,0.8136661660307637
10,0.3614292243972964,-0.30400918678607547,0.5589627258458547,0.7404953498105304,-0.05436301392654625,0.7766376988562446,-1.4768954898339721,0.3977528898641536
11,-0.2171431357740233,-2.106668699438675,-0.7574498229171932,-1.420872864791556,-0.3191656801742052,-0.6220577926508184,-0.959823273436024,-0.8155049641809596
12,-0.7025099493437544,1.4775412903738878,0.2313707630122048,-0.08655331294753056,0.45520701199863894,0.4356871214446787,-0.3142047936025381,0.3108316948508005
13,-0.19058782278133576,1.4694323734793995,0.40075624857824454,0.3829696965715268,-0.13436525851251768,1.0518353839446775,0.6406561004674893,1.6095575742755568
14,0.14227711462052234,0.073191211370713,0.2792071938451771,0.7849277907312473,0.6901859165340268,1.259742094728228,0.23526652233052733,1.3446430462388257
15,0.1232309670750109,-1.5475386955494776,-0.7517958212821669,0.07303591949584771,-0.5181678624073403,-1.0362853282041324,-1.7882368422262074,-0.7588301032572493
16,0.11800618133917794,0.14858065537261073,-0.22909062275121453,-0.41800947859384746,-0.8055044161830407,-0.9825375852195491,0.005911463115765452,0.060661060512096895
17,-0.6483528537001362,-3.2083658137061764,-1.2237685941953615,-1.3898408082020441,-0.5533921894682396,0.1279918522579304,-0.6643156773671645,-0.4440241791362304
18,0.061218115770397125,1.379862065623205,0.50003024820398,-0.013214332852788726,0.10738951967525541,-0.7760155720089419,0.8885703890293786,0.7648985458841049
19,0.21198618437886138,-2.0041218459443293,-0.4877291407575853,-0.5034089144786722,-1.5365968464014346,-1.4034147159661383,-1.4334492128312672,-1.033298168651589
20,0.015420709338315892,-2.3882263288378796,-0.6435130619306129,-0.9837306738667214,-0.8216396491645819,-1.326577981848443,-0.9393535417135972,-2.5409309409405045
21,0.5507218722693384,4.099511753560294,1.3727407907077958,1.5079048185832153,1.5884489909963302,1.5673929813404697,1.7718582539177976,1.9673246077909101
22,0.466742831343693,-1.2055290831689158,0.44799232509465003,-0.6020540198355083,-0.06349315402265408,1.652577144762079,0.1985883980083091,0.17580492543830661
23,0.3334508687850945,2.150420733359279,-0.058055478712813094,0.9881129140745681,0.5013748073456316,0.738470115826657,0.48305063936556863,1.1229239554413613
24,0.38202919927607243,1.451747923975743,0.30011305558500917,1.6394082254056181,0.37424019825686167,-0.935073992181131,-0.22653884839149882,0.929242230669463
25,0.41967944496536963,-2.565228361957548,-0.8872778460865443,-1.2750571847962633,-0.7168795903900236,0.34351733326567235,-0.8073627055590958,-1.217784691808236
26,0.323470151614264,2.8894802931391714,0.14606119839513892,0.9535867362132664,-0.23409964177784107,1.0268895750868208,-0.15582750560960767,1.9109312197446142
27,0.2801226332472741,2.8141503162814048,0.7985788332473557,0.30848664217285304,0.09328565923164218,0.8317775305863212,0.19894911066274815,0.7314285417754016
28,0.6740220596944828,2.443901302725768,0.16598999335274522,0.6132654293945585,-0.1396400265467945,0.4757129459608087,-0.34409241872043195,0.14379413637138413
29,0.20937183849624963,3.630292847085246,1.4589353567874928,1.431026517117019,0.49221526863171927,0.5396687754426792,1.9261852457481317,0.842185712727666
30,-0.43839100643797774,0.4088878033250722,0.10022173692714002,-0.42875934958422274,-0.36536113161938577,-0.8192318693670736,-0.2511889573289845,-0.4910866723513733
31,0.13376384841561512,-1.2210586483212233,-1.3704060177929314,-0.11719573229476143,-0.09162072056051561,-1.1452992688520576,0.6819755555651398,-0.5377177169907523
32,0.39901339208746145,-1.0242654911881939,-0.9275662701485594,-0.5802606528302617,-0.4431994242137745,0.9726595787601785,-0.07469014150161445,0.9346007290138685
33,-0.28803349780339055,2.8390204530242027,0.7520761914021828,0.2794516617689159,-0.03496564299097487,1.4781456591197726,1.5239653775191413,0.6085555607591753
34,-0.25641237635275044,-1.8627419605394202,-0.22148430999792842,-0.44466433924458815,0.0004508955924985794,-0.945446153788887,-0.5821157603395543,-0.4316630369426478
35,0.34948443172705945,-1.8371139520683022,-0.19260398738266324,-0.22156377410754008,-1.0150196957224333,-0.534050610565792,-0.30040777760848536,-1.0191671566630833
36,0.4860412450012804,-2.375795610774549,-1.124214308474206,-1.9324329928636523,-0.8798151284505206,-0.04553716604997462,-0.7442636352260342,-0.32980075599675995
37,-0.5188176982618674,-2.6662597227395253,-0.4452571135845231,-1.470698718481444,-0.1451606195484832,-1.5218595243312227,-0.6849755293173658,-0.6160550150437364
38,0.16222362660418263,2.6437492901713324,0.188844757914801,1.4707878879511864,0.6843858256052445,-0.8825021855068232,0.8318280068222594,0.5621050104704319
39,0.12947586049029702,-0.08867640233878848,-0.4349270562076351,-0.270424909727216,-0.42732064583305374,-0.8722419696272506,-0.22032530247142457,-1.021696922990787
40,-0.25395316004502677,-1.0250689265212982,-0.07637837781842831,-0.423410994207204,0.658279530598288,1.7919343233321414,0.37201796661306197,-0.6474035744693153
41,0.401648209796013,1.0245699428591863,0.20520612236696917,0.5192602736633162,0.7218926701737521,1.195833492391983,0.4694501428753415,0.6686028858288109
42,0.0743119986184091,0.2634584177105932,-0.5498094948173063,-0.2857880679768733,0.21550214020792455,0.4828367190615325,-0.02469671027709119,-0.1639525359423422
43,0.11963625265933842,-1.1995088896977282,-0.03183973547440402,-0.2611130489840067,0.04597922755753639,0.2884601174395599,1.2527996072735006,-0.2973764350392128
44,-0.4165375273328936,-2.3084473807290466,-0.7381942539072839,-1.2918980792180474,-0.2993900923051405,-0.6138450380861828,-0.9564501079228834,-0.9049731759415428
45,0.0017264852764732074,1.032352521129579,-0.6875065349923914,-0.10420953843625785,0.2948054044372606,-0.9373564451187142,-0.0325944782276011,-0.2460706464116845
46,-0.2650822910571568,-1.7863697384955222,-0.17320646799991407,-1.6155187148994252,-0.3325499385519223,-0.830048360889772,-0.5182772400327883,-1.0983556653282385
47,-0.0660597951745613,-3.016328187702799,-1.0330669277165712,-0.964822457022786,-0.6523943175414217,-1.65015390498215,-0.40593753046885955,-1.8691870029770812
48,0.5866598584572963,1.8681318994090046,0.0934903283472523,1.5156753834185968,-0.2379962342821045,0.32985478721424727,0.6626150227042149,2.351116352460702
49,-0.32678749538111385,-2.9388357924067754,-0.28221735531024106,-1.2697386122046497,-1.0739275195399192,1.043721827139072,-1.392081980419469,-0.2930049136107405
50,-0.00423207614336312,-2.988163002470869,-0.8713291344189895,-3.482451898516942,-1.1702794467124755,-0.5919948347655918,-0.8025815889707794,-1.4268062562149908
51,-0.07361064875585799,-1.0653726512318245,0.49352677642809273,-0.7453674887360225,0.4054642424884767,0.2103798397964295,-1.6125106507648534,-0.18217042735009203
52,-0.41080015713959733,0.25377705074268536,-0.333465262952073,0.008973320348081945,-0.23137295973292787,-0.41157642713255893,0.3120796798516587,-0.01564744129070976
53,-0.21145021349757856,1.917550737259383,0.6559387873151911,0.8585630975390935,-0.1921070521789721,-0.4060350478194378,1.1635924513443976,0.326523731498131
54,-0.5851719581227489,-2.8393810708925318,0.04180963068333351,-0.7408351173914616,0.15817128774689057,-0.10963851152284375,0.014976712607574704,-0.5664323726566202
55,0.11809833987059014,-0.48586633744364593,-0.32984978590334335,0.7166581003474464,0.6876626446049795,-0.6515336035846172,0.36888174270378676,-0.6911713283894652
56,0.23900045726950922,2.8325486673941,1.1045497959019135,1.4730539998417937,0.3531816544057484,0.6494522968824995,1.4578327896966294,2.1786138754588906
57,0.7870636309515515,2.248575159507035,0.05270757317508782,2.1134674624793064,0.3225855980175681,0.07008047052808497,1.055967070713787,0.24116644870688025
58,-0.173517108786243,3.309229187806521,0.6932731154489542,1.7069477188498317,0.8071480803356154,0.9756704834043655,1.8225533593013883,1.767732321539342
59,0.5915443083656953,1.3369384125025703,0.48856048641695365,0.49576429779844317,0.09575663044171302,-0.11029702945169673,-0.36282425554623793,0.18306514619197772
60,-0.1014184559388102,-3.0769155220555096,-1.517721879508101,-1.2115766524852392,-0.7963494569160134,-0.051313534594461876,-1.8991519089583693,-0.8579941103374369
61,-0.005393234639348211,3.053240161518417,1.1297108917353127,1.350487570366376,1.1393613762998633,0.9424886177667491,0.7129426779165223,1.001421079415804
62,0.32717587008425814,-3.6210367309106952,-1.1301919987971139,-2.2660755221823727,-1.4907718567122628,-0.9576479511586604,-0.6324460073598369,-1.2607421566308883
63,-0.1726605766188355,-2.3471574066421037,-0.6047951413215781,-0.928519975933549,-0.007805748737544009,0.8852336298983278,-0.18963491864103518,0.43918254256254374
64,0.34731698224302865,3.1343309284662353,0.6689007317416898,1.6800706457397725,1.2332997134568762,1.4049945230998584,0.9299793106123116,1.7501934060064248
65,0.06500225292883363,1.4835721195317264,0.2031649356958121,-0.7517369094113113,-0.8084004101163779,1.2350862521125532,-0.001201310202796662,-0.18504347714037914
66,0.36783920917474117,-1.6064773310806506,0.3200463900322254,-1.096389236623722,-1.2440681306150763,0.4108816480756768,-0.2315499828876994,-0.8305768152223515
67,-0.31832921437543427,-2.7653421912546605,-1.1743608150680498,-0.9106953705925473,-0.9980293712114787,-0.40226782681599055,-0.7082848917960449,-1.3725625374194703
68,-0.1874612881997953,-1.629546673455625,-0.3723034537717151,-0.1261599000674006,-0.14760129935675323,-0.6404879133120106,-0.25614682735026495,-1.8641486406669345
69,-0.414313054291531,-0.7608341839461669,-0.760097263255323,-1.0157620393806934,0.7241264703676475,-0.2416065461275692,0.07335756265169473,-0.27114802182250947
70,-0.49200407770687754,3.178897621112589,0.8465564277385167,0.8566628475148942,0.7366422425955801,1.9417310371113918,0.41699103664131737,1.0313683352356247
