,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
0,-1.0538325003610538,-1.1483362118537712,-0.575945137492043,-0.24620116855510088,0.7128595222095633,1.2166790233636626,-2.1125096846843094,-1.0704112758393887
1,-0.614098202885637,-0.5664964318501368,-0.2380096451618663,0.4198607177020705,-1.4850479610105451,-1.1061434085977084,-1.8375764346399064,0.04524711340705404
2,-0.6974113957943712,1.2772248354830658,0.5022395013460356,0.5322679858504722,-0.3552479361359049,0.164894584485276,0.07710302597756004,1.3357896688433606
3,0.2862927210746942,0.9165771325850093,-0.5502204073957466,1.4228862663216908,1.5454664522416273,1.7124381145210725,0.43114864642335016,-0.5078584361147174
4,-0.43706740177144476,0.06507492657435823,0.09168768421023811,-0.26488777620218273,-1.3865158995254228,-1.9324510537373045,-0.599526277654241,0.7054063200949507
5,-0.6936743947478811,-1.3593558665216885,-1.162363889462344,0.09361582109205657,-1.0189166141086858,-1.72916020065958,-0.6927869066891804,-2.249541465654921
6,-0.7284761544466455,0.05712355681403372,1.1736622064120883,0.44654076863647724,-0.22847725509916314,-2.185014332980187,-1.2425939988753827,-0.40843184228537377
7,0.5277113874091228,1.6719679084872359,0.781253872723581,-1.0069810662253584,0.1503863073522284,-1.6538170872189533,-1.9331821195528882,0.9556231278799363
8,-0.24855185459094453,0.052242514361902186,0.6383811727504902,-1.2461161254689608,0.6671555856971619,-0.8793436529443862,-1.9964782506011056,-0.5424254222874896
9,-0.19058517493181773,-1.266506734973682,-1.637132877096742,0.24658476838209012,0.6824177239685186,0.483168400508561,-0.6769516266142708,-0.821150528929689
10,0.11138394378921032,1.3584791675869312,0.4231264851866001,1.2367945595356349,0.6543080353202633,-2.304783759115622,-0.20491009030379406,0.8543422460823078
11,0.5141524038704941,-0.7204092515837859,0.04506563798377966,0.8151639659888098,-0.5948749728620575,-2.3887579660941114,1.5381762657948086,-0.06251840998663931
12,-0.36056042302747954,-1.806520605868053,-0.7782590500667087,-1.2945307957935999,-0.9846819443939949,0.6325264484560852,0.7362131822475809,-0.9763277611778527
13,0.5207959136065182,-1.4126066552770307,-1.0557193159283884,1.7345465988914535,1.8744344918469589,-0.18450837548154025,1.8317031993201782,-1.051583514030333
14,0.18515993446857698,0.35654404162275793,0.6658981899176504,-2.7144903991069276,-1.2767775069271157,-0.24562959479457686,1.6173371624841761,0.45160334174488453
15,-0.03709976706327419,-0.5565970301435236,-0.5858898403580302,1.0049240966018347,-1.2396680793672066,-1.9891197032793988,1.435625287731519,0.2837293730961068
16,-0.8590406677455441,0.34312096101896045,-0.21400632039011702,-0.6836220162803135,0.6960774336440637,-0.6514027652516223,0.496820445734992,1.3152214150391242
