,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,ADD,DIV,MAX,MAXINDEX,MIN,MININDEX,MULT,SUB,SUM,ATAN,CEIL,COS,COSH,EXP,FLOOR,LN,LOG10,SIN,SINH,SQRT,TAN,ADX,ADXR,APO,AROONOSC,BOP,CCI,CMO,DX,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,TRIX,ULTOSC,WILLR,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,CDL3INSIDE,CDL3OUTSIDE,CDLBELTHOLD,CDLCLOSINGMARUBOZU,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHOMINGPIGEON,CDLINVERTEDHAMMER,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLRICKSHAWMAN,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLTAKURI,CDLTHRUSTING,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ATR,NATR,TRANGE,AD,ADOSC,OBV
1101,0.141142380576172,-0.03234146791760938,0.0018546202974442261,-0.10991023453955798,-0.12306615209237177,-0.2849797788095407,0.22681310342133082,-0.2403164201298445,0.21170178824216607,-0.11207098898035138,-0.14563981905683965,-0.2789458935736508,-0.03557144552100766,-0.052747885288546466,0.07022742934620325,-0.013508795610845795,-0.013508795610845795,-0.052747885288546466,-0.04030104882684767,-0.04030104882684775,-0.15108839878279845,-0.013508795610845795,-0.0425849400013755,0.08494250039260959,-0.12510569790471038,-0.08611215241526492,0.08722776329155615,0.23168375103289257,0.7199101428505807,0.4934262088295812,0.35956049540304386,-0.19656443894454886,0.2205706755385694,-0.3187827766722053,-0.26217623853953137,0.38406997013868077,0.30168250296246596,0.3313771788008394,0.08516636883651042,0.38759671005283497,0.38759671005283497,0.38759671005283497,0.38759671005283486,0.35956049540304386,-0.1694633265850597,0.23821179011407165,0.43859444219836285,-0.22457552713861909,-0.2743066921067499,-0.27288203010771944,-0.2540170684441083,-0.2789458935736508,-0.21218017475209866,-0.21856782588492127,-0.2748104941871598,0.28149567980486273,-0.2789458935736508,-0.20658829445188373,-0.17746216255502312,-0.26859553386865037,-0.25643543207218844,,0.1534253881143556,0.5158762457197378,0.5051034444334066,0.1476735807456211,,,0.17392158672361838,0.004408744372925818,-0.0056164080006454375,-0.07102772016643982,0.1304443536927687,0.11554569714302369,0.11918830572344655,0.06014693018175369,,-0.15812995081413536,0.1476735807456211,0.5064749991570296,0.42049657000135654,0.008860651712189402,0.14388440277632233,-0.06460253312876912,0.11878597866888511,0.06554322243598025,,,-0.108929722879008,-0.10991023453955798,-0.08815467675989902,-0.07728659855141276,-0.10157784473736736,-0.0686639135621737,-0.16979738669322628,0.1924505853920483,-0.26970916168031855,0.19035525534144346,-0.20252572711790784,-0.15574836578941154,-0.23830314350951198,0.22569036027743528,0.18662069060373893,-0.07361544926629686,-0.24887384865772288,0.16767435462527558,-0.1402102912267534
1102,-0.14368693749601344,0.0052765016296674105,-0.04395978729430689,-0.0197825716790575,0.012726833068307424,-0.15491235894764696,0.18660427088622025,-0.1354923017948375,0.13351672494502625,-0.020791240408866467,0.017552088027763316,-0.14883684051356993,0.11198496397665227,0.10259175452195715,0.15008407096448495,0.045694905268432146,0.045694905268432146,0.10259175452195715,0.10884887081133159,0.10884887081133164,0.07241869467552943,0.045694905268432146,0.10730189160764676,0.07151193258298721,0.03072814126029852,0.008610533211390176,-0.009968200125059376,0.07801196873243718,0.7958208865816203,0.40811621431509143,0.37688940773220087,-0.09987396847436916,0.08208844710574642,-0.21174676348904456,-0.16495287764814895,0.33043710403050675,0.1318483127367899,0.21772172675855114,-0.008582450952520462,0.333967671625553,0.33396767162555285,0.333967671625553,0.33396767162555296,0.3768894077322009,-0.11375080895019181,0.2563189420645288,0.4714508964509978,-0.12158009777691584,-0.15145016918990123,-0.13673451540706985,-0.16035186732756765,-0.1488368405135701,-0.11345200502096241,-0.12061098509966321,-0.18001153698675565,0.17041189575526827,-0.1488368405135701,-0.13396775614931053,-0.09458697948980443,-0.13146326214317666,-0.13441434095242902,0.20809276428864598,0.049300451790557726,0.39975078720210355,0.6627581535390757,-0.03984178920682441,-0.017804598963887308,-0.0540367314713996,0.20393393906179463,0.08538362069681012,-0.09514005250240894,-0.010802284684826613,0.18543812133729168,0.09307774785190759,0.04964747785545593,-0.06119916929657508,0.16675841989858103,-0.19346441148566815,-0.03984178920682441,0.49560787468277967,0.30180408737753134,,-0.060206319463421996,,0.09887039939445985,0.10230157187464431,-0.0540367314713996,,-0.011887773813090112,-0.0197825716790575,0.022791562415842567,0.043869600384899884,-0.12591604320567448,-0.1661165552694858,-0.10395499177095634,0.058532871779612125,-0.13588390124356386,0.05878015376037472,-0.057725121644751104,-0.09751288731328701,-0.10236293884517401,0.14068305337076747,0.08136585683586789,-0.08011641904417223,0.18385540234894213,0.15615747730310017,0.11914290024229277
1210,-0.07395785489813574,-0.05894941321014624,-0.02798484713026617,0.017488833642604344,0.12686765495730798,-0.13797405320654726,0.14950052433433567,-0.10971902530438242,0.1283428919676103,0.01772579620448796,0.13262700197435162,-0.16538086053624257,0.10992070833637306,0.12963846265598536,0.24072059649617777,0.21380774202216654,0.21380774202216654,0.12963846265598536,0.10893769386694868,0.10893769386694857,0.02407947281293186,0.21380774202216654,0.10850816049497351,-0.14845765147506107,-0.1035355872446216,-0.17318637895034894,-0.0047508042936338845,0.09304405672368117,0.7944582982943218,0.4375136906886277,0.4002644538234869,0.04463770894957757,0.23407127830293792,-0.21438632388702297,-0.28655699433007825,0.32242080617769214,0.2532624431909202,0.05848448086724643,-0.007362339207099469,0.31879372805791434,0.3187937280579143,0.3187937280579142,0.318793728057914,0.4002644538234871,-0.11092639043238844,0.37499484706173014,0.42972194390361435,-0.1461318208278603,-0.17532867926676907,-0.164424041071607,-0.17665453884292814,-0.16538086053624276,-0.14251447242988616,-0.14003795116232212,-0.2529047475588689,0.21497422551440284,-0.16538086053624276,-0.1263907838121784,-0.12092494096664003,-0.18041956498004527,-0.17190556421112077,0.20780535483349485,0.22109982370940373,0.5360746844815911,0.46678639939209915,0.04446775560120533,,0.05059212198763939,0.23180076785000858,-0.012938736291434319,-0.08489476149537795,-0.07821298462921558,0.13937501282325793,0.09489713945321288,0.08854709694612009,0.026800834717380484,0.07162101401611558,-0.03152388485733976,0.04446775560120533,0.632829999027076,0.36280321932386717,,0.026712925628992776,,0.2099091401177902,0.08484930493451041,0.05059212198763939,,0.010537931071678563,0.017488833642604344,0.0473815126361832,0.06247542706267989,0.004000520205424505,0.1303344638255402,-0.08015520997741347,0.1424618454661674,-0.21463857422647187,0.14309667017430086,-0.21313771535327997,-0.06648371103619567,-0.25187341893113663,-0.23134378034190067,-0.26361373115013587,0.11124038789300827,0.05997048626338127,0.33887537988034633,0.15213182063082453
1215,-0.10979687689590026,0.05911544675734004,0.0856849229325247,0.2577532431470673,0.32322550033686354,0.23442588562360825,0.1832496995292071,-0.2025955096209545,0.16738003840084698,0.25711567949449154,0.34890398616109947,0.02879822617650048,0.35132593333414897,0.33477115220711656,-0.08648669356258014,0.21854488030659824,0.21854488030659824,0.33477115220711656,0.34957098255025143,0.34957098255025104,-0.29772501424683007,0.21854488030659824,0.34860587984435054,-0.021885193636356718,0.20283139638681724,0.17263635649195336,0.16169449452074847,0.15769635953260963,0.740987062240801,0.45088340973880353,0.42536451666930375,0.21065966905859115,0.20534286398721224,-0.26347419803966476,-0.20898436609637694,0.3698252904303632,0.31437741483408066,0.3115707212926688,0.1591896181014379,0.3682789339135937,0.36827893391359356,0.3682789339135938,0.36827893391359406,0.4253645166693037,0.10592698634035665,0.37676422051773845,0.45729573323295014,0.13831149534866272,0.09519609019911436,0.07043371817494776,0.028814033375542565,0.028798226176499624,0.17119624105962813,0.15339347798303518,-0.090643822350548,0.20076624362182377,0.028798226176499624,0.12839888631390572,0.1552958480488192,-0.008668330680450519,0.10296619249861866,0.19303688896418006,0.06113788510964753,0.6751243110236497,0.4521294362757432,-0.016939135176544325,-0.012722161479191724,0.08151746175221267,0.2520469316528051,-0.12393700745158737,-0.06183938040019108,-0.10724387115699052,0.09875077704618694,0.07283939701193695,-0.016681907924737956,-0.0026173644683399493,0.0711016426479501,-0.12393700745158737,0.002200528671101452,0.5321736473468484,0.4592437377189789,,-0.04001644585138513,,0.1501423428465932,-0.013924725848864688,0.08151746175221267,,0.248786160142309,0.2577532431470673,0.28882170108773475,0.30395421889617746,0.04853716479224491,0.15899616165831887,0.1611005923267426,0.17171642047350213,-0.02718142959503509,0.17075748070449184,0.2486009023956062,0.1630870287891949,0.24271884725634718,0.14944597169528268,0.05660652133268974,0.40581688430895224,0.16419031519633992,0.3271833577765032,0.2972928773482512
1216,-0.049719471180387574,-0.15855747072207754,-0.021076216358587915,0.0712985691246847,0.01338374772778306,-0.0925917782125407,-0.0015130926885299786,-0.08067202694686947,0.018946836127573485,0.07143686813026742,0.014264559250839135,-0.12485713005278068,0.18131980672202988,0.14924384513815375,-0.01769069872559934,0.18079046026574766,0.18079046026574766,0.14924384513815375,0.1811831368128689,0.18118313681286985,-0.03264617082425632,0.18079046026574766,0.18112184767833214,0.04654036140054278,-0.06521892317071404,-0.09174279912166951,-0.06543159947474966,0.04988374500575988,0.613387876513779,0.39469425435667566,0.3814119916717088,0.1790443846380507,0.0361225954778949,-0.27298948904785614,-0.2150975379388699,0.30408584931704047,0.2221354171859278,0.1460628077754982,-0.06550145704837498,0.30787202281423287,0.3078720228142331,0.3078720228142328,0.307872022814233,0.38141199167170897,-0.09882447075391025,0.17962234430795518,0.44287770133898746,-0.11424524207394601,-0.12204062613821855,-0.14121150637442,-0.15769005015134843,-0.12485713005278068,-0.1449513713174009,-0.11862432829998791,-0.183040874871037,0.17724543784403402,-0.12485713005278068,-0.12525211592584992,-0.10720143856093062,-0.10968166203071791,-0.1230440279118604,,0.15835000036400762,0.2823057113300807,0.42838968734894756,-0.05224809845220146,-0.06501690484364064,0.06737879064559942,0.19653172384439543,,-0.060705918896972896,-0.10007177564430118,0.15558773558971056,0.06685856527786804,0.07649245363289849,-0.005724547578832242,0.05423548574612861,-0.06507023146953002,-0.05224809845220146,0.3977858322092288,0.2470518398150722,,-0.03574567986119991,,0.13295752367226857,0.07906068481906038,0.06737879064559942,,0.07483943212662304,0.0712985691246847,0.1090759002675186,0.12759562341892933,-0.06896519908680854,-0.02504879644798271,-0.07898894347294785,0.04533524691466757,-0.13679834783884207,0.04788556597592446,0.051311404685078596,-0.07082265416717838,0.06725355972322157,-0.0031071198541636545,-0.03246808654617789,0.05378204466016757,-0.006134982867073485,-0.03235002966680334,0.03505900761421863
1301,0.04883725911235491,-0.141969314777484,0.027979452985048035,0.026523708464853378,-0.5769784369812513,-0.014078861602067212,-0.047050674293842076,-0.06272185129506613,-0.06405637450891387,0.029383641207953008,-0.5792435161472916,-0.16211800877931756,0.1411028427619642,0.1385326440601277,-0.09323030532012291,0.09380016954325804,0.09380016954325804,0.1385326440601277,0.14080981773509205,0.14080981773509194,-0.01895363520885531,0.09380016954325804,0.1406605242522914,0.0011909330181062014,0.12490880646912825,0.18091657331468305,-0.13978428967065817,0.06678031268560504,0.6199834220418277,0.5090782871248841,0.37152378456358115,-0.2825182592023304,0.20499396286810992,-0.26259225697732275,-0.23713058106442883,0.27258203516509333,0.2331855262936958,0.20690415318104557,-0.1378043951987916,0.2771673117476376,0.27716731174763753,0.27716731174763765,0.2771673117476376,0.3715237845635811,-0.20914380399846721,0.21302018329047057,0.39781319478436533,-0.20619345117497204,-0.18454279601376228,-0.2164306391420519,-0.20273121512897582,-0.1621180087793175,-0.09414948998037877,-0.09638928765555806,-0.29827708958203497,0.20441283362321294,-0.1621180087793175,-0.2169565053760108,-0.2061488762669832,-0.1524288171969181,-0.2016743778565209,0.11837181834210497,0.13955329971624425,0.46231087282598404,0.3917951295914646,0.004747090817242736,-0.07873472395702495,0.07632597345177607,0.1437581279471215,-0.031812375780869005,-0.046598950246744195,-0.14849698203507897,0.11575943788516957,0.07879564832324203,-0.05471390568163902,-0.03238779862775385,0.041850517172677154,-0.031812375780869005,0.004747090817242736,0.4169562118878751,0.30660483525942717,0.0035162467742181763,-0.014978817584986865,,0.1139756028498236,0.052326725058167774,0.07632597345177607,,0.02675266234298611,0.026523708464853378,0.06514621879498732,0.08426845766419397,-0.22595362219439297,0.1329860581339739,-0.15962402859867897,0.060649283224620376,-0.18625778333476342,0.023515801572444737,-0.42427326388730296,-0.14774847065568356,-0.4095940810609134,-0.10368674623094265,-0.1176030358965212,-0.5954940426239128,-0.01972574924134499,0.14368172222112421,0.19153820550334066
1303,0.09223248510487277,-0.14705501099883186,-0.0887767982639745,-0.04035991213842988,-0.3783972906350637,-0.07879915430980344,0.08773316247773347,-0.12009259937667859,0.042469281185355826,-0.041425390484963326,-0.39366291747136817,-0.17712379801959008,0.018014526238873556,0.009082406744852804,-0.1683365175620328,0.01876761110078005,0.01876761110078005,0.009082406744852804,0.014675300512682331,0.01467530051268151,-0.10671693422288256,0.01876761110078005,0.0130613916144865,-0.01750474050895605,0.22282337893316706,0.30382888419395987,-0.10652433577476954,0.16312119409051443,0.5820586435582694,0.5289932033667016,0.35653639659033287,-0.2588926993746322,0.12550227491579125,-0.2858042295482018,-0.2216541806904175,0.3255818800757754,0.27621206276723853,0.30378716637609887,-0.10863096412953782,0.32540298482011937,0.3254029848201194,0.3254029848201193,0.3254029848201194,0.35653639659033287,-0.2054244303127766,0.3244559057152599,0.3978885454199241,-0.20179833727800156,-0.18280598487730634,-0.19659950319953912,-0.21304684812219626,-0.1771237980195901,-0.1470535141140453,-0.14900987381789083,-0.27754046696434853,0.20321534037660835,-0.1771237980195901,-0.19776253037574126,-0.20833469304877886,-0.18197422790449158,-0.20044560351723106,0.18322192133238152,,0.3910073562177164,0.4155097314937843,0.08465391873065241,-0.003693026418395264,0.12956983129736047,0.012389277838361055,0.029402452370563503,,-0.14238503064475436,0.1702796268193188,0.10224434332502393,0.05225870622601827,0.07294814843815867,0.15062608846230027,,0.08465391873065241,0.3566936662500374,0.2689778582657588,0.018414929740415538,0.07224186587771088,-0.029402452370563634,0.11518170258974518,0.06273781661387412,0.12956983129736047,-0.02114168044874071,-0.0380391524402208,-0.04035991213842988,-0.023059069393817626,-0.014410079076563371,-0.13684248367451704,0.19979584691343702,-0.16604919658997289,0.11624147423910125,-0.2259033361225592,0.0941982477837674,-0.3935443478649897,-0.15560066276489717,-0.38249642439706716,-0.024166211065891386,-0.023379641267496608,-0.5719482105473944,-0.020543702109125803,0.28325153627968175,0.03351604185035141
1305,0.08575502548859217,-0.0322660090232937,0.029036778741366533,0.015792427039870847,-0.5076453904791461,-0.04469571360147283,0.010143064052530794,-0.054835632072167996,-0.01961695097498438,0.016022626191858756,-0.5167382522743821,-0.05313915393556037,0.0902396041323679,0.07827309755338319,-0.011480094614797492,0.05541847915034563,0.05541847915034563,0.07827309755338319,0.08835633724748539,0.08835633724748519,-0.07685754992251041,0.05541847915034563,0.08746929936872,0.014118386480043302,0.1676939505756838,0.12220578424984013,-0.14457569740083917,0.09661383182930745,0.7672071784157108,0.4344516171779429,0.40583004683816787,-0.2524311495355544,0.05591944829852974,-0.2577479586476947,-0.18819761715453903,0.2085933799642545,0.24402509550221974,0.2734452118472231,-0.15082042335064405,0.20718645111501763,0.20718645111501768,0.2071864511150176,0.20718645111501763,0.40583004683816787,-0.08363246936275771,0.22707568377319587,0.3806314443533717,-0.07562690290431634,-0.057549191141100325,-0.051050026153016924,-0.0771746504689549,-0.05313915393556026,-0.03883132492846225,-0.03808375400049776,-0.10560448764138193,0.08303663947287337,-0.05313915393556026,-0.11599929598116812,-0.08737934209219479,-0.04157978515993325,-0.06372210746396693,0.15678811696576003,0.05038296374070423,0.6017511940547444,0.48238168739440224,0.061875326481948614,,0.0020588577692844164,0.09039050392212111,,-0.05275525221131571,-0.024320761589264446,0.19349133889300457,0.033367326669055945,0.10121023152949835,-0.0561426618933997,,-0.10903342064495677,0.061875326481948614,0.5140269252866528,0.40817468721767647,,0.06970505050778987,,0.15882404799110977,0.13329355761829761,0.0020588577692844164,,0.014555181096730428,0.015792427039870847,0.03958403332521333,0.051423203495581646,-0.1466571004817337,0.15435293653672882,-0.10045980951420069,-0.07915412321070447,-0.04076194582809634,-0.0819749371901539,-0.27463277264743946,-0.10305269875233425,-0.30682642200315274,-0.02525758207518546,-0.057036974820927,-0.5243996073526841,0.017688940965911573,0.10989590550438318,0.05741699841474273
1308,-0.017138354807503035,-0.13919810400716542,-0.1377470867135394,-0.044744062108609935,-0.28688737281467025,-0.12111309210664022,0.13902731394194295,-0.1165674887529653,0.09539325854351696,-0.041617813845291,-0.29912749785690024,-0.16804873891894648,0.03685204935361889,0.025973000210591495,0.2750527214405668,0.06020828714464963,0.06020828714464963,0.025973000210591495,0.0317382347703246,0.03173823477032459,-0.06138945374085279,0.06020828714464963,0.029543061952644025,0.23089600451964298,0.1622884461382649,0.16006264426947273,-0.037228693527242,0.0831171732841792,0.7100865505559069,0.4599629632012995,0.3737328295462731,-0.21099715762243437,0.1170639690879322,-0.2693433069098247,-0.25852630949655026,0.29210821760160605,0.17719370093932119,0.09556554651954953,-0.04252044768447329,0.2917611177591994,0.29176111775919916,0.29176111775919933,0.2917611177591992,0.3737328295462731,-0.13037972362555952,0.3464317671449141,0.4365329665256943,-0.17775111859003495,-0.1823863347214776,-0.18152225093362329,-0.1885953288873503,-0.16804873891894648,-0.14928627117437038,-0.14749960408822455,-0.2142512493290694,0.12674046844627193,-0.16804873891894648,-0.20157752898169337,-0.17027915750196043,-0.16470082147774057,-0.18001601519407176,0.18674020535487876,0.1536824887653035,0.5559627010751177,0.5062070903360891,0.013539247129975654,,0.006992359791771378,0.11550225228889452,0.022174304590434245,-0.007120303542133651,-0.04087430344916737,0.16750161350516954,0.03341628590902674,-0.01778740449112597,-0.014657231339703512,0.024198891633201106,-0.020968446492969053,0.013539247129975654,0.5475438947096947,0.4146769023067295,0.009936577449479594,-0.007620904208098904,,0.11493351446793502,-0.031412236079244565,0.006992359791771378,-0.029849767104724454,-0.044626437276075084,-0.044744062108609935,-0.020628359799862248,-0.008559308535312766,-0.12163539056130719,0.03904467427005972,-0.16415624935989764,0.07954532707156428,-0.1842592097076981,0.06800760142698127,-0.3577970915502437,-0.15674076543512083,-0.3598842881238851,-0.16106663086165895,-0.13563220652138186,-0.4895911799571072,-0.04318131035092738,0.338205746027512,-0.031880997250865725
1319,0.03688240741835842,-0.07400893043392541,0.060959402664762456,0.02318126671418653,0.17461696094701876,-0.00670803695970041,0.04736643629698169,-0.0413052302257872,3.271939594399007e-05,0.02064231471693594,0.1461708911785093,-0.02382927369059175,0.08116344568446354,0.09097639095867509,-0.15025304066613587,0.18017352260208205,0.18017352260208205,0.09097639095867509,0.08429989799770388,0.08429989799770396,0.043893228316536505,0.18017352260208205,0.08637071138339109,0.014312828938566164,0.01646449389980526,-0.003674813522447164,0.015681334827472727,0.04828161985862964,0.7760214660748619,0.3779731951124848,0.3717009275044235,0.2111688888936553,0.17935119597594296,-0.16812880379394862,-0.11396664507940323,0.3224796655452698,0.2559520066965711,0.07663713702184344,0.018226977244440803,0.3078146539219381,0.30781465392193824,0.30781465392193813,0.3078146539219381,0.37170092750442346,-0.021752370704056036,0.37926055033223705,0.507632247217963,-0.018354081043107057,-0.021037210532658408,-0.029111666849745223,-0.01818431875012347,-0.023829273690591738,-0.01542574317289141,-0.016840018816115545,-0.041294226492878186,0.0721790045879094,-0.023829273690591738,-0.02635432239828498,-0.014129753726066747,-0.02391251641612119,-0.020850604141244466,,0.10887295221628528,0.5236193582973442,0.47193343352154077,-0.04306568501079373,-0.004068264760493121,-0.03675756398248924,0.2694994443856093,-0.12854597325322145,-0.09160923706685917,0.021947146808971342,0.07988221902484219,,0.06254771636066965,-0.1585179835041829,,-0.12854597325322145,-0.04306568501079373,0.5218511700272179,0.2961577591473672,-0.031837285674595074,0.023469227998574767,0.016059994654776727,0.06393895677938088,0.0901312056457199,-0.03675756398248924,0.008754921101951928,0.022231505652229037,0.02318126671418653,0.04508863539313151,0.05603535266386905,-0.1297097277731188,-0.008012315536174977,-0.009403590295713223,0.06662673134794682,-0.032633014758380124,0.06271654424632539,0.11866036347563871,-0.00764551482224053,0.10196906576298252,-0.011491764556233259,-0.0493444902837256,0.17395925065254084,0.06175859790210573,0.10771095222206128,0.04827252128870163
