stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
4572,min,-1.0,-0.9999777979844511,146.2019862521928,-0.9940495644497228,-150.06574519208448,1.006430575798363,13.14509301274415,-0.5432695731105823
4572,max,1.0,0.9773769633689302,166.63331093165016,0.9954225299883501,4.6210632624489465,1.066455596982753,92.02681237493226,1.9812136426507754
