stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
3006,min,-0.9600064375955571,-0.9999999999979471,81.50013493416473,-0.999801968761255,-493515.0433599023,1.0108462638646607,12.570074424959344,-0.8685976668300921
3006,max,0.9629326081287516,0.9982250039189914,98.5207440386244,0.9998018881057235,16.761294247663923,1.082846639937653,87.60284241798115,2.9790643731529656
