stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
8464,min,-1.0,-0.9999664165198803,334.56510913186605,-0.9982851874494991,-11.249066149522514,1.0066579960858886,22.41197545090392,-1.0709124825185727
8464,max,1.0,0.9862463147073488,364.95434463214605,0.9996453593274216,122.0144352090177,1.0639777209558317,83.69740897875617,1.5350754954270767
