stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
6213,min,-1.0,-0.9920153546303225,82.34008531721447,-0.9993463863356318,-18.487220015570397,1.013969551002307,26.863533063547308,-0.8153164875340908
6213,max,1.0,0.9985402615766682,111.89513829289558,0.9990630907073493,8.891957217067018,1.0958910193480813,98.06989604575278,2.3061497565649334
