stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
2301,min,-0.9166737421250143,-0.9999514507669646,96.52120811908274,-0.99955473443418,-5.84550777381697,1.0138883536303376,20.54033848197141,-0.6619775596690567
2301,max,0.8571216220233683,0.999614681478121,112.71631598578969,0.9973715486170862,101.47942587014951,1.080188554224555,81.28078254307889,2.2670415545424336
