stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
2347,min,-1.0,-0.9987588739469151,67.45354254909967,-0.998207509377111,-16.330713500929313,1.0052971164569062,26.63426772242394,-1.822909792941077
2347,max,1.0,0.9999611039379347,82.91153940750769,0.9998218476777728,113.3755783200816,1.07965706051507,80.66501408156903,3.2608263411964993
