stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
2890,min,-1.0,-0.9383603948875564,18.142401361068767,-0.9989260970580945,-129.0671195677465,1.0052913301443953,24.28157874055569,-0.930810862389439
2890,max,1.0,0.9999699863221964,22.052118435898702,0.9998956861123177,25.206032111457127,1.0480747773517538,86.22407134304129,1.9643934406773071
