stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
6414,min,-1.0,-0.9990577989063689,254.29464785694768,-0.9999435308361002,-15.418199594524223,1.005545270894392,23.810863992663936,-0.3432837138473363
6414,max,1.0,0.9979033056248142,333.4161054377939,0.9996825574155451,23.02004333394949,1.1124258155222992,95.80142676498501,2.162874318328645
