stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
6176,min,-1.0,-0.9999897773134075,128.0858725368721,-0.9991394399697363,-178.41421009613038,1.0071943153040785,28.413958697339538,-1.037293682224979
6176,max,1.0,0.9961655397913011,195.37669574217526,0.9981547266577795,221.15621533713986,1.1066662370222278,88.01894765042246,2.7444911110939376
