stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
4770,min,-1.0,-0.9989385955985122,310.05905096450715,-0.9998427745803359,-22.884168449045415,1.0061350195918517,22.282251135336313,-2.2737622274997475
4770,max,0.9166652397993281,0.9990465930843879,445.57608383515435,0.9996466551448001,21.686957294754965,1.1127168093455457,88.96917078085751,1.79473121760447
