stock,minmax,BOP,SIN,DEMA,COS,TAN,DIV,MFI,BETA
3357,min,-1.0,-0.9909717888102261,108.15392040030926,-0.9997555067434422,-20.524889977137594,1.004504458141008,21.841542409676087,-0.9778186425676447
3357,max,1.0,0.9988152247235795,128.45473930819492,0.999968959551164,14.502100223454132,1.0857142857142856,87.13024887308505,1.6368623986044468
