stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
5388,min,-1.0,2.785312117794972,0.26893774298105705,14.528793799174583,-566.477216345056,-0.9999799590802689,-42.1729757243437,-0.9998959274561792
5388,max,1.0,9.498999758302105,2.591274535360064,25.161147856282053,69.30794410656452,0.9976013556996064,312.33667916979823,0.999998441868546
