stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
3005,min,-1.0,0.45893311815690613,0.07208000001597936,18.882950681888545,-18.163753647837257,-0.9998215929604105,-43.92600874746245,-0.9984879265048507
3005,max,0.9444188987239918,3.6883691466358792,1.9198233210385947,63.24911912450801,33.2685191710263,0.999986647134152,261.398775923896,0.9995485507939877
