stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
2383,min,-1.0,10.35317641347719,0.9300737949121192,11.797331290281672,-61.34283191332106,-0.9998014971184165,-41.93184490765475,-0.9945930981277956
2383,max,1.0,35.37015746427622,7.872005829012454,29.991740605118736,31.75073324641648,0.9986208219791776,314.85664918360936,0.9998671517579675
