instrument,datetime,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
9958,2022-01-04,-0.6000084520136914,0.14276035422659436,-0.6694625681288771,,0.9897572840151758,19.544366378597008,0.14423774043617488,
9958,2022-01-05,-0.16667840540921128,-0.7196167493725367,-1.097060579852556,,0.6943714668839034,20.700988667326833,-1.0363570274595606,
9958,2022-01-06,0.7142684656947074,0.9999699956405186,-0.7812850133504097,,0.007746471370964314,21.476033090015854,129.0871608186216,
9958,2022-01-07,0.24999339689918365,-0.3093953563004047,0.07479436715004742,,-0.9509334958343542,23.007956902361602,0.32535961521571977,
9958,2022-01-10,0.545449306542703,0.9904197983429944,0.438778195311785,,0.13808918513128515,25.04914826359882,7.172319812021306,
9958,2022-01-11,-0.6000084520136896,-0.3093953563004047,0.7286903418741121,,-0.9509334958343542,26.657412981332918,0.32535961521571977,
9958,2022-01-12,-0.33332159459078703,0.15807701358690268,0.5467824002289753,,-0.987426786032993,27.858145294402075,-0.16008985762071565,
9958,2022-01-13,0.0,0.15807701358690268,0.5131264124340386,,-0.987426786032993,29.498261258408643,-0.16008985762071565,
9958,2022-01-14,-0.6000084520136938,0.8935732486108651,0.5126261508235144,,-0.4489174193178798,29.935827392281915,-1.9905069622128497,
9958,2022-01-17,-0.4999735882943312,0.8865574289443598,0.5387909311578231,,0.4626185525717341,30.08627204635249,1.9163896994963023,
9958,2022-01-18,0.2500264131009027,0.5907135419778009,0.5818759702789686,,-0.8068813489752015,30.607566842042026,-0.7320946787629314,
9958,2022-01-19,-0.6666431891815774,-0.32399593594775833,0.7693028290134372,,0.9460584725530109,29.67057776105916,-0.34246925041898374,
9958,2022-01-20,0.4999735882943349,0.5782236463816939,0.852134819786776,,0.8158783087967579,28.800516471575076,0.7087131011418201,
9958,2022-01-21,-0.3333215945907887,-0.9840304381123607,1.0473373241119792,,-0.17800027210202657,27.547716648160186,5.528252437436342,108.57923537268343
9958,2022-01-24,-0.4999999999999975,0.48052877936645005,1.0258641821503436,,-0.8769789576726397,25.93777246440418,-0.547936498546893,107.98389622365809
9958,2022-01-25,-0.6666666666666644,-0.6229161522683708,0.9266112761568949,,0.7822886086625369,25.36596239954516,-0.7962740929250626,107.02919631811706
9958,2022-01-26,0.3333568108184192,-0.1978508225952061,0.21669950829598864,,0.9802321418921134,24.834995910747498,-0.20184078254493926,106.22296384586681
9958,2022-02-07,0.8333568108184284,-0.4307669374145713,0.6097023453674018,,-0.9024632101257485,23.24436487569081,0.47732354358749823,105.96565462157346
9958,2022-02-08,0.0,-0.7947177508643607,0.7054516106217005,279.56649496497084,-0.606979156529359,22.496279345277543,1.309299903160548,105.79187306473995
9958,2022-02-09,-0.6000084520136938,-0.7947177508643607,0.6198778451585856,281.5650042580063,-0.606979156529359,21.623908730591886,1.309299903160548,105.6347935834122
9958,2022-02-10,0.39999154798630865,-0.7196167493725367,0.4649590339491072,283.8556137713762,0.6943714668839034,20.962580239241674,-1.0363570274595606,105.67027472999881
9958,2022-02-11,0.33328637836314484,-0.957021057791501,0.6109215801898913,274.68961370434164,0.29001843897179425,20.348489497273622,-3.2998627990152594,105.64364220695963
9958,2022-02-14,0.0,-0.4307669374145713,1.0381578105625016,276.71514165206185,-0.9024632101257485,18.998152311978686,0.47732354358749823,105.44261606678918
9958,2022-02-15,-1.0,0.8273973711643074,1.3240070414628629,306.93845675864463,-0.5616169425777621,17.722766597118213,-1.4732414719660012,105.08388781689273
9958,2022-02-16,-0.4999735882943312,0.027953926546815996,1.3215155858877834,311.58859174827353,-0.9996092126379265,16.568340592948566,-0.027964854858676988,104.87821288512323
9958,2022-02-17,0.24997358689909732,-0.7947177508643607,1.3201542363165661,-43.81197987142173,-0.606979156529359,15.69307649508132,1.309299903160548,104.81127524812153
9958,2022-02-18,0.39999154798630626,-0.957021057791501,1.139553267942916,-34.25003389528183,0.29001843897179425,15.080258147975664,-3.2998627990152594,104.86996905279278
9958,2022-02-21,0.5714328835763243,0.5782236463816939,0.7147019812266963,-16.13085579588312,0.8158783087967579,15.565846332279508,0.7087131011418201,105.16050392638004
9958,2022-02-22,-0.500000000000005,-0.957021057791501,0.6488803275099186,4.474132355134998,0.29001843897179425,15.775296180204185,-3.2998627990152594,105.1878177796385
9958,2022-02-23,-0.2000169040273887,-0.957021057791501,0.662648331168143,31.645103021409184,0.29001843897179425,15.492610547222082,-3.2998627990152594,105.21317686337606
9958,2022-02-24,-0.8571299203091055,0.8273973711643074,0.7601543548608615,49.884837144726035,-0.5616169425777621,14.406725327675536,-1.4732414719660012,104.88215155845388
9958,2022-02-25,-0.7500264131009027,0.8273973711643074,0.6812987260668069,64.42803464258738,-0.5616169425777621,13.398403338096601,-1.4732414719660012,104.58337061394465
9958,2022-03-01,0.5999661919452286,-0.957021057791501,0.7327640065104877,79.67875720498111,0.29001843897179425,13.219892581164974,-3.2998627990152594,104.66861946224013
9958,2022-03-02,0.40003380805477134,-0.32399593594775833,0.7744515865549787,103.0879325814013,0.9460584725530109,13.414794307842767,-0.34246925041898374,104.86504215065588
9958,2022-03-03,0.20000845165652256,0.8865574289443598,0.7897516076377238,119.73471645117827,0.4626185525717341,13.773565299922518,1.9163896994963023,105.22096734561427
9958,2022-03-04,-0.20001690402738267,-0.7196167493725367,0.3485428514697881,159.36317319450487,0.6943714668839034,14.28672768242453,-1.0363570274595606,105.30722459803629
9958,2022-03-07,-1.0,0.992440276126557,1.3146605925960182,187.95868707462952,-0.12272855544592366,13.585916025748643,-8.086465880092947,104.91286981228684
9958,2022-03-08,-0.6249966984495899,-0.9110257807165375,1.2166564305359515,222.63820608025128,0.4123493990171724,13.925722974045513,-2.20935396750414,104.20198879869223
9958,2022-03-09,-0.25001320585283066,-0.6229161522683708,1.0409933478368851,249.2152641914124,0.7822886086625369,14.241257997464038,-0.7962740929250626,103.61892731312734
9958,2022-03-10,-0.16667840540921128,0.2706181522991824,0.8497711178976959,266.89763100397437,0.9626867692277569,13.877890228579295,0.28110716896656374,103.21120991602788
9958,2022-03-11,0.0,0.2706181522991824,0.785261371382731,281.81692947082433,0.9626867692277569,13.540477300329178,0.28110716896656374,102.84438871870763
9958,2022-03-14,0.333309854194544,0.9392831015983433,0.601916477508832,290.4068278267707,0.3431431990463987,12.999977039345763,2.7372919067276533,102.6330732329416
9958,2022-03-15,-0.7500264131009008,-0.6229161522683708,0.14343437587845492,303.54718748356925,0.7822886086625369,12.702469855447395,-0.7962740929250626,102.20809652486564
9958,2022-03-16,0.0,0.2706181522991824,0.27035352758418185,-44.942026993457546,0.9626867692277569,12.63285071260468,0.28110716896656374,101.94459621519722
9958,2022-03-17,0.0,0.9392831015983433,0.5865034649757564,-35.37316793879256,0.3431431990463987,12.05769832409796,2.7372919067276533,101.82744517951365
9958,2022-03-18,0.5000000000000026,0.48052877936645005,0.44433647483345684,-26.05688174545253,-0.8769789576726397,12.148686188065458,-0.547936498546893,101.90189699873535
9958,2022-03-21,-0.25001320585283815,0.027953926546815996,0.41991335693217885,-12.857417752844128,-0.9996092126379265,12.41782294384723,-0.027964854858676988,102.03143663658189
9958,2022-03-22,1.0,-0.7196167493725367,0.328715395299748,3.211151606457861,0.6943714668839034,13.030249432450328,-1.0363570274595606,102.44699489764598
9958,2022-03-23,-0.80002535604108,-0.957021057791501,-0.10558168563366324,28.051187316207304,0.29001843897179425,14.100315329700175,-3.2998627990152594,102.76639564474723
9958,2022-03-24,0.7727290189976748,0.012564140186414212,-0.16050497221694865,54.78192712900646,0.9999210680755637,16.901710054779393,0.01256513197646191,104.00300006278384
9958,2022-03-25,-0.08334067017661169,-0.44460705962324776,-0.32543708844818636,81.01095539657986,0.8957257183609109,19.503005156638665,-0.49636518245432826,105.06399477175121
9958,2022-03-28,0.5714264153221524,0.9444865113612021,-0.25437973432913746,105.77660674125482,-0.32855019381632683,21.91849346550799,-2.874709950374308,106.3195025461056
9958,2022-03-29,-0.7500000000000007,0.5782236463816939,0.0022808345651461398,121.80051502414041,0.8158783087967579,23.135917439423576,0.7087131011418201,106.50883826727899
9958,2022-03-30,-0.16664318918157658,-0.32399593594775833,0.09571405771521052,137.58361553408824,0.9460584725530109,23.568437848064637,-0.34246925041898374,106.56017935826513
9958,2022-03-31,-0.3000042260068457,-0.9840304381123607,0.397559311283977,155.01668639381123,-0.17800027210202657,24.326100395348085,5.528252437436342,106.42750291714785
9958,2022-04-01,0.7500132063179036,0.5907135419778009,0.27798878481126227,172.13589293619336,-0.8068813489752015,25.255827209023632,-0.7320946787629314,106.8375910559114
9958,2022-04-06,0.24999339689918365,0.8935732486108651,0.4888945537301133,178.87548463042117,-0.4489174193178798,26.3396105449663,-1.9905069622128497,107.14771900645928
9958,2022-04-07,-0.5555477297271906,-0.7196167493725367,0.5134648635966484,199.60886635652093,0.6943714668839034,26.17150125960882,-1.0363570274595606,107.0716281952053
9958,2022-04-08,0.6666666666666677,-0.3093953563004047,0.9691600532267988,209.58750525327576,-0.9509334958343542,26.14896649462882,0.32535961521571977,107.532494704003
9958,2022-04-11,-0.8571601062545267,0.8935732486108651,1.4134102465110256,218.75263251177606,-0.4489174193178798,26.635430737780183,-1.9905069622128497,107.76991817443259
9958,2022-04-12,0.9090839240092982,-0.8040259834667935,1.4980301529459568,220.4532588964877,0.5945941623580367,26.40500493170951,-1.3522265006406955,108.39586142722507
9958,2022-04-13,-0.6666784054092113,-0.9524130960469095,1.4075418585477346,226.4901747978846,-0.3048102597983544,26.32855891176023,3.1246097053195427,108.84113513158465
9958,2022-04-14,0.6875016507752044,-0.9045281294311526,0.07131857447944083,229.0456174308445,-0.42641395740263954,27.565191811731715,2.121244189427542,110.00894558407171
9958,2022-04-15,0.5416655661498639,-0.841193434051847,0.3995327586472238,215.10224326700018,-0.540734321555476,29.900315612194362,1.5556501603820347,111.82981718470161
9958,2022-04-18,-0.12499669844959205,-0.24644087740699427,0.28433752520825933,133.7790542851467,0.9691578271586475,32.160448349659376,-0.2542835341169388,113.70837300924993
9958,2022-04-19,-0.09091607599070482,0.6422988618119396,0.10587890843666124,126.32014558001082,0.7664542857307844,34.259143034448314,0.8380132693752669,115.51926869749983
9958,2022-04-20,-0.6666725361412902,-0.9952008814156738,0.33506231023848115,135.4846552745086,-0.09785297966575177,35.59337746553968,10.170368698174563,116.85368597016179
9958,2022-04-21,-0.749995597894033,0.9639794082115398,0.5800589644587191,152.23990421403084,0.2659768797172592,36.23968119305142,3.624297755640553,117.63752965635125
9958,2022-04-22,0.24999339689918365,0.7792783795197349,1.9367079511222505,167.4456252154691,-0.6266779134556252,36.64245257910268,-1.243507011795965,118.45435673383298
9958,2022-04-25,0.07692932839217362,0.9639794082115398,1.441570889576176,181.4609104582471,0.2659768797172592,35.58435216722908,3.624297755640553,119.06420953843943
9958,2022-04-26,0.4210520462633446,0.6422988618119396,0.7392962528270614,192.11069148614277,0.7664542857307844,35.966286606361095,0.8380132693752669,120.31379306655624
9958,2022-04-27,0.6666607972953935,0.9210600319862119,0.6270806226908268,199.8124271984785,0.38942061768421854,36.16747186603156,2.365206129720384,121.49161343583825
9958,2022-04-28,-0.9444398793243091,-0.8746536381291738,0.6235049475296477,209.28069709293675,0.48474840206791836,35.46541938006949,-1.804345582982707,121.4808688747798
9958,2022-04-29,0.2727290189976775,0.9639794082115398,0.5693600061843231,219.70390123353988,0.2659768797172592,34.53207291975546,3.624297755640553,121.75377163092
9958,2022-05-03,-0.6666431891815752,-0.6108009850889645,0.531193034478394,225.92455761670277,-0.7917841603709628,33.38132754376297,0.7714235970605866,121.51536635661222
9958,2022-05-04,-0.7500066031008163,0.8186546651825098,-0.34554806331080756,239.56972200299765,0.5742861126432649,31.50917280460509,1.425517084880375,120.93292275503127
9958,2022-05-05,0.0,0.6908963639978083,0.44123546056447205,247.67477203043205,-0.7229538119510872,29.989430718388803,-0.9556576818278846,120.57187680295043
9958,2022-05-06,0.0,0.012564140186414212,0.761845509331328,264.3548980827297,0.9999210680755637,27.87456806574229,0.01256513197646191,119.93922503092983
9958,2022-05-09,-0.7000169040273836,0.15807701358690268,1.3249229785733032,282.6617455342175,-0.987426786032993,26.77506802649226,-0.16008985762071565,118.94346494727421
9958,2022-05-10,0.6666823186908641,-0.9524130960469095,1.3409533331510497,290.24191264619867,-0.3048102597983544,25.95205683982866,3.1246097053195427,118.21126506158902
9958,2022-05-11,-0.3333176813091337,0.5907135419778009,1.350047618248352,296.75251678191523,-0.8068813489752015,24.7872058018531,-0.7320946787629314,117.30500287209097
9958,2022-05-12,-0.6000084520136914,-0.7196167493725367,1.2212966089959294,302.6454159376397,0.6943714668839034,24.408801880523438,-1.0363570274595606,116.06500358712094
9958,2022-05-13,0.3333372462934476,0.15807701358690268,0.6369106623096138,308.4722403795439,-0.987426786032993,22.93856119596546,-0.16008985762071565,115.41076444767423
9958,2022-05-16,0.2222143963938584,-0.8040259834667935,0.29415100553101936,314.6044384027118,0.5945941623580367,21.57333770316162,-1.3522265006406955,115.1103334652961
9958,2022-05-17,0.14283989374547398,-0.8040259834667935,0.29927830801885047,-30.03399717327062,0.5945941623580367,20.063268867382316,-1.3522265006406955,114.83515074933231
9958,2022-05-18,0.3333215945907887,0.4668845312903813,0.31349381165362095,-14.321155487376757,0.8843182879720181,18.95902829688958,0.5279598280852863,114.76049927469874
9958,2022-05-19,-0.12500990465122314,-0.44460705962324776,0.19257410004811296,-0.0433710158976055,0.8957257183609109,18.00426821997903,-0.49636518245432826,114.57207941281985
9958,2022-05-20,-0.4999999999999987,-0.9524130960469095,0.4228553397298892,11.251930608914336,-0.3048102597983544,17.244856780318894,3.1246097053195427,114.22184109701189
9958,2022-05-23,0.20001690402738267,0.012564140186414212,0.5437477786803951,20.499660225804515,0.9999210680755637,16.5396890149202,0.01256513197646191,114.13922029786252
9958,2022-05-24,-0.9166607972953945,0.9999699956405186,0.47491616516702306,26.686429435637216,0.007746471370964314,15.571734727960347,129.0871608186216,113.47166007593115
9958,2022-05-25,-0.20001690402738748,0.8935732486108651,0.24395510760628047,28.71470134930452,-0.4489174193178798,14.790874290899563,-1.9905069622128497,112.9253541581913
9958,2022-05-26,-0.7500066031008191,-0.32399593594775833,0.18040354397771008,32.561695908359894,0.9460584725530109,14.53119792857221,-0.34246925041898374,112.13482482057213
9958,2022-05-27,-0.33335681081842256,0.14276035422659436,-0.6458307126052056,36.59552568173348,0.9897572840151758,14.290069877839668,0.14423774043617488,111.47857750296549
9958,2022-05-30,0.5000000000000016,-0.3093953563004047,0.10515124292366207,47.20447038313208,-0.9509334958343542,13.673911210614486,0.32535961521571977,111.29913868494359
9958,2022-05-31,0.49994717379819464,0.15807701358690268,0.07894290933067301,51.435039903051326,-0.987426786032993,13.10176387676253,-0.16008985762071565,111.07872307547824
9958,2022-06-01,-0.39999154798630626,0.8865574289443598,0.014040583068710921,50.555140793420385,0.4626185525717341,12.28720669005737,1.9163896994963023,110.6441170194301
9958,2022-06-02,-1.0,-0.32399593594775833,0.05417357842785272,19.103183058775517,0.9460584725530109,11.703529973720467,-0.34246925041898374,110.07508459360885
9958,2022-06-06,0.0,0.14276035422659436,0.09011517506721028,-28.17522331406326,0.9897572840151758,11.161544451407627,0.14423774043617488,109.62124920496152
9958,2022-06-07,0.6667136216368451,0.8865574289443598,-0.5188525022981886,-30.787127746406668,0.4626185525717341,10.658272180688561,1.9163896994963023,109.33119825941286
9958,2022-06-08,-0.39999154798630865,0.5782236463816939,0.29405126797486864,-15.287750255396872,0.8158783087967579,9.940880735024109,0.7087131011418201,109.01232454635971
9958,2022-06-09,0.19997464395892597,0.9999699956405186,0.6226789544002043,14.99198708395943,0.007746471370964314,9.605881509725283,129.0871608186216,108.84487471195476
9958,2022-06-10,0.0,0.5782236463816939,0.38012404450078346,29.675598795159296,0.8158783087967579,9.110583355955745,0.7087131011418201,108.5781983232114
9958,2022-06-13,-0.6666431891815774,-0.7196167493725367,0.525926139955875,39.55673544809849,0.6943714668839034,8.63662265364347,-1.0363570274595606,108.16275520539035
9958,2022-06-14,-0.2999767574534598,-0.4307669374145713,0.9475569445472972,40.673000406341956,-0.9024632101257485,9.558083060252638,0.47732354358749823,107.55385293389291
9958,2022-06-15,-0.4666572756726291,0.992440276126557,0.6510109181246356,19.240880394602357,-0.12272855544592366,9.345418329439685,-8.086465880092947,106.77029141249342
9958,2022-06-16,-0.8749900953487768,-0.6229161522683708,0.33005437703362506,-19.985781240778465,0.7822886086625369,9.811575428731702,-0.7962740929250626,105.77017361317296
9958,2022-06-17,-0.42554004540652074,0.9760116819318655,0.5226994575265302,-34.38328306632184,0.21771815894070734,11.50560066699647,4.48291353684315,104.33846314108015
9958,2022-06-20,-0.2926716141001868,0.21385581038861531,0.5507198909664937,-35.58210023855503,0.9768652375650536,13.146861106208965,0.2189204837728436,102.90732686678838
9958,2022-06-21,0.6249999999999964,0.9760116819318655,0.6225640473746916,-30.591125369634028,0.21771815894070734,14.670888656906282,4.48291353684315,101.76157690409688
9958,2022-06-22,-0.34210965302491264,0.1205266594781801,0.6221312445258677,-26.617915516391463,0.9927100907893658,15.179762871249824,0.12141174004017813,100.57959394234878
9958,2022-06-23,0.6000084520136914,0.967959250642908,0.758599494841971,-22.124045971216447,-0.25110732584857043,15.806797958518057,-3.854763087344704,99.73210627679252
9958,2022-06-24,1.0,0.9392831015983433,0.316202065046818,-15.701315994632921,0.3431431990463987,14.767425519677696,2.7372919067276533,99.68436022909223
9958,2022-06-27,0.39999154798630865,0.992440276126557,0.28688914631633167,-8.048936336177235,-0.12272855544592366,14.05074761030229,-8.086465880092947,99.71028128316891
9958,2022-06-28,0.0,0.8273973711643074,0.2622127683004116,4.173288790732329,-0.5616169425777621,14.182788579191383,-1.4732414719660012,99.80253277260265
9958,2022-06-29,0.6666431891815741,-0.7947177508643607,0.3172708822062797,17.07671003207878,-0.606979156529359,14.305398050302683,1.309299903160548,100.13169590634182
9958,2022-06-30,-0.42858005312726727,-0.7947177508643607,0.11319742751845124,30.289645000760416,-0.606979156529359,14.950878196229777,1.309299903160548,100.43831797902578
9958,2022-07-01,-0.4000126780205388,0.48052877936645005,0.4469194581641851,49.59000126930023,-0.8769789576726397,15.073699412115527,-0.547936498546893,100.54664710619656
9958,2022-07-04,0.49998943520611727,-0.32399593594775833,0.563375134292615,66.24781259492343,0.9460584725530109,14.876191091711368,-0.34246925041898374,101.06605543868963
9958,2022-07-05,0.0,-0.32399593594775833,1.0797624271006379,83.5441854797566,0.9460584725530109,15.159526943732603,-0.34246925041898374,101.54315740109537
9958,2022-07-06,-1.0,0.2706181522991824,1.6942220707614537,101.25230162140424,0.9626867692277569,14.149238252687217,0.28110716896656374,101.27208864019927
9958,2022-07-07,-0.16664318918157658,-0.1978508225952061,0.9062923986804501,120.86489123615772,0.9802321418921134,13.57326173496131,-0.20184078254493926,100.97383558871705
9958,2022-07-08,-0.5000000000000026,-0.9110257807165375,0.9958462534365216,159.76591795406515,0.4123493990171724,13.276354955504049,-2.20935396750414,100.59195113642629
9958,2022-07-11,-0.3332863783631415,-0.9988401178517403,0.9955842911480288,187.71933467553924,-0.048149963342888166,13.000655803150877,20.744358842783434,100.1936412207944
9958,2022-07-12,-0.5833392027046067,-0.9965974268711084,0.9742167383894298,217.3338581621361,0.08242310813046075,14.34671336016918,-12.091238118485855,99.07147139360441
9958,2022-07-13,-0.9762036524626454,-0.13846671308229663,1.3629275061024406,253.66100733436133,-0.9903670881891143,15.59662394882903,0.1398135244331301,97.87405129970098
9958,2022-07-14,0.019617591614357662,-0.044298544796990705,2.5657872337794263,275.3543090971783,-0.999018337633934,17.4212735583893,0.04434207374201657,96.78674838172844
9958,2022-07-15,-0.7083113224159202,0.9832492476107062,3.1816917398959874,295.04933804133236,0.18226606122089822,19.115591052980978,5.394582189489751,95.58719089209077
9958,2022-07-18,-0.11540024380332872,0.9960695637373167,2.946539163992532,313.1663241285613,0.0885743992141719,20.904007583865507,11.245569516411077,94.52328224239915
9958,2022-07-19,0.6817854398770652,-0.8844961953725631,0.7549529066464271,-29.569520793232073,-0.46654740420611146,21.303364273052726,1.8958334938710968,93.913848836197
9958,2022-07-20,-0.1666519940135612,-0.8844961953725631,0.8018996750985574,-14.408688712365802,-0.46654740420611146,21.674195484440855,1.8958334938710968,93.37334676547817
9958,2022-07-21,0.0,-0.9943040809374292,0.37187984051784545,-0.8656001637536974,-0.1065804608320598,22.17100752725525,9.329140380657266,92.94269408229769
9958,2022-07-22,0.08695452457510443,-0.9965974268711084,0.5024450317504064,11.425243135286564,0.08242310813046075,21.96605111475254,-12.091238118485855,92.58790440187731
9958,2022-07-25,0.43181981895454713,0.3938536761544452,0.13363358648262783,23.160528569289934,0.9191731511416276,21.017866426428686,0.42848692399823984,92.51452277977424
9958,2022-07-26,-0.49998349235696304,-0.16235771906098273,-0.13684552851252393,34.8045336982109,0.9867319651563514,20.137409215842247,-0.16454085282952857,92.38829006873597
9958,2022-07-27,0.3332863783631515,0.9760116819318655,0.23777533358647976,41.03562129534346,0.21771815894070734,19.319841806011986,4.48291353684315,92.47398406430506
9958,2022-07-28,-0.4999735882943349,0.7695399239304334,0.12116609600184242,53.43263011490649,0.6385987045689514,18.230369472951335,1.2050446053595836,92.50289677399951
9958,2022-07-29,1.0,0.7471556600627239,0.008960919972196633,66.32481308300459,-0.664649095114283,17.218716592252157,-1.1241355258811483,92.71639479872067
9958,2022-08-01,-0.1666431891815716,0.967959250642908,0.1543283889923414,80.34956487474172,-0.25110732584857043,16.51451119165847,-3.854763087344704,92.86008331026657
9958,2022-08-02,-0.702721224408212,-0.5942876326075437,0.6819199937059707,86.28051668049332,0.8042525783171113,15.817306324889694,-0.7389315852130476,92.69189528213863
9958,2022-08-03,0.5599881671808346,0.30517328786711606,0.7281471880156033,103.1956698933651,0.9522968362713248,15.25715619648217,0.3204602559239914,92.666725549793
9958,2022-08-04,-0.4762036524626418,-0.780904828888832,0.783207406223019,125.02702359751119,-0.6246500205860112,15.453047304276916,1.2501477677952069,92.33345286810533
9958,2022-08-05,0.5333145513452546,-0.5942876326075437,0.7531889869917202,153.3740854296556,0.8042525783171113,15.634946190086325,-0.7389315852130476,92.24134575387875
