datetime,cum_bench,cum_wo_cost,cum_w_cost
2023-05-23,0.09842369869381998,0.36733219000000006,0.23159772537412493
2023-05-24,0.09258637883718487,0.36341488000000005,0.22731645904001307
2023-05-25,0.10471090832745973,0.3616472980000002,0.2247014097337579
2023-05-26,0.12267369494473848,0.3655907460000003,0.22784494935760008
2023-05-29,0.1446779913921089,0.3800250980000005,0.23808194179237901
2023-05-30,0.13839078175846914,0.3801317460000003,0.23588525994613083
2023-05-31,0.1379418292518333,0.38001535400000014,0.23517432189992665
2023-06-01,0.12581729976155842,0.38457133400000043,0.24019616763854854
2023-06-02,0.12985880959164994,0.3782504660000003,0.2337909454245073
2023-06-05,0.13839078175846914,0.39168681800000016,0.24703204220931446
2023-06-06,0.13479822443501333,0.38505719000000005,0.24003861264981927
2023-06-07,0.14063648156201722,0.3843996740000004,0.24167475270603875
2023-06-08,0.14871950122220054,0.37203251200000054,0.22859166180517793
2023-06-09,0.14512694389874473,0.3817301800000001,0.2368056860631101
2023-06-12,0.15410880584256842,0.3751207180000002,0.22916334298825472
2023-06-13,0.16937694014966323,0.3904417840000004,0.2442784677917828
2023-06-14,0.1801546121200305,0.4033839440000004,0.25534196553857236
2023-06-15,0.18150146963993807,0.4157061640000004,0.26722165822192595
2023-06-16,0.1837471694434863,0.39900959,0.24997775336061578
2023-06-19,0.17611310228993882,0.4008236739999998,0.2504846280948864
2023-06-20,0.17745995980984638,0.39676739800000016,0.24642835209488678
2023-06-21,0.17252054496648314,0.40004753199999993,0.24950042518538196
2023-06-26,0.17072379766957077,0.38838655800000016,0.23592429167669307
2023-06-27,0.15994612569920363,0.39130010600000026,0.23791331419353126
2023-06-28,0.16174287299611587,0.40746626800000013,0.2537235305991466
2023-06-29,0.16533543031957154,0.40866230000000003,0.2543057655488177
2023-06-30,0.1568025208823837,0.42290005599999997,0.26888529904537245
2023-07-03,0.16398763552929518,0.44982912,0.29620989425058536
2023-07-04,0.1743163549930266,0.46377166000000003,0.311070191607463
2023-07-05,0.1765620547965747,0.45043645600000026,0.296540941193187
2023-07-06,0.1648864778129357,0.44400811400000006,0.2910036518757246
2023-07-07,0.14557589640538057,0.43194013400000036,0.2775674776974542
2023-07-10,0.15051624851911274,0.4223405780000004,0.265283432742772
2023-07-11,0.14961740623547223,0.41743683200000015,0.2696098176001896
2023-07-12,0.16129392048948002,0.420374844,0.27024802162376793
2023-07-13,0.17925670710675878,0.43172079800000007,0.2792252727465244
2023-07-14,0.18060356462666635,0.4499693320000001,0.29747380674652446
2023-07-17,0.18554297947002973,0.4595037860000002,0.30700826074652454
2023-07-18,0.1937440951966767,0.4316378580000001,0.28047464907535813
2023-07-19,0.18599849286924686,0.4171011180000001,0.26191723111048243
2023-07-20,0.17597532354573123,0.43791831200000014,0.2812826670473788
2023-07-21,0.1609396322900888,0.46291303800000005,0.30492323270875005
2023-07-24,0.15729458782598246,0.48356935800000006,0.32292840646861554
2023-07-25,0.163672712685392,0.4688395899999999,0.3092676446054547
2023-07-26,0.17643083694494838,0.46329273599999987,0.29991668035799957
2023-07-27,0.1768863503441655,0.47637950599999956,0.3128093345925918
2023-07-28,0.17916485461062034,0.47838670599999955,0.31378616033249895
2023-07-31,0.18736597033726732,0.462987104,0.29923242371526926
2023-08-01,0.175519810146514,0.4528305219999995,0.2873343013806828
2023-08-02,0.17916485461062034,0.4170232519999998,0.25124249770094625
2023-08-04,0.15957215482206852,0.4323501559999999,0.26609636271300213
2023-08-07,0.16321719928617473,0.46847388800000006,0.30038223842414824
2023-08-08,0.1673177571494982,0.45706984999999994,0.287214864377043
2023-08-09,0.15547159695874502,0.4465644039999997,0.27115833735876244
2023-08-10,0.1563826237571794,0.4092641839999997,0.237711162956011
2023-08-11,0.15729458782598246,0.3946819819999998,0.22477146528573028
2023-08-14,0.14499197696564334,0.3756078219999998,0.2086690396341714
2023-08-15,0.141346932501537,0.4016746959999999,0.23731720976307777
2023-08-16,0.13132376317802125,0.40150009400000003,0.23623885897792643
2023-08-17,0.1263112412458947,0.4302620180000001,0.2642112956716283
2023-08-18,0.1317792765772385,0.42353601999999996,0.2581195624885218
2023-08-21,0.1317792765772385,0.43053258200000016,0.2641868556122649
2023-08-22,0.12995628571000092,0.42374714600000024,0.2597098759900444
2023-08-23,0.12995628571000092,0.4217631320000002,0.2571629404017918
2023-08-24,0.15182655249463867,0.4190727020000002,0.25402205386710996
2023-08-25,0.1436254367679917,0.4161745060000002,0.2510915124106283
2023-08-28,0.13770188803743078,0.39849259,0.2335393964011232
2023-08-29,0.14818150803053246,0.4261685160000002,0.2604307756266526
2023-08-30,0.15501608355952778,0.42898381999999996,0.2624577100139769
2023-08-31,0.153194029962659,0.4377940160000002,0.27023603249469225
2023-09-01,0.14362543676799172,0.434983184,0.2678640527577908
2023-09-04,0.14727048123209807,0.43539863800000006,0.26804797060962976
2023-09-05,0.153194029962659,0.4480382020000001,0.2796997107542393
2023-09-06,0.15364954336187625,0.45133097600000016,0.28251697498020395
2023-09-07,0.14180338317112293,0.4527869020000001,0.2845816525222662
2023-09-08,0.13086824977880412,0.4502763040000003,0.28161842995646563
2023-09-11,0.13405684357332442,0.42146150800000004,0.2481717741279221
2023-09-12,0.13086824977880412,0.42179204800000003,0.24739072542980917
2023-09-13,0.1408914191023199,0.42761687600000015,0.25189870406239717
2023-09-14,0.14727048123209807,0.44771010800000005,0.27209412286910184
2023-09-15,0.1572945878259825,0.4568838699999999,0.2806343018578583
2023-09-18,0.15364954336187628,0.4489194820000001,0.27317884570553436
2023-09-19,0.14681496783288084,0.4438409020000001,0.2686923889437401
2023-09-20,0.13952487890466825,0.4401931220000001,0.2653754635339706
2023-09-21,0.12813423211313218,0.41769214800000004,0.2437773173210899
2023-09-22,0.11583255852316172,0.4293624360000002,0.25475081580806525
2023-09-25,0.1185656389184649,0.4281575320000001,0.2511453864842602
2023-09-26,0.1176546121200305,0.40937151800000005,0.2297813904763044
2023-09-27,0.11036452319181793,0.4084907220000001,0.22861151221038095
2023-09-28,0.1185656389184649,0.4147678799999999,0.23461646642078823
2023-10-02,0.12631124124589474,0.44209650600000017,0.2598922801565989
2023-10-03,0.12950077231078383,0.4415179160000002,0.25942401541714394
2023-10-04,0.11264302745827262,0.45945531600000045,0.2768770026927779
2023-10-05,0.1153761078535758,0.4643103120000004,0.2801776707618769
2023-10-06,0.12813423211313218,0.4514812260000002,0.2676682842435623
2023-10-11,0.1472704812320981,0.42250427000000024,0.23746574887486185
2023-10-12,0.1527375792930731,0.43747567800000003,0.2525849375535202
2023-10-13,0.15729458782598252,0.43584703600000013,0.24963768101443415
2023-10-16,0.15091552569620434,0.4247204220000001,0.236018573813852
2023-10-17,0.1545605701603107,0.42314230600000013,0.23175036710300187
2023-10-18,0.15046001229698722,0.4070185960000001,0.21453271938944826
