stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
2812,min,-1.0,-40.7857925275697,10.7681,3.979039320256561e-13,-0.1457532271258873,-61.24762759333771,0.36847250756981226,-0.9998667385166087
2812,max,1.0,308.93638582026716,11.9058,0.09933430560045053,0.9974926475687286,41.01871507921302,1.604754176252532,0.4228874823372353
