stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
6799,min,-1.0,-26.226628490285634,112.1441,0.12757656240501092,-0.9999908232389472,-24.237930803833816,18.310223796751938,-0.9999630621493181
6799,max,1.0,242.68578977845817,139.2455,230.00609671039638,0.9995570708415362,116.34216996026345,76.39812857142861,0.9992687988659468
