stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
2801,min,-0.8750729713952136,-42.81132723956034,14.6028,0.0007921000000692402,-0.9999895883108803,-1.990112002029586,0.3723962436368779,-0.9346724992498139
2801,max,1.0,307.88284554618787,15.6734,0.07732285039998033,-0.35550994240120315,2.6291036839555084,1.5810987459658006,0.8935375084989852
