stock,minmax,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
9933,min,-0.9767668403877069,35.625442857142865,-0.9999167855311321,15.351888598100876,0.006929862398919795,-0.19651510249316662,-0.9978553474859689,-39.68701135319
9933,max,1.976766840387707,10.650137142857162,1.9995994881595671,9.096146149948575,11.93304632319996,0.3716113193941384,1.9978225657439346,117.19714279803907
