stock,minmax,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
5269,min,-1.0,539.0281199999991,-0.9997472005282905,17.90672141966912,9.827386405260768,-0.8095439577256669,-0.9992213562050084,-44.46461813733607
5269,max,2.0,498.6271057142875,1.9996847355319824,13.186581532776657,3427.5653538646293,0.35413636418486494,1.999221356182073,133.92820285824615
