stock,minmax,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
3443,min,-0.9823016989503295,349.6671771428569,-0.9996915008115237,16.972262836716634,27.504606557660736,-0.23407667603698723,-0.9995516015383755,-135.56780020120607
3443,max,1.9452626117810352,401.95878000000096,1.9996642964095133,25.878680989824648,4157.1852813332225,0.5574578719599765,1.9987133386587854,189.97804535351727
