,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
0,-0.40040654,-0.008290421,-0.0425132,-0.08531751,-0.10341442,0.019207554,0.16771552,0.24151213
1,0.17810161,-0.026022134,-0.04798618,0.047035757,0.08439059,-0.075072,-0.17248671,-0.17676638
2,0.12512866,-0.04925331,-0.005246668,-0.0038807867,0.11666562,0.06818823,-0.009497915,-0.0032614723
3,0.11901322,0.05842932,-0.025757566,-0.08166658,0.11478206,-0.032177355,-0.18852356,-0.13721831
4,0.08801457,-0.04643221,0.08400048,0.006714235,0.021935845,0.05337799,-0.007904452,-0.1280188
5,0.22484401,-0.03721342,0.069678456,-0.077437386,0.20941034,-0.051531512,-0.13935605,-0.089093715
6,0.17880623,0.005832016,-0.07914308,-0.060990643,0.108616315,-0.09048777,-0.12502427,-0.100736365
7,0.005610445,0.06390746,0.08879661,0.025134262,-0.07659516,0.08249717,0.12163776,0.05817854
8,0.19037725,0.051339634,0.06350749,-0.038325813,0.013625151,-0.09990522,-0.12689057,-0.12566741
9,0.1864408,-0.06267916,-0.049391128,-0.025487347,0.11058912,-0.08281888,-0.14617497,-0.05466487
10,-0.08901629,0.052412756,0.06116788,0.067621194,-0.047189675,-0.06989649,-0.062349297,0.08166683
11,-0.0016546911,0.06783564,-0.025269546,0.026739432,-0.05310066,0.015577318,0.016769048,0.043700002
12,0.0448663,0.08868414,0.07391596,-0.07128707,-0.024360962,-0.023736648,0.01869123,0.05377224
13,0.061224844,-0.0342554,-0.06852461,-0.07958995,0.018640568,0.04859205,-0.059848994,0.07135451
14,0.20656101,-0.09517087,0.042411454,0.07979953,0.06081851,0.013663793,-0.08878495,-0.04505488
15,-0.09800325,0.008254822,0.06917102,-0.0004970031,-0.0029721225,-0.022576643,-0.018931162,0.095838696
16,-0.036012083,0.0035616998,0.051183585,-0.039728697,-0.082438685,-0.0056312107,0.084951684,0.07471491
17,-0.17831403,-0.023892457,0.032614943,-0.04621673,0.017291449,-0.071616784,-0.01822542,0.10374188
18,-0.0032184597,-0.09370644,-0.008941031,0.017362727,0.045904275,0.014272918,0.031464633,-0.0731378
