,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
0,-0.05529874,0.03296101,-0.002719103,-0.08059537,0.009439849,0.039640095,-0.09038331,0.060814228
1,0.022335472,-0.07829427,0.03294312,0.030883204,-0.062026355,-0.03580552,-0.029266514,-0.09035887
2,0.11910197,0.030059727,0.08282322,-0.029718952,-0.052307036,-0.010076225,0.111999005,-0.002694261
3,0.04426347,0.059732087,-0.03224139,0.019889634,-0.0711036,0.0133045465,0.06733525,0.03959628
4,0.0177062,-0.05570952,-0.029991146,-0.05705358,-0.039835263,-0.11159873,0.01724875,-0.06066426
5,-0.028231809,0.023826782,-0.06814947,0.011376267,0.018929658,0.064025864,0.0059174844,0.031689648
6,0.094381474,0.034005813,0.054260284,0.06641978,-0.002932519,-0.108557254,0.08609555,-0.05152349
7,-0.0013514124,-0.038086515,0.026084881,0.0062877433,-0.058664635,-0.029934958,0.07728434,0.005805861
8,-0.06671126,-0.04849899,0.07760132,0.036723442,0.08154227,-0.032924686,-0.017287143,-0.065782934
9,-0.10013907,-0.055513047,-0.06831951,0.080799654,0.03570576,0.045488182,-0.110474005,-0.004162941
10,-0.00466737,-0.06851311,0.06465129,0.0454128,0.0040638773,-0.046160303,0.094478115,-0.071508296
11,0.07321279,-0.014226309,0.045196563,-0.07234257,-0.06757276,-0.078412116,-0.049752887,-0.05181754
12,0.046421938,0.039169114,-0.014344444,0.087530255,-0.059706733,-0.05157929,-0.035921883,0.003374472
13,0.09235233,0.03748044,-0.038561866,0.07971096,-0.0031236138,-0.031295635,-0.0495839,-0.09373262
14,0.031331506,0.003292776,-0.06597727,0.04257613,-0.032796875,-0.007319325,-0.037734043,0.081665955
15,0.023507286,0.074626245,-0.03492574,-0.06630646,-0.042413514,-0.042942997,0.03799279,0.038541593
16,-0.112830564,0.036238316,-0.028288001,0.06793374,-0.06169548,0.15048067,-0.105077595,0.071769685
17,0.07901367,0.0002371578,-0.0023533935,0.055402752,0.00596384,-0.090256155,-0.050609883,-0.07344505
18,-0.08885312,0.056333695,-0.08384613,-0.09213475,0.041937202,0.005294848,-0.10261028,0.018354347
19,-0.052317567,-0.0020114058,0.0072483206,-0.058604877,-0.06754513,-0.038469262,-0.062068786,0.075956516
20,-0.07486783,0.03585923,-0.061738122,-0.034263264,0.035918012,-0.079067975,-0.024448706,-0.020750165
21,-0.053165853,0.011200207,-0.01863639,-0.0061915596,-0.05506309,0.032717943,-0.0463761,-0.038311094
22,0.072571605,0.017717337,0.06067497,0.06700012,0.041314743,0.013568896,0.0010168486,-0.024631228
23,-0.04298806,0.013603906,-0.023196094,0.0014509266,-0.04951094,0.048894178,0.07051103,-0.11055275
24,0.017341925,-0.06706626,0.08849728,0.052283432,0.011984687,-0.09211024,0.05886066,-0.08856339
25,-0.08405272,0.06642615,-0.008060551,0.00017053183,0.08068722,0.013823312,0.04711595,-9.816818e-05
26,0.03429067,-0.024619685,0.056208238,0.078346565,-0.07433817,0.0150971,0.014583262,-0.06180081
27,-0.015126776,-0.08032067,0.07033382,0.042878535,0.016047334,0.017885419,0.0062067187,-0.02833993
28,-0.0817007,-0.04798772,-0.043937434,-0.05138148,0.065470584,0.0038564042,-0.030907003,0.023817372
29,-0.05246551,-0.077299155,-0.014891285,-0.05434414,0.019515099,0.030527323,-0.017185856,0.024085086
30,0.021613741,0.020203663,-0.07816018,-0.05763306,0.03886931,0.020417128,0.02222159,0.05270772
31,0.07242078,-0.047391225,0.018495413,-0.0079996,-0.059862442,0.08913076,0.07089578,-0.008263287
32,-0.0414739,0.037336666,-0.030691875,-0.018194107,0.029892886,0.07754023,0.0657446,-0.074683875
33,-0.09436404,-0.06241839,-0.07012862,-0.05566274,-0.080323175,0.15003458,-0.054880902,0.023641543
34,-0.00473923,-0.041352086,0.01250699,0.023416357,0.020344011,-0.02575549,0.019314714,0.052214626
35,-0.06983901,-0.007275185,-0.046349764,-0.045121543,0.06536714,0.09050399,-0.029654175,0.06281111
36,0.053323,-0.03961843,0.027601296,-0.021347672,-0.07071488,-0.026427388,-0.035282124,-0.067202866
37,-0.020709917,-0.075238176,0.07845945,-0.057931013,0.03530306,0.045195665,0.0020358977,0.0028309724
38,0.003451922,0.08067396,0.036221962,0.07867053,-0.08467936,-0.04555118,0.06444788,-0.07949127
39,0.09286171,0.060029283,-0.03740656,0.01767209,0.0063538826,-0.16825277,0.13053896,-0.039177313
40,-0.090008244,0.047687553,0.011931345,-0.06427694,-0.0091723595,0.05308012,-0.014580474,0.056705635
41,0.0038906063,0.06094885,0.071199596,0.09074961,0.052523196,-0.14757115,0.13194096,-0.12538558
42,-0.030243626,-0.04611759,-0.0449757,0.09059921,0.054278426,-0.0930867,0.04336953,-0.00042224673
43,0.0496841,0.035718396,0.006664429,0.046960976,-0.069098204,0.038123984,0.0036575445,-0.03552329
44,0.036562618,0.06546033,0.031195529,-0.0020009633,-0.0696515,0.015023668,0.0511532,-0.07894747
45,-0.072186135,-0.056934882,-0.010627062,0.042538825,-0.052151106,0.05125428,-0.015315604,0.124585
46,0.014263483,0.032761537,-0.053117212,0.071349874,0.069173865,-0.14974153,0.076387204,-0.13118389
47,-0.02530031,0.013421416,0.051218197,-0.0362915,-0.05226696,0.16515878,-0.09891442,0.047814805
48,0.052289974,0.06559251,0.02245508,0.06671168,0.06827881,0.0006572891,0.004803074,0.08327153
