,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
0,-0.05280339,-0.021825695,-0.04371579,-0.059403393,0.004956119,-0.07589444,0.016504053,0.22461857
1,-0.025801783,-0.03244154,-0.013297367,0.022973232,0.036715712,0.0057780207,0.06960385,-0.05696354
2,-0.02952433,0.08654523,-0.094917215,-0.052962106,-0.1528719,-0.17632645,-0.12552413,0.5463834
3,-0.012121858,0.049653437,0.08711333,0.08340442,0.27612814,0.11252642,0.049486537,-0.5975576
4,0.014666205,0.037349418,0.0012587425,-0.027963728,-0.031249687,0.03568735,-0.013521589,-0.015192405
5,-0.08400746,0.03278501,0.05470641,-0.025572738,-0.00014557582,-0.056125186,-0.04502432,0.258347
6,-0.06953958,-0.054929823,-0.018425658,-0.08075352,-0.048780564,-0.029541781,-0.1217372,0.37585497
7,-0.00047340445,0.066136114,0.019091524,0.038495395,0.16810274,0.06003518,0.10528601,-0.5258318
8,0.07955187,-0.057134304,0.029113421,0.039974254,0.087374605,0.01948481,0.050982635,-0.39527857
9,-0.10000305,-0.075582415,-0.13787273,-0.17490141,-0.34339046,-0.19295935,-0.09573661,0.72353584
10,0.031924292,-0.03476112,-0.024957843,0.06791262,0.12613271,0.10101411,0.021809906,-0.25477827
11,-0.11498628,-0.022621524,-0.1040341,-0.10737698,-0.21577254,-0.1239506,-0.03568873,0.75822675
12,0.014485861,0.047811605,-0.05412546,0.011248402,-0.08286877,-0.07046983,0.016752912,0.49346414
13,-0.054302208,0.08674962,0.00012373003,0.061988115,0.06304528,-0.0105781555,0.07593864,-0.0038149082
14,-0.04895849,0.071555786,0.02328896,0.057535365,0.0275128,0.018401813,0.00049621385,-0.06383317
15,0.014948171,0.009857039,-0.019368898,0.07105805,0.20608605,0.20617864,0.114823,-0.6382048
16,0.036907718,-0.0798767,-0.04575825,0.09634034,0.07380457,-0.022648731,0.10242608,-0.19731092
17,-0.0012252703,0.04908679,0.06626103,-0.017304273,-0.00085153047,-0.024559474,0.07643417,-0.037929486
18,0.049885668,-0.057164993,-0.011089244,0.06363822,-0.0069035566,0.071809284,0.037946377,-0.10581672
19,-0.032713436,0.026431765,-0.015016717,0.0073334933,0.21918051,-0.0021125008,0.09833761,-0.45450503
20,-0.03993693,-0.018146472,0.071692236,0.088942625,0.22876061,0.072471574,0.13997494,-0.51373076
