,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
0,-0.007157477,0.061714232,0.1084692,-0.04558906,-0.023055136,-0.072971374,0.03128469,-0.085876375
1,0.06528482,-0.069968484,0.025730904,-0.030573895,-0.09162958,-0.07692785,0.030121354,-0.04062936
2,-0.04990539,-0.05275511,-0.0037221995,0.058496375,-0.025782716,0.07446932,0.020498903,-0.038487125
3,0.024008108,-0.0068568196,-0.06232709,-0.10510071,-0.0164847,0.026233338,0.03823535,-0.018206177
4,0.11078906,0.041642252,0.017964724,-0.021021679,0.038439825,0.007035807,-0.079297505,-0.011190623
5,0.039888643,0.00675855,-0.12287356,-0.12847534,0.0061570373,-0.0015318193,-0.089409,0.055615257
6,0.0063868556,0.04718793,-0.11810609,-0.10652147,0.01550353,0.014042056,0.0339992,0.046340175
7,-0.041382805,0.033134267,0.07307064,-0.05920497,-0.06873035,0.07930547,-0.028213048,0.07634971
8,0.00023696394,0.01074855,0.032983,-0.00826297,0.09662969,-0.078020416,0.0018521297,-0.06315401
9,-0.020892758,-0.001130021,0.082976766,0.10189023,0.041437127,0.094089806,-0.020020958,0.07038462
10,0.067579836,-0.018021636,0.011034728,0.025247255,-0.023300428,-0.030459683,-0.053783383,0.07604989
11,0.07669562,0.045371782,-0.05329172,0.00830114,-0.02292257,-0.062384125,0.082591094,-0.022487748
12,-0.03150111,0.06550332,0.016242344,-0.00087168644,-0.03726116,0.030720793,0.08568113,0.031239716
13,-0.023165105,0.060568053,0.027731437,-0.0748803,0.019074908,0.022173014,0.07840229,-0.082883984
14,-0.122211024,-0.02388052,0.024019763,0.06209917,0.016967928,-0.043202918,-0.02047785,-0.009880514
15,-0.16823597,-0.031360593,0.100630686,-0.01865827,-0.06811126,0.007018825,-0.023842517,0.022246808
16,-0.1145479,-0.023443034,0.13283673,0.03331095,-0.11841811,0.031199927,0.032082908,0.03944026
17,-0.039550528,0.0013337367,0.022401331,0.011227346,-0.0095885685,0.05383028,0.07839092,0.06281623
18,-0.10625733,-0.07417381,0.09840218,0.047110666,-0.039423384,0.014367673,-0.0077110883,0.018875273
19,-0.09788206,-0.009249521,0.12855414,0.0072391317,-0.11210234,0.0567113,0.016708352,-0.017902765
20,-0.028774882,0.035842367,0.0036745928,0.047797576,0.08034708,-0.018731441,0.059143856,-0.043972798
21,-0.04606882,0.033466004,0.061629213,0.0047706305,-0.0031819681,0.043283954,0.04939885,0.0019100606
22,0.102596305,-0.0035212156,-0.07180046,-0.13067773,0.0048206034,-0.051729225,-0.033004776,-0.0120367855
23,0.121308394,0.018303294,-0.03356004,-0.11709511,0.0883196,-0.07588428,-0.07896091,0.04355931
24,-0.020193184,0.02302667,-0.08144182,-0.08220474,0.029881012,0.03367192,0.073560975,-0.08037604
25,0.0028862194,0.07124903,-0.046143807,0.0343127,0.013705703,-0.05776179,0.028521216,-0.06569683
26,-0.021889187,-0.011955099,0.015189195,-0.06505801,-0.04526678,-0.050243866,0.07023035,0.03279612
27,-0.08197849,-0.05021256,0.101610795,0.024860125,0.009208846,0.042412937,0.08424756,-0.05490075
28,0.099037655,0.034144778,-0.109028086,-0.00076561596,0.07960556,-0.023347924,-0.09718521,0.03602568
29,-0.033908226,-0.067160815,-0.054316152,0.036769386,-0.004896846,0.013838848,0.08490321,0.041898847
30,-0.08079308,0.016278455,0.022323156,0.030924913,0.03208619,-0.0036554248,0.024989067,0.07874868
31,0.081479885,0.016805848,0.008576445,0.073260814,0.03176877,0.025774127,-0.08461624,-0.021177923
32,0.03189291,-0.017605616,0.08420871,0.06314867,-0.08615444,0.07712212,-0.013156063,0.066038854
33,-0.17789969,-0.0544313,-0.016459955,0.054029398,0.0043922807,-0.03070711,0.08700556,-0.0124386735
34,0.12314609,0.025646381,0.05362781,-0.04496762,0.03869744,0.010318046,0.07851557,0.008856805
35,-0.0446355,-0.013524471,0.07513323,0.04031949,0.010603248,-0.03779004,-0.075301684,0.049460553
36,0.09080673,-0.082322426,-0.06688155,0.05083564,0.024542438,-0.050122812,-0.0555304,-0.0744523
37,0.047448244,0.006208146,-0.02101385,0.06498918,0.074533835,-0.0019129338,-0.0815464,-0.044783883
38,-0.12508874,-0.038851198,-0.05719513,0.05450515,-0.048107445,0.040961914,-0.08271731,0.005075416
39,0.13994922,0.014075374,-0.12644154,-0.050159253,0.11722425,-0.0024779942,0.0650412,-0.06754367
40,-0.05143161,0.052680474,0.026874084,-0.021050546,-0.09660263,0.02690507,0.07867143,0.0069690784
41,0.008626232,0.07009541,0.029819295,-0.1093851,-0.06407802,0.06441118,-0.090701185,-0.074057676
42,-0.09696001,-0.07878215,-0.05944512,0.07448066,-0.0073249456,0.052935522,0.07149783,-0.013277043
43,0.10645269,0.07615413,0.054727923,0.03611244,-0.06939279,-0.0351251,-0.024884071,-0.0022158364
44,-0.017773395,0.022576055,0.012696614,-0.05237628,0.020466426,0.091004536,0.09048676,-0.0633333
45,0.00201728,-0.043434363,0.029870156,0.055131122,-0.00920441,-0.06393637,-0.0012686182,0.06064968
46,-0.05090417,-0.02851853,0.07569057,-0.0480375,-0.08662697,-0.041329958,0.08807435,-0.01792708
47,0.019707391,-0.0036211044,0.035603605,0.059117828,0.05438304,0.004348577,-0.03881804,0.048180815
48,-0.046888873,0.06915098,-0.015420952,0.080928974,-0.045849483,-0.087846555,-0.07439379,-0.03221882
49,-0.12179805,-0.0610179,-0.029207883,-0.018127669,-0.0052703144,-0.02840327,-0.027797695,-0.041736938
50,-0.06997016,-0.06270903,0.0935109,0.002040838,-0.10420201,-0.04410873,0.0047919513,-0.07118925
51,0.057777923,-0.024466455,0.06459168,0.040874716,-0.035411887,-0.014716024,-0.010675336,0.072708294
52,-0.016801253,-0.03820545,-0.0043505337,-0.012072414,-0.07056078,0.07451856,0.05629228,-0.07160533
53,-0.091826476,0.03832802,-0.040000845,-0.020401467,0.02057619,0.08484533,-0.04296176,-0.069116555
54,-0.087945074,0.008410847,0.07139315,0.030407818,-0.012984104,-0.056025524,0.0083781835,0.08870578
55,0.10394658,-0.06825012,-0.108602546,-0.17763232,-0.020261904,-0.10271615,-0.051679663,-0.080166236
56,0.06032751,-0.08740209,0.014711589,0.094037,-0.042478632,0.0016589809,0.059680104,0.028687691
57,-0.014587345,-0.029547306,0.014042078,-0.025395712,-0.077075675,-0.012204025,0.015777389,-0.020528337
58,0.10751292,-0.04924932,0.0065315785,-0.01654984,0.02103893,-0.046058524,-0.033428762,-0.05749342
59,0.013283683,-0.031906042,-0.074675344,0.032831747,-0.06767052,-0.089464895,-0.03680595,0.07376068
60,0.018126814,0.05824388,-0.03773291,-0.095530875,0.022090372,-0.02570078,0.06990579,0.083851516
61,0.049160674,0.005251253,0.02906809,0.024702111,0.036894068,-0.09628977,-0.07715012,0.04445091
62,0.045985177,-0.05715832,0.010867322,-0.10971383,0.082269065,0.05445037,0.056344423,-0.0036447123
63,-0.040202223,0.06485094,-0.028533015,0.12522301,0.06483973,-0.034519322,0.019749522,0.014794125
64,0.17148873,-0.050950445,-0.00043652699,0.0049188016,0.018076688,-0.028406205,0.0037369386,-0.041363817
65,0.07925576,0.08541811,0.03451662,-0.008877464,0.11180141,0.029534252,0.052011117,-0.08026036
66,0.069741875,0.044133145,-0.078249834,-0.07748842,-0.060436275,0.01132758,0.08505916,-0.00777496
67,-0.022012934,-0.017238915,0.064694405,0.03447104,-0.06086403,0.011634291,0.07952806,0.08677882
68,-0.0507752,0.05227047,-0.03749661,-0.033642486,0.070853345,0.035548504,0.077717386,-0.013894514
69,-0.014304722,-0.04178005,-0.06171296,0.07080626,0.0718401,0.008601258,-0.0026969977,-0.029553868
70,-0.032384463,-0.06657547,0.035521336,0.003396585,-0.040023584,-0.033741392,0.06899144,0.06646183
71,0.07862006,-0.017628158,-0.07928195,0.013939161,-0.0029695162,0.084884994,-0.087626114,-0.041648887
72,0.13602172,0.0586306,-0.022187043,-0.1239576,0.09132959,0.017331345,-0.032104734,0.039905988
73,0.18790671,0.034500502,-0.11524778,-0.05795863,0.08832191,-0.060417514,0.076602496,-0.09200177
74,-0.01835473,0.07007533,-0.029668817,0.016464781,0.06328119,-0.0056177396,0.045089256,-0.023596084
75,-0.038031977,-0.029384647,-0.00083157216,0.056669023,-0.0813448,0.044976808,0.064387776,-0.08584182
76,-0.15123242,0.042698324,0.10946218,0.12337648,0.049158692,-0.029033313,-0.071547456,0.062048595
77,-0.047281336,-0.075272255,-0.051477708,0.010433065,-0.0600434,0.09088189,0.07251026,0.06911134
78,0.042809177,0.065150246,0.066419244,0.0082418565,0.008907763,-0.08541854,-0.04184647,0.048828207
79,0.11702903,0.061284494,-0.05795123,-0.05584433,0.09407836,-0.08884976,0.011012286,0.064752705
80,0.14446078,-0.06472293,-0.09346435,-0.09284954,-0.04091742,-0.09801619,-0.009585045,-0.019819485
81,-0.04521677,0.08544291,0.001835947,0.03599962,0.057551857,-0.014973922,-0.049125534,-0.05409283
82,0.18027335,-0.044590596,-0.09610142,-0.13679048,0.09745843,-0.04426744,-0.08042784,0.022253176
83,0.065513685,0.0013456407,-0.07143758,0.025058154,-0.07542028,-0.056013536,-0.045757655,-0.018803822
84,0.09462681,0.04276321,-0.047160327,-0.076825164,-0.020385552,-0.091267794,0.033334523,0.037697606
85,-0.06951362,-0.08924721,0.09749857,0.027247738,-0.012229722,0.0144859385,-0.03564036,-0.044231296
86,0.096416555,-0.01225484,-0.119586416,-0.021836977,0.11293957,-0.08603655,-0.0016488829,-0.081861824
