stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
5425,min,-0.9090790290437445,61.52219450549451,15.723832662647592,-60.67416590389074,-0.9997472531583105,-287815501.1496326,-0.9987976205995415,1.020300000000006
5425,max,1.9090790290437445,22.78881868131866,17.114015190534563,68.67452965731523,1.999692377084326,211304292.40216488,1.9986618286863083,6.678200000000004
